"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Metzger 2005,https://www.ag.ndsu.edu/archive/carringt/livestock/Beef%20Report%2005/Costs%20and%20Returns%20for%20Cow.htm,USA,N. Dakota,1  - Peer Reviewed,2005,,10.47,2005 US$cow,12.668700000000001,US$2014/ ha/ yr,,"cow-calf, average of 11 years and 245 producers; refer table 1",False
NSW 2016a,http://www.dpi.nsw.gov.au/__data/assets/pdf_file/0005/175523/16-North-Coast-weaners-unimproved.pdf,OECD90,Australia,2 - Public Sector/ Multilateral Agency,2016,,134.8,2016 AU$,102.43473814625524,US$2014/ ha/ yr,,coastal weaners native pasture; refer page 1,False
NSW 2016b,http://www.dpi.nsw.gov.au/__data/assets/pdf_file/0004/175522/18-North-coast-weaners-improved.pdf,OECD90,Australia,2 - Public Sector/ Multilateral Agency,2016,,230.98,2016 AU$,175.522075793932,US$2014/ ha/ yr,,cow-calf; refer page 1,False
Holmgren 2015,http://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=1716&context=extension_curall,USA,Utah ,1  - Peer Reviewed,2015,,325.41,2015 US$/cow,325.0227621,US$2014/ ha/ yr,,cow-calf; refer table 1   ,False
Griffith 2015,https://ag.tennessee.edu/arec/Documents/budgets/archived/CowCalf2015.pdf,USA,Tennessee,1  - Peer Reviewed,2015,,89.52,2015 US$/cow,89.41347119999999,US$2014/ ha/ yr,,cow-calf; refer page 3   ,False
Holmgren 2013,https://extension.usu.edu/boxelder/files/uploads/Farm%20Management/Cow_Calf.pdf,USA,Utah ,1  - Peer Reviewed,2013,,245.42,2013 US$,250.3284,US$2014/ ha/ yr,,cow-calf; source not found,False
NSW 2016c,http://www.dpi.nsw.gov.au/__data/assets/pdf_file/0003/175530/26-Young-cattle-15-20-mths.pdf,OECD90,Australia,2 - Public Sector/ Multilateral Agency,2016,,205.96,2016 AU$,156.50933730417455,US$2014/ ha/ yr,,cow-calf ; refer page 1,False
Browne 2012,"http://ageconsearch.umn.edu/bitstream/124249/2/2012AC%20Browne,%20Natalie%20CP.pdf",OECD90,Australia,1  - Peer Reviewed,2012,,211.0,2012 AU$/hectare,167.3441,US$2014/ ha/ yr,,steer average; refer table 6,False
Browne 2012,"http://ageconsearch.umn.edu/bitstream/124249/2/2012AC%20Browne,%20Natalie%20CP.pdf",OECD90,Australia,1  - Peer Reviewed,2012,,76.0,2012 AU$/hectare,60.275600000000004,US$2014/ ha/ yr,,cow-calf average; refer table 6,False
Guevara 2012,http://cdn.intechopen.com/pdfs/40419/InTech-Status_of_beef_cattle_production_in_argentina_over_the_last_decade_and_its_prospects.pdf,Latin America,Argentina,1  - Peer Reviewed,2010,,88.0,2010 US$/hectare,95.92,US$2014/ ha/ yr,,cow-calf; refer table 6,False
Janssen 2015,https://openprairie.sdstate.edu/cgi/viewcontent.cgi?article=1007&context=plant_faculty_pubs,USA,South Dakota and Nebraska,1  - Peer Reviewed,2015,,175.83,2015 USD/acre,70.24830492,US$2014/ ha/ yr,,continuous grazing,False
Silva 2017,https://www.sciencedirect.com/science/article/pii/S0308521X16303845,Latin America,Brazil,1  - Peer Reviewed,2017,,-67.0,Brazilian reales/ha/yr,-17.42,US$2014/ ha/ yr,,conventional cerrado grazing,False
Smith et al. 2011,http://www2.ca.uky.edu/agcomm/pubs/id/id143/id143.pdf,USA,USA - Kentucky,2 - Public Sector/ Multilateral Agency,2011,,75.0,USD2011/acre/yr,194.595659927802,US$2014/ ha/ yr,,Refer table 2,False
Franco 2010,http://revistas.elpoli.edu.co/index.php/pol/article/viewFile/185/159,Latin America,Colombia,1  - Peer Reviewed,2010,,471399.0,2010 Colombian $,235.6995,US$2014/ ha/ yr,,continuous grazing,False
Giraldo 2008,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=zamocat.xis&method=post&formato=2&cantidad=1&expresion=mfn=024468,Latin America,Colombia,1  - Peer Reviewed,2008,,695.0,USD 2008,764.5000000000001,US$2014/ ha/ yr,,continuous grazing,False
"Corsi (2001); extensive beef $/ha ""Impact of grazing management on productivity of tropical grasslands""  XIX International Grassland Congress, Brazil. 2001.",https://pdfs.semanticscholar.org/53c2/83924a21d4dc5c781921ef5ad16ac45d1a8c.pdf,Latin America,Brazil,1  - Peer Reviewed,2001,,10.34,USD 2001,13.8556,US$2014/ ha/ yr,,extensive beef p. 2-3,False
"Corsi (2001); extensive dairy $/ha ""Impact of grazing management on productivity of tropical grasslands""  XIX International Grassland Congress, Brazil. 2001.",https://pdfs.semanticscholar.org/53c2/83924a21d4dc5c781921ef5ad16ac45d1a8c.pdf,Latin America,Brazil,1  - Peer Reviewed,2001,,120.0,USD 2001,160.8,US$2014/ ha/ yr,,extensive dairy p. 2-3,False
"Corsi (2001); extensive beef $/ha ""Impact of grazing management on productivity of tropical grasslands""  XIX International Grassland Congress, Brazil. 2001.",https://pdfs.semanticscholar.org/53c2/83924a21d4dc5c781921ef5ad16ac45d1a8c.pdf,Latin America,Brazil,1  - Peer Reviewed,2001,,10.4,USD 2001,13.936000000000002,US$2014/ ha/ yr,,extensive beef Table 4,False
"Corsi (2001); extensive  $/ha ""Impact of grazing management on productivity of tropical grasslands""  XIX International Grassland Congress, Brazil. 2001.",https://pdfs.semanticscholar.org/53c2/83924a21d4dc5c781921ef5ad16ac45d1a8c.pdf,Latin America,Brazil,1  - Peer Reviewed,2001,,164.0,2001 Reales,56.69808,US$2014/ ha/ yr,,extensive beef Table 16,False
"Maiheu (2008) ""Intensive grazing system fro small ruminants in the tropics"" Small Ruminant Research (77) 195-207",https://www.sciencedirect.com/science/article/pii/S0921448808000667,Latin America,Guadeloupe,1  - Peer Reviewed,2008,,1455.0,2006 Euros,1906.632,US$2014/ ha/ yr,,gross margin/ha excluding labor; Table 8,False
