Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA
2012,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2013,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014,304732.4618119783,129734.37376718826,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2015,475099.2777634753,265360.05385548633,0.0,71001.50697773873,0.0,0.0,0,71001.50697773873,0.0,0.0
2016,660286.8098513471,397402.24333671614,0.0,161102.01792056247,0.0,0.0,0,161102.01792056247,0.0,0.0
2017,853343.2251925473,529895.5999992023,0.0,262306.3884194968,0.0,0.0,0,262306.3884194968,0.0,0.0
2018,1055789.453035265,662908.0933558905,0.0,565363.7673146214,0.0,0.0,0,374000.2956641631,191363.4716504583,0.0
2019,1795210.7897550059,909285.2119437734,0.0,885925.5778112323,0.0,0.0,0,495600.0244802903,390325.55333094206,112777.62700451503
2020,2489859.8839272913,1169149.6550667044,0.0,1243865.8313894323,0.0,76844.39747115465,0,650048.1109417409,593817.7204476913,224681.64569881003
2021,3176227.462909151,1428105.5023327093,0.0,1597727.4008837119,0.0,150394.5596927296,0,789831.2053164492,807896.1955672626,339622.0487106341
2022,3883382.5756950737,1688995.0330990565,0.0,1969796.9081909517,0.0,224590.634405066,0,937957.936709326,1029493.373359027,455678.50001778867
2023,4608521.305734221,1951912.1217553532,0.0,2357234.775609085,0.0,299374.40836978337,0,1093974.3023389783,1258587.539542448,572878.1968137026
2024,5351260.089681415,2216952.2558571612,0.0,2759608.7443621093,0.0,374699.08946214477,0,1257460.3713940086,1495163.0236519303,691251.3637752791
2025,6196008.349055288,2452190.6882701553,25422.671873020678,3186084.020743236,69911.21000702909,462399.75816184824,0,1405530.243484089,1736843.4004355993,812515.4466626984
2026,7027346.778429974,2704457.891137175,54713.85496441863,3565293.0209445115,147240.82363310087,555641.1877507683,0,1492730.6640999843,1988349.545788953,933337.0491478813
2027,7670487.9287624955,2959906.20527087,84532.73389104095,3749529.254537519,226802.5889500709,649717.146112994,0,1575238.513049116,2048341.916002981,1055437.8204560785
2028,8201226.830642013,3099497.7209418826,114850.45643025824,3933596.0175523353,308650.5367530442,744632.0989644927,0,1653382.1307090253,2111239.254210167,1178858.141843707
2029,8623294.668498037,3132572.1076770434,145643.26051203455,4111817.5791674023,392857.2428356115,840404.4783059469,0,1727493.3154370727,2170969.839218509,1191737.6988269002
2030,9034053.3951432,3168164.4024653016,176630.73832090184,4273833.934857202,477589.29734097345,937835.0221588208,0,1777012.8898345334,2237500.422837991,1201173.2024927747
2031,9461247.723951941,3202985.440201845,208322.4307755404,4447702.170442054,566804.9422872408,1035432.7402452625,0,1844067.264629179,2297001.9195722453,1212769.915187783
2032,9891011.228790523,3237803.849588013,240447.65696220816,4620027.169652929,658707.0623256027,1134025.4902617715,0,1908098.1314164181,2356389.0171309533,1224734.6346322317
2033,10321697.884593943,3270313.8475863845,273002.0851283873,4791254.01159865,753441.9784791823,1233685.9618013385,0,1969443.3389625447,2418018.2373603825,1237090.5856605738
2034,10748104.10525005,3296996.754156011,305985.9709869412,4959446.174551759,851175.1913037201,1334500.0142516175,0,2028441.8913132513,2477145.8451546095,1248175.1785883633
2035,11211865.184877101,3333615.0047899988,339737.15084759594,5147953.795235674,954559.9095753204,1435999.3244285113,0,2109578.972070212,2531018.2260676585,1262875.0786653068
2036,11523066.29437616,3364808.314698836,348176.74364662316,5281699.283058141,988950.7095679443,1539431.2434046152,0,2164904.2055037227,2589834.145127331,1276533.7574815322
2037,11826587.244821927,3397170.5626890985,353206.3951084445,5412325.273620527,1019530.6208761863,1644354.3925276715,0,2218903.5435071927,2648476.9148089862,1290668.8843363004
2038,12072824.4328235,3449624.5842047287,358186.3297137608,5535929.82597086,1051725.5494339247,1677358.143500225,0,2271916.5755093605,2700024.139306752,1305300.5985475199
2039,12313785.800858585,3486605.055681115,363169.7114624791,5666772.189514026,1085739.0432500436,1711499.800950922,0,2324281.2140095434,2758307.861351597,1322266.409667351
2040,12592244.602747152,3529993.481986139,369330.9684034745,5813239.0916091595,1128962.5084407523,1750718.5523076262,0,2380045.130433029,2823840.9777719905,1339984.5237435142
2041,12845255.330318483,3567703.2206847803,374741.63787992654,5945851.420280893,1169146.7947996214,1787812.2566732594,0,2432120.4974976964,2881775.146107636,1356225.1731227618
