"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Clay 2004; palm oil, average value for Colombia; Clay, Jason. World Agriculture and the Environment: A Commodity-By-Commodity Guide to Impacts and Practices. Washington DC, Island Press, 2004",https://islandpress.org/book/world-agriculture-and-the-environment,Latin America,Colombia,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2004,,868.64,US$/ha,1085.8,US$2014/ ha,,"oil palm; Table 9.1 (p.201); original figure in establishment $/ton, so multiplied by avg. t/ha of 12.2",
"Clay 2004; palm oil, average value for Ivory Coast; Clay, Jason. World Agriculture and the Environment: A Commodity-By-Commodity Guide to Impacts and Practices. Washington DC, Island Press, 2004.",https://islandpress.org/book/world-agriculture-and-the-environment,Middle East and Africa,Cote d'Ivoire,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2004,,847.9,US$/ha,1059.875,US$2014/ ha,,"oil palm; Table 9.1 (p.201); original figure in establishment $/ton, so multiplied by avg. t/ha of 12.2",
"Clay 2004; palm oil, average value for Indonesia; Clay, Jason. World Agriculture and the Environment: A Commodity-By-Commodity Guide to Impacts and Practices. Washington DC, Island Press, 2004.",https://islandpress.org/book/world-agriculture-and-the-environment,Asia (sans Japan),Indonesia,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2004,,784.4599999999999,US$/ha,980.5749999999999,US$2014/ ha,,"oil palm; Table 9.1 (p.201); original figure in establishment $/ton, so multiplied by avg. t/ha of 12.2",
"Clay 2004; palm oil, average value for Malaysia; Clay, Jason. World Agriculture and the Environment: A Commodity-By-Commodity Guide to Impacts and Practices. Washington DC, Island Press, 2004.",https://islandpress.org/book/world-agriculture-and-the-environment,Asia (sans Japan),Malaysia,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2004,,740.54,US$/ha,925.675,US$2014/ ha,,"oil palm; Table 9.1 (p.201); original figure in establishment $/ton, so multiplied by avg. t/ha of 12.2",
"Clay 2004; palm oil, average value for Nigeria; Clay, Jason. World Agriculture and the Environment: A Commodity-By-Commodity Guide to Impacts and Practices. Washington DC, Island Press, 2004.",https://islandpress.org/book/world-agriculture-and-the-environment,Asia (sans Japan),Nigeria,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2004,,2738.8999999999996,US$/ha,3423.6249999999995,US$2014/ ha,,"oil palm; Table 9.1 (p.201); original figure in establishment $/ton, so multiplied by avg. t/ha of 12.2",
"Cordero and Boshier (ed) 2003; peach palm, initial cost for establishment over 3 years; Cordero & Boshier, ed. Árboles de Centroamérica: un manual para extensionistas. Bib. Orton IICA/CATIE, 2003.",http://orton.catie.ac.cr/repdoc/a11445e/a11445e.pdf,Latin America,Central America,Tropical-Humid,1  - Peer Reviewed,2003,,2000.0,US$/ha,2580.0,US$2014/ ha,,"peach palm; initial cost for establishment over 3 years, p. 386 (in-text)",
"Race et al. 1999; irrigated carob system (establishment costs + cost of grafted trees, assuming high density of 104 trees/ha); Race, Digby, A. Curtis, and W. Booth. ""Carob agroforestry industry: an assessment of its potential for the low–medium rainfall Murray Valley region."" Australian journal of experimental agriculture 39.3 (1999): 325-334.",http://csusap.csu.edu.au/~acurtis/papers/racecurtisbooth_1999.pdf,OECD90,Australia,Tropical-Semi-Arid,1  - Peer Reviewed,1999,,10069.0,US$/ha,13794.53,US$2014/ ha,,carob; establishment costs + cost of grafted trees (assuming high density of 104 trees/ha) + irrigation; see Table 1. and 2nd paragraph p. 332,
"Race et al. 1999;non-irrigated carob system (establishment costs + cost of grafted trees, assuming high density of 104 trees/ha); Race, Digby, A. Curtis, and W. Booth. ""Carob agroforestry industry: an assessment of its potential for the low–medium rainfall Murray Valley region."" Australian journal of experimental agriculture 39.3 (1999): 325-334.",http://csusap.csu.edu.au/~acurtis/papers/racecurtisbooth_1999.pdf,OECD90,Australia,Tropical-Semi-Arid,1  - Peer Reviewed,1999,,1237.0,US$/ha,1694.69,US$2014/ ha,,carob; establishment costs + cost of grafted trees (assuming low density of 104 trees/ha); see Table 1. and 2nd paragraph p. 332,
Chew et al,http://spiru.cgahr.ksu.edu/proj/iwcspp/pdf2/7/1720.pdf,Asia (sans Japan),Malaysia,Tropical-Humid,1  - Peer Reviewed,1999,,2073.0,US$/ha,2943.66,US$2014/ ha,,sago palm - excluded because couldn't verify number,1.0
Chew et al,http://spiru.cgahr.ksu.edu/proj/iwcspp/pdf2/7/1720.pdf,Asia (sans Japan),Malaysia,Tropical-Humid,1  - Peer Reviewed,1999,,431.0,US$/ha,612.02,US$2014/ ha,,sago palm - excluded because couldn't verify number,1.0
