,"AEZ1: Forest, prime, minimal","AEZ2: Forest, good, minimal","AEZ3: Forest, good, moderate","AEZ4: Forest, good, steep","AEZ5: Forest, marginal, minimal","AEZ6: Forest, marginal, moderate","AEZ7: Forest, marginal, steep","AEZ8: Grassland, prime, minimal","AEZ9: Grassland, good, minimal","AEZ10: Grassland, good, moderate","AEZ11: Grassland, good, steep","AEZ12: Grassland, marginal, minimal","AEZ13: Grassland, marginal, moderate","AEZ14: Grassland, marginal, steep","AEZ15: Irrigated Cropland, prime, minimal","AEZ16: Irrigated Cropland, good, minimal","AEZ17: Irrigated Cropland, good, moderate","AEZ18: Irrigated Cropland, good, steep","AEZ19: Irrigated Cropland, marginal, minimal","AEZ20: Irrigated Cropland, marginal, moderate","AEZ21: Irrigated Cropland, marginal, steep","AEZ22: Rainfed Cropland, prime, minimal","AEZ23: Rainfed Cropland, good, minimal","AEZ24: Rainfed Cropland, good, moderate","AEZ25: Rainfed Cropland, good, steep","AEZ26: Rainfed Cropland, marginal, minimal","AEZ27: Rainfed Cropland, marginal, moderate","AEZ28: Rainfed Cropland, marginal, steep",AEZ29: All Barren Land
Tropical-Humid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.722872522280994
Temperate/Boreal-Humid,3.032086365946847,2.0619029891412395,0.0,0.0,0.0,0.0,0.0,155.37420994733347,153.8958970991077,40.19132684940996,0.0,19.565633981484748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.42094183370211,40.92617087540148,2.8708165888403574,0.0,0.0,0.0,0.0,205.66990618065992
Tropical-Semi-Arid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.407364451383408,7.996399652410908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.17537512419707
Temperate/Boreal-Semi-Arid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.94934984149712
Global Arid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.807857303270154,47.47706490805873,22.03413705653828,6.373748454751517,17.418860692766643,8.084104706481547,2.3384646173695605,0.0035782310271252854,0.003553472510871898,0.0016491689299416314,0.0004770501287101962,0.0013037335556088019,0.0006050636008169973,0.00017502492522571304,0.0579706931138194,0.05756958196789328,0.02671808086335307,0.007728658770695566,0.021121704350963985,0.009802596884160481,0.0028355676731360887,46.021409453393716
Global Arctic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.17197525828141,32.942451540454584,15.288613431061952,4.422491154588192,12.086256287591072,5.609239493994623,1.6225678121835325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.93242997809045
