"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
A Lambin and Meyfroidt 2010,http://www.pnas.org/content/108/9/3465,Eastern Europe,"Russia, Belarus,
Ukraine, Kazakhstan",1  - Peer Reviewed,1993,,26.0,million hectares,,million hectares,,"Refer page 3466- this refers to approx land abandoned (I.e. could be used in estimating TLA for FR), which is being 'progressively reclaimed'. See Estel instead for reclamation numbers",True
B Qadir et al. 2014; Marshall and Jones (1997),https://pdfs.semanticscholar.org/833e/e155a8ddc10b792e0a64dcd8570e6344243e.pdf,OECD90,Australia,1  - Peer Reviewed,2004,,110950.0,hectares,0.11095,million hectares,,Refer table 1 in Qadir; however original citation is for the area of an irrigation district - about 8% of the 110950 ha was highly saline and thus degraded.,True
C Qadir et al. 2014; Janmaat (2004),https://pdfs.semanticscholar.org/833e/e155a8ddc10b792e0a64dcd8570e6344243e.pdf,Asia (Sans Japan),India,1  - Peer Reviewed,2004,,243915.0,hectares,0.243915,million hectares,,Refer table 1 in Qadir; however original citation is for the area of an irrigation district.,True
D Qadir et al. 2014; Marshall (2004),https://pdfs.semanticscholar.org/833e/e155a8ddc10b792e0a64dcd8570e6344243e.pdf,OECD90,Australia,1  - Peer Reviewed,2004,,749202.0,hectares,0.749202,million hectares,,Refer table 1 in Qadir; however original citation is for the area of an irrigation district.,True
E Qadir et al. 2014; John et al. (2005),https://pdfs.semanticscholar.org/833e/e155a8ddc10b792e0a64dcd8570e6344243e.pdf,OECD90,Australia,1  - Peer Reviewed,2005,,3570.0,hectares,0.00357,million hectares,,"Refer table 1, refers to average farm size, not degraded or restored area",True
F Qadir et al. 2014; Aslam and Prathapar (2006),https://pdfs.semanticscholar.org/833e/e155a8ddc10b792e0a64dcd8570e6344243e.pdf,Asia (Sans Japan),India,5 - Not Verified,,,2.0,million hectares,,million hectares,,Refer table 1; ORIGINAL REF NOT FOUND,True
G Qadir et al. 2014; Connor et al. (2008),https://pdfs.semanticscholar.org/833e/e155a8ddc10b792e0a64dcd8570e6344243e.pdf,OECD90,Australia,1  - Peer Reviewed,2008,,9600.0,hectares,0.0096,million hectares,,"Refer table 1, refers to size of a study sub-catchment",True
H Qadir et al. 2014; Singh and Singh (1995),https://pdfs.semanticscholar.org/833e/e155a8ddc10b792e0a64dcd8570e6344243e.pdf,Asia (Sans Japan),India,1  - Peer Reviewed,1995,,353000.0,hectares,0.353,million hectares,,Refer table 1,True
I Bhan 2013,https://ac.els-cdn.com/S2095633915300496/1-s2.0-S2095633915300496-main.pdf?_tid=b56227cb-384a-4c39-b0d4-4f5f4d33e564&acdnat=1533308924_2c5ac6fb1e6918088537bcad193d3310,Asia (Sans Japan),India,1  - Peer Reviewed,2012,,571.07,lakh hectares,57.107000000000006,million hectares,,"Refer annexure II; areas of cultivated, but degraded land addressed with conservation efforts to restore higher  production- use as benchmark for rate of adoption, but lands do not match this FR solution",True
J Estel et al. 2015,http://dx.doi.org/10.1016/j.rse.2015.03.028,EU,Europe,1  - Peer Reviewed,2014,,19.64,million hectares,,million hectares,,interpolated from Estel,True
K Dara et al. 2018,https://doi.org/10.1016/j.rse.2018.05.005,Asia (Sans Japan),Kazakhstan,1  - Peer Reviewed,2014,,0.388,million hectares,,million hectares,,,True
L Lin et al. 2018,https://doi.org/10.3390/su10010075,Asia (Sans Japan),"Wenzhou Province, China",1  - Peer Reviewed,2014,,1603.0,hectares,0.001603,million hectares,,,True
M Singh and Singh 1995,https://doi.org/10.1016%2F0921-8009(95)00037-A,World,,1  - Peer Reviewed,1995,,86.0,million hectares,,million hectares,,pg 77: global area of salinity-affected production on irrigated systems,True
N Drawdown new 2019 estimate,"based on sum of regional 'restored' lands from source J, K, L",World,,5 - Not Verified,2014,,20.029603,million hectares,,million hectares,,,
