"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
A IPCC 2016,http://www.ipcc.ch/ipccreports/sres/land_use/index.php?idp=199,Asia (Sans Japan),India,2 - Public Sector/ Multilateral Agency,,,2.0,t C/ha/yr,,t C/ha/yr,,Saline soil reclamatio,
B IPCC 2016,http://www.ipcc.ch/ipccreports/sres/land_use/index.php?idp=199,Asia (Sans Japan),India,2 - Public Sector/ Multilateral Agency,,,4.0,t C/ha/yr,,t C/ha/yr,,Alkali soil reclamation,
C IPCC 2016,http://www.ipcc.ch/ipccreports/sres/land_use/index.php?idp=199,OECD90,Australia,2 - Public Sector/ Multilateral Agency,,,1.0,t C/ha/yr,,t C/ha/yr,,Irrigate halophytes with seawater,
D IPCC 2016,http://www.ipcc.ch/ipccreports/sres/land_use/index.php?idp=199,OECD90,Australia,2 - Public Sector/ Multilateral Agency,,,2.0,t C/ha/yr,,t C/ha/yr,,Irrigate halophytes with seawater,
E IPCC 2016,http://www.ipcc.ch/ipccreports/sres/land_use/index.php?idp=199,OECD90,USA,2 - Public Sector/ Multilateral Agency,,,1.5,t C/ha/yr,,t C/ha/yr,,Reclamation of mineland,
F IPCC 2016,http://www.ipcc.ch/ipccreports/sres/land_use/index.php?idp=199,OECD90,USA,2 - Public Sector/ Multilateral Agency,,,2.0,t C/ha/yr,,t C/ha/yr,,Reclamation of mineland,
G IPCC 2016,http://www.ipcc.ch/ipccreports/sres/land_use/index.php?idp=199,OECD90,USA,2 - Public Sector/ Multilateral Agency,,,1.0,t C/ha/yr,,t C/ha/yr,,Reclamation of mineland,
H IPCC 2016,http://www.ipcc.ch/ipccreports/sres/land_use/index.php?idp=199,OECD90,USA,2 - Public Sector/ Multilateral Agency,,,7.0,t C/ha/yr,,t C/ha/yr,,Reclamation of mineland,
I IPCC 2016,http://www.ipcc.ch/ipccreports/sres/land_use/index.php?idp=199,OECD90,Australia,2 - Public Sector/ Multilateral Agency,,,0.1,t C/ha/yr,,t C/ha/yr,,Rehabilitation practices for erosion control,
J IPCC 2016,http://www.ipcc.ch/ipccreports/sres/land_use/index.php?idp=199,OECD90,Australia,2 - Public Sector/ Multilateral Agency,,,0.4,t C/ha/yr,,t C/ha/yr,,Rehabilitation practices for erosion control,
K IPCC 2016,http://www.ipcc.ch/ipccreports/sres/land_use/index.php?idp=199,Asia (Sans Japan),China,2 - Public Sector/ Multilateral Agency,,,1.0,t C/ha/yr,,t C/ha/yr,,Restorative practices for desertified practices,
L IPCC 2016,http://www.ipcc.ch/ipccreports/sres/land_use/index.php?idp=199,Asia (Sans Japan),India,2 - Public Sector/ Multilateral Agency,,,0.4,t C/ha/yr,,t C/ha/yr,,Restorative practices for desertified practices,
M IPCC 2016,http://www.ipcc.ch/ipccreports/sres/land_use/index.php?idp=199,Asia (Sans Japan),India,2 - Public Sector/ Multilateral Agency,,,0.3,t C/ha/yr,,t C/ha/yr,,Restorative practices for desertified practices,
N Lal 1999,http://controverses.sciences-po.fr/climatewiki/images/archive/5/55/20120430135119!99_Lal_-_potential_of_world_cropland_to_sequester_and_mitigate.pdf,OECD90,USA,1  - Peer Reviewed,,,1.5,t C/ha/yr,,t C/ha/yr,,table 2 mineland reclamation,
O Lal 1999,http://controverses.sciences-po.fr/climatewiki/images/archive/5/55/20120430135119!99_Lal_-_potential_of_world_cropland_to_sequester_and_mitigate.pdf,OECD90,USA,1  - Peer Reviewed,,,2.0,t C/ha/yr,,t C/ha/yr,,table 2 mineland reclamation,
P Boki Luske & Joris van der Kamp 2009,http://orgprints.org/16438/1/2192.pdf,Middle East and Africa,Kenya,1  - Peer Reviewed,,,0.7,t C/ha/yr,,t C/ha/yr,,"Table 5 Application of farmyard manure (3 ton/ha) and plant residues (0,6 ton/ha)",
Q Boki Luske & Joris van der Kamp 2009,http://orgprints.org/16438/1/2192.pdf,Asia (Sans Japan),India,1  - Peer Reviewed,,,0.2,t C/ha/yr,,t C/ha/yr,,"Table 5 Application of farmyard manure, green manure, vermicompost and plant residues",
R Boki Luske & Joris van der Kamp 2009,http://orgprints.org/16438/1/2192.pdf,Asia (Sans Japan),India,1  - Peer Reviewed,,,0.3,t C/ha/yr,,t C/ha/yr,,"Table 5 Application of farmyard manure, green manure, vermicompost and plant residues",
S Boki Luske & Joris van der Kamp 2009,http://orgprints.org/16438/1/2192.pdf,,,1  - Peer Reviewed,,,1.14,t C/ha/yr,,t C/ha/yr,,Table 5 Manure,
T Boki Luske & Joris van der Kamp 2009,http://orgprints.org/16438/1/2192.pdf,,,1  - Peer Reviewed,,,0.66,t C/ha/yr,,t C/ha/yr,,Table 5 Legumes,
U Boki Luske & Joris van der Kamp 2009,http://orgprints.org/16438/1/2192.pdf,Middle East and Africa,Egypt,1  - Peer Reviewed,,,2.7,t C/ha/yr,,t C/ha/yr,,Table 5 Application of compost and green manures,
V Boki Luske & Joris van der Kamp 2009,http://orgprints.org/16438/1/2192.pdf,Middle East and Africa,Egypt,1  - Peer Reviewed,,,3.8,t C/ha/yr,,t C/ha/yr,,Table 5 Application of compost and green manures,
