Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA
2012,,,,,,,,,,
2013,,,,,,,,,,
2014,29020110948.02409,10050755558.361958,2343002942.646209,14409982950.957954,1955449534.2553062,260919961.80266258,,,,
2015,29725282614.260864,10289048741.55818,2356030754.9234796,14798265007.543104,2017465810.879746,264472299.35635772,,,,
2016,30431866154.967117,10527898151.876411,2369055738.468751,15187296620.5339,2079584722.5454097,268030921.5426448,,,,
2017,31139861570.142838,10767303789.316652,2382077893.2820225,15577077789.93034,2141806269.2522967,271595828.3615239,,,,
2018,31849268859.788036,11007265653.87891,2395097219.3632927,15967608515.73243,2204130451.0004063,275167019.812995,,,,
2019,32560088023.90271,11247783745.563177,2408113716.7125635,16358888797.940168,2266557267.78974,278744495.8970581,,,,
2020,33272319062.486847,11488858064.369453,2421127385.329835,16750918636.55355,2329086719.6202965,282328256.6137132,,,,
2021,34163651001.25167,11744513336.616385,2441311139.88406,17253332491.33827,2438293197.520864,286200835.8920949,,,,
2022,35055751446.173904,12000399356.926546,2461482510.219285,17756175738.502052,2547616401.832168,290077438.6938547,,,,
2023,35948620397.253555,12256516125.299936,2481641496.33551,18259448378.044907,2657056332.5542083,293958065.0189927,,,,
2024,36842257854.49061,12512863641.736555,2501788098.2327347,18763150409.966827,2766612989.6869845,297842714.8675089,,,,
2025,37736663817.885086,12769441906.236406,2521922315.9109597,19267281834.26782,2876286373.230498,301731388.23940337,,,,
2026,38631838287.436966,13026250918.799484,2542044149.370185,19771842650.947876,2986076483.1847467,305624085.1346759,,,,
2027,39527781263.14626,13283290679.425795,2562153598.6104097,20276832860.007,3095983319.5497327,309520805.5533268,,,,
2028,40424492745.01297,13540561188.115334,2582250663.6316347,20782252461.445194,3206006882.3254547,313421549.49535584,,,,
2029,41321972733.037094,13798062444.868101,2602335344.4338593,21288101455.262455,3316147171.511913,317326316.9607631,,,,
2030,42220221227.21863,14055794449.684101,2622407641.0170846,21794379841.45879,3426404187.1091065,321235107.94954854,,,,
2031,43358471563.14377,14290439491.622334,2652672867.559916,22442884679.83172,3647210706.992751,325263817.137044,,,,
2032,44496961045.11695,14525086237.975977,2682921296.778748,23091534603.6262,3868124282.7513146,329294623.98471063,,,,
2033,45635689673.13818,14759734688.745026,2713152928.67358,23740329612.842228,4089144914.384796,333327528.4925485,,,,
2034,46774657447.20745,14994384843.929482,2743367763.244411,24389269707.479805,4310272601.893196,337362530.66055775,,,,
2035,47913864367.32478,15229036703.52935,2773565800.491243,25038354887.538937,4531507345.276517,341399630.48873806,,,,
2036,49053310433.49016,15463690267.544626,2803747040.4140744,25687585153.01961,4752849144.534756,345438827.97708964,,,,
2037,50192995645.70357,15698345535.975307,2833911483.0129066,26336960503.921837,4974297999.667913,349480123.12561244,,,,
2038,51332920003.96504,15933002508.8214,2864059128.287738,26986480940.245613,5195853910.67599,353523515.93430656,,,,
2039,52473083508.27456,16167661186.082893,2894189976.2385697,27636146461.990932,5417516877.558986,357569006.40317184,,,,
2040,53613486158.632126,16402321567.7598,2924304026.8654013,28285957069.15781,5639286900.316901,361616594.5322084,,,,
2041,55119825952.47337,16639099842.821177,2959454638.5510755,29107748261.771416,6048227632.854196,365295576.4755064,,,,
2042,56626110689.40773,16875767834.612432,2994590260.4822493,29929519116.431908,6457258252.188233,368975225.6929041,,,,
2043,58132340369.43523,17112325543.133585,3029710892.658924,30751269633.139297,6866378758.319016,372655542.1844016,,,,
2044,59638514992.55585,17348772968.384632,3064816535.0810976,31572999811.893578,7275589151.246539,376336525.94999874,,,,
2045,61144634558.76958,17585110110.365562,3099907187.7487717,32394709652.694744,7684889430.970807,380018176.98969555,,,,
2046,,,,,,,,,,
2047,,,,,,,,,,
2048,,,,,,,,,,
2049,,,,,,,,,,
2050,,,,,,,,,,
2051,,,,,,,,,,
2052,,,,,,,,,,
2053,,,,,,,,,,
2054,,,,,,,,,,
2055,,,,,,,,,,
2056,,,,,,,,,,
2057,,,,,,,,,,
2058,,,,,,,,,,
2059,,,,,,,,,,
2060,,,,,,,,,,
