"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Moskva AllBiz Price for: Gas accumulative water heater of Baxi (Baksi) of Sag-3 50,http://moskva.all.biz/en/gas-accumulative-water-heater-of-baxi-baksi-of-sag-g5729285#.V_p6jiRBGXc,Eastern Europe,Russia,,3 - For Profit,2016,,,US$2016,0.0,US$2014/kW,0.75,"Residential, 3.9 kW unit",
Home Depot: Winchester Performance 20 gal. 6-Year 2000-Watt Single Element Electric Point-Of-Use Water Heater,http://www.homedepot.com/p/Rheem-Performance-20-Gal-6-Year-2000-Watt-Single-Element-Electric-Point-Of-Use-Water-Heater-XE20P06PU20U0/204318374,OECD90,USA,,3 - For Profit,2016,,,US$2016,0.0,US$2014/kW,0.75,"Residential, 2 kW unit",
Amazon: Kenstar KGS15W5M-GDE 15-Litre 2000-Watt Storage Water Heater,http://www.amazon.in/Kenstar-Hot-KGS15W5M-15-Litre-Storage/dp/B0077Y99XQ/ref=lp_2083425031_1_9/253-4072404-3591619?s=kitchen&ie=UTF8&qid=1475676969&sr=1-9,Asia (Sans Japan),India,,3 - For Profit,2016,,,Indian Rupee (2016),0.0,US$2014/kW,0.75,"Residential, 2 kW unit. Exchange rate from Indian Rupee to $ = 0,0149",
Home Depot: Winchester 80 Gal. Lifetime 5500-Watt Electric Water Heater with Durable 316l Stainless Steel Tank,http://www.homedepot.com/p/Westinghouse-80-Gal-Lifetime-5500-Watt-Electric-Water-Heater-WEC080C2X055/206021213?cm_mmc=Shopping%7cTHD%7cG%7c0%7cG-VF-PLA-D26P-WaterHeaters%7c&gclid=CjwKEAjwydK_BRDK34GenvLB61YSJACZ8da3Mw0v1WVfOVstHxAWPXJfa1Rt9H7y3ue6ah0X0iwPsBoCqZDw_wcB&gclsrc=aw.ds,OECD90,USA,,3 - For Profit,2016,,,US$2016,0.0,US$2014/kW,0.75,"Residential, 5.5 kW unit",
Photovoltaik4all price for STIEBEL ELTRON WWK 300 PV,http://www.photovoltaik4all.de/stiebel-eltron-wwk-300-pv-waermepumpe,OECD90,Germany,,3 - For Profit,2016,,,€2016,0.0,US$2014/kW,0.75,"Residential, 5 kW unit.- Exchange rate from € to $ = 1,12",
"Home Depot - Winchester 80,000 BTU 95.5 Multi-Positional Gas Furnace",http://www.homedepot.com/p/Winchester-80-000-BTU-95-5-Multi-Positional-Gas-Furnace-W9M080-317/202771087,OECD90,USA,,3 - For Profit,2016,,,US$2016,0.0,US$2014/kW,0.75,"Residential, 76000 BTU/hour",
"EIA (2016), residential, gas-fired furnaces, low",https://www.eia.gov/analysis/studies/buildings/equipcosts/pdf/full.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2013,,,US$2013,65.25744702630772,US$2014/kW,0.375,"Residential, 80 kBTU/h typical Input Capacity",
"EIA (2016), residential, gas-fired furnaces, high",https://www.eia.gov/analysis/studies/buildings/equipcosts/pdf/full.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2013,,,US$2013,100.06141877367182,US$2014/kW,0.375,"Residential, 80 kBTU/h typical Input Capacity",
"EIA (2016), residential, oil-fired furnaces, low",https://www.eia.gov/analysis/studies/buildings/equipcosts/pdf/full.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2013,,,US$2013,101.0972512661529,US$2014/kW,0.375,"Residential, 105 kBTU/h typical Input Capacity",
"EIA (2016), residential, oil-fired furnaces, high",https://www.eia.gov/analysis/studies/buildings/equipcosts/pdf/full.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2013,,,US$2013,117.67057114585009,US$2014/kW,0.375,"Residential, 105 kBTU/h typical Input Capacity",
