"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Sanchez 2000; SOC assumption for complex AF; Sanchez, P.A. 2000. “Linking climate change research with food security and poverty reduction in the tropics.” Agriculture, Ecosystems and Environment 82:371-383.",https://library.conservation.org/Published%20Documents/2000/Sanchez%202000%20linking%20climate%20change%20with%20food%20secutiry.pdf,World,global humid tropics,Tropical-Humid,1  - Peer Reviewed,2000,,35.0,Mg C/ha/yr,,t C/ha/yr,,lit review ; complex AF; SOC (assumed value) ; refer Table 3 p. 376,
"Sanchez 2000; SOC assumption for simple AF; Sanchez, P.A. 2000. “Linking climate change research with food security and poverty reduction in the tropics.” Agriculture, Ecosystems and Environment 82:371-383.",https://library.conservation.org/Published%20Documents/2000/Sanchez%202000%20linking%20climate%20change%20with%20food%20secutiry.pdf,World,global humid tropics,Tropical-Humid,1  - Peer Reviewed,2000,,30.0,Mg C/ha/yr,,t C/ha/yr,,lit review ; simple AF; SOC (assumed value) ; refer Table 3 p. 376,
"Nair and Nair 2014; lit review reporting for homegarden system, SOC, min value of range; Nair, P.K., and Vilama Nair, “Solid-fluid-gas: The state of knowledge on carbon-sequestration potential of agroforestry systems in Africa.” Current Opinion in Environmental Sustainability 6:22-27, 2014.",http://www.sciencedirect.com/science/article/pii/S1877343513001206,Middle East and Africa,Africa,Tropical-Humid,1  - Peer Reviewed,2014,,1.5,Mg C/ha/yr,,t C/ha/yr,,"lit review; homegardens; SOC; min value of range; refer Tables 1-2, p. 23",
"Nair and Nair 2014; lit review reporting for homegarden system, SOC, max value of range; Nair, P.K., and Vilama Nair, “Solid-fluid-gas: The state of knowledge on carbon-sequestration potential of agroforestry systems in Africa.” Current Opinion in Environmental Sustainability 6:22-27, 2014.",http://www.sciencedirect.com/science/article/pii/S1877343513001206,Middle East and Africa,Africa,Tropical-Humid,1  - Peer Reviewed,2014,,3.5,Mg C/ha/yr,,t C/ha/yr,,"lit review ; homegardens ; SOC ; max value of range; refer Tables 1-2, p. 23",
"Nair and Nair 2014; lit review reporting for shaded perennials system, SOC, min value of range; Nair, P.K., and Vilama Nair, “Solid-fluid-gas: The state of knowledge on carbon-sequestration potential of agroforestry systems in Africa.” Current Opinion in Environmental Sustainability 6:22-27, 2014.",http://www.sciencedirect.com/science/article/pii/S1877343513001206,Middle East and Africa,Africa,Tropical-Humid,1  - Peer Reviewed,2014,,1.0,Mg C/ha/yr,,t C/ha/yr,,"lit review ; shaded perennials ; SOC ; min value of range; refer Tables 1-2, p. 23",
"Nair and Nair 2014; lit review reporting for shaded perennials system, SOC, max value of range; Nair, P.K., and Vilama Nair, “Solid-fluid-gas: The state of knowledge on carbon-sequestration potential of agroforestry systems in Africa.” Current Opinion in Environmental Sustainability 6:22-27, 2014.",http://www.sciencedirect.com/science/article/pii/S1877343513001206,Middle East and Africa,Africa,Tropical-Humid,1  - Peer Reviewed,2014,,5.0,Mg C/ha/yr,,t C/ha/yr,,"lit review ; shaded perennials ; SOC ; max value of range; refer Tables 1-2, p. 23",
"Feliciano et al. 2018; lit review reported for homegarden system in Africa, AGB & SOC, mean values added; Feliciano, Diana, et. al., “Which agroforestry options give the greatest soil and above ground carbón benefits in different world regions?” Agriculture, Ecosystems and Environment, 254 (2018) 117-129.",https://www.sciencedirect.com/science/article/pii/S0167880917305297,Middle East and Africa,Africa,Tropical-Humid,1  - Peer Reviewed,2018,,0.19,t C/ha/yr,,t C/ha/yr,,"lit review; homegardens; SOC; mean values added; Tables 3 & 4, p. 121",
"Feliciano et al. 2018; lit review reported for shaded system in Africa, AGB & SOC, mean values added; Feliciano, Diana, et. al., “Which agroforestry options give the greatest soil and above ground carbón benefits in different world regions?” Agriculture, Ecosystems and Environment, 254 (2018) 117-129.",https://www.sciencedirect.com/science/article/pii/S0167880917305297,Middle East and Africa,Africa,Tropical-Humid,1  - Peer Reviewed,2018,,1.91,t C/ha/yr,,t C/ha/yr,,"lit review; shaded systems; SOC; mean values added; Tables 3 & 4, p. 121",
"Feliciano et al. 2018; lit review reported for homegarden systems in Asia, AGB & SOC, mean values added; Feliciano, Diana, et. al., “Which agroforestry options give the greatest soil and above ground carbón benefits in different world regions?” Agriculture, Ecosystems and Environment, 254 (2018) 117-129.",https://www.sciencedirect.com/science/article/pii/S0167880917305297,Asia (Sans Japan),Asia,Tropical-Humid,1  - Peer Reviewed,2018,,3.83,t C/ha/yr,,t C/ha/yr,,"lit review; homegardens; SOC; mean values added; Tables 3 & 4, p. 121",
"Feliciano et al. 2018; lit review reported for homegarden systems in Latin America, AGB & SOC, mean values added; Feliciano, Diana, et. al., “Which agroforestry options give the greatest soil and above ground carbón benefits in different world regions?” Agriculture, Ecosystems and Environment, 254 (2018) 117-129.",https://www.sciencedirect.com/science/article/pii/S0167880917305297,Latin America,Latin America,Tropical-Humid,1  - Peer Reviewed,2018,,1.17,t C/ha/yr,,t C/ha/yr,,"lit review; homegardens; SOC; mean values added; Tables 3 & 4, p. 121",
"Feliciano et al. 2018; lit review reported for shaded systems in Latin America, AGB & SOC, mean values added; Feliciano, Diana, et. al., “Which agroforestry options give the greatest soil and above ground carbón benefits in different world regions?” Agriculture, Ecosystems and Environment, 254 (2018) 117-129.",https://www.sciencedirect.com/science/article/pii/S0167880917305297,Latin America,Latin America,Tropical-Humid,1  - Peer Reviewed,2018,,1.05,t C/ha/yr,,t C/ha/yr,,"lit review; shaded systems; SOC; mean values added; Tables 3 & 4, p. 121",
"Kim et al. 2016; lit review reported for homegarden systems, SOC; Kim, Dong-Gill, Miko UF Kirschbaum, and Tracy L. Beedy. ""Carbon sequestration and net emissions of CH4 and N2O under agroforestry: Synthesizing available data and suggestions for future studies."" Agriculture, Ecosystems & Environment 226 (2016): 65-78.",https://www.sciencedirect.com/science/article/pii/S0167880916302122,World,global humid tropics,Tropical-Humid,1  - Peer Reviewed,2016,,1.0,t C/ha/yr,,t C/ha/yr,,"lit review; homegardens; soil C sequestration; min value of range; refer Table 2, p. 70",
