"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Beer et al 1990,https://www.researchgate.net/profile/John_Beer/publication/226354517_Modelling_agroforestry_systems_of_cacao_Theobroma_cacao_with_laurel_Cordia_alliodora_and_cacao_with_poro_Erythrina_poeppigiana_in_Costa_Rica_-_IV_Water_balances_nutrient_inputs_and_leaching/links/0deec5339ead53fb0d000000/Modelling-agroforestry-systems-of-cacao-Theobroma-cacao-with-laurel-Cordia-alliodora-and-cacao-with-poro-Erythrina-poeppigiana-in-Costa-Rica-IV-Water-balances-nutrient-inputs-and-leaching.pdf,Latin America,Costa Rica,Tropical-Humid,1  - Peer Reviewed,1990,,10.3,t C/ha/yr,,t C/ha/yr,,"cacao agroforest, AGB & SOC",
Beer et al 1990,https://www.researchgate.net/profile/John_Beer/publication/226354517_Modelling_agroforestry_systems_of_cacao_Theobroma_cacao_with_laurel_Cordia_alliodora_and_cacao_with_poro_Erythrina_poeppigiana_in_Costa_Rica_-_IV_Water_balances_nutrient_inputs_and_leaching/links/0deec5339ead53fb0d000000/Modelling-agroforestry-systems-of-cacao-Theobroma-cacao-with-laurel-Cordia-alliodora-and-cacao-with-poro-Erythrina-poeppigiana-in-Costa-Rica-IV-Water-balances-nutrient-inputs-and-leaching.pdf,Latin America,Costa Rica,Tropical-Humid,1  - Peer Reviewed,1990,,11.0,t C/ha/yr,,t C/ha/yr,,"cacao agroforest, AGB and SOC",1.0
"Schroth et al. 2002; measured in multistrata system #1 (low fertilization), includes AGB+BGB+SOC; Schroth, Götz, et al. ""Conversion of secondary forest into agroforestry and monoculture plantations in Amazonia: consequences for biomass, litter and soil carbon stocks after 7 years."" Forest Ecology and Management 163.1-3 (2002): 131-150.",http://repositorio.bibliotecaorton.catie.ac.cr/bitstream/handle/11554/5975/A4679e.pdf?sequence=1&isAllowed=y,Latin America,Brazil,Tropical-Humid,1  - Peer Reviewed,2002,,3.0,t C/ha/yr,,t C/ha/yr,,measured ; multistrata 1; AGB and SOC ; low fertilization; refer p. 147 para 1,
"Schroth et al. 2002; measured in multistrata system #1 (full fertilization), includes AGB+BGB+SOC; Schroth, Götz, et al. ""Conversion of secondary forest into agroforestry and monoculture plantations in Amazonia: consequences for biomass, litter and soil carbon stocks after 7 years."" Forest Ecology and Management 163.1-3 (2002): 131-150.",http://repositorio.bibliotecaorton.catie.ac.cr/bitstream/handle/11554/5975/A4679e.pdf?sequence=1&isAllowed=y,Latin America,Brazil,Tropical-Humid,1  - Peer Reviewed,2002,,3.8,t C/ha/yr,,t C/ha/yr,,measured ; multistrata 1; AGB and SOC ; full fertilization; refer p. 147 para 1,
"Schroth et al. 2002; measured in multistrata system #2 (low fertilization), includes AGB+BGB+SOC; Schroth, Götz, et al. ""Conversion of secondary forest into agroforestry and monoculture plantations in Amazonia: consequences for biomass, litter and soil carbon stocks after 7 years."" Forest Ecology and Management 163.1-3 (2002): 131-150.",http://repositorio.bibliotecaorton.catie.ac.cr/bitstream/handle/11554/5975/A4679e.pdf?sequence=1&isAllowed=y,Latin America,Brazil,Tropical-Humid,1  - Peer Reviewed,2002,,2.9,t C/ha/yr,,t C/ha/yr,,measured ; multistrata 2; AGB and SOC ; low fertilization; refer p. 147 para 1,
"Schroth et al. 2002; measured in multistrata system #2 (full fertilization), includes AGB+BGB+SOC; Schroth, Götz, et al. ""Conversion of secondary forest into agroforestry and monoculture plantations in Amazonia: consequences for biomass, litter and soil carbon stocks after 7 years."" Forest Ecology and Management 163.1-3 (2002): 131-150.",http://repositorio.bibliotecaorton.catie.ac.cr/bitstream/handle/11554/5975/A4679e.pdf?sequence=1&isAllowed=y,Latin America,Brazil,Tropical-Humid,1  - Peer Reviewed,2002,,3.3,t C/ha/yr,,t C/ha/yr,,measured ; multistrata 2; AGB and SOC ; full fertilization; refer p. 147 para 1,
"Dossa et al 2008; measured in shaded coffee syste, above- and below-ground biomass (AGB + BGB); Dossa, E.L., E.C.M. Fernandes, W.S. Reid, K. Ezui, “Above- and belowground biomass, nutrient and carbon stocks contrasting an open-grown and a shaded coffee plantation.” Agroforestry systems (2008) 72:103. ",https://link.springer.com/article/10.1007/s10457-007-9075-4,Middle East and Africa,Togo,Tropical-Humid,1  - Peer Reviewed,2008,,4.76,Mg C/ha/yr,,t C/ha/yr,,measured; shaded coffee ; above- and below-ground biomass; refer p. 112 last para - excluded because this does not include SOC,1.0
"Sanchez 2000; lit review reporting complex AF, AGB (measured) + SOC (assumed value); Sanchez, P.A. 2000. “Linking climate change research with food security and poverty reduction in the tropics.” Agriculture, Ecosystems and Environment 82:371-383.",https://library.conservation.org/Published%20Documents/2000/Sanchez%202000%20linking%20climate%20change%20with%20food%20secutiry.pdf,World,global humid tropics,Tropical-Humid,1  - Peer Reviewed,2000,,3.0,Mg C/ha/yr,,t C/ha/yr,,lit review ; complex AF; AGB (measured) + SOC (assumed value) ; modal value; refer Table 3 p. 376,
"Sanchez 2000; lit review reporting simple AF, AGB (measured) + SOC (assumed value); Sanchez, P.A. 2000. “Linking climate change research with food security and poverty reduction in the tropics.” Agriculture, Ecosystems and Environment 82:371-383.",https://library.conservation.org/Published%20Documents/2000/Sanchez%202000%20linking%20climate%20change%20with%20food%20secutiry.pdf,World,global humid tropics,Tropical-Humid,1  - Peer Reviewed,2000,,7.0,Mg C/ha/yr,,t C/ha/yr,,lit review ; simple AF; AGB (measured) + SOC (assumed value) ; modal value; refer Table 3 p. 376,
"Nair and Nair 2014; lit review reporting for homegarden system, AGB & SOC, min value of range; Nair, P.K., and Vilama Nair, “Solid-fluid-gas: The state of knowledge on carbon-sequestration potential of agroforestry systems in Africa.” Current Opinion in Environmental Sustainability 6:22-27, 2014.",http://www.sciencedirect.com/science/article/pii/S1877343513001206,Middle East and Africa,Africa,Tropical-Humid,1  - Peer Reviewed,2014,,2.0,Mg C/ha/yr,,t C/ha/yr,,"lit review; homegardens; AGB & SOC; min value of range; refer Tables 1-2, p. 23",
