"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Winston et al. 2005; shade coffee in Myanmar; Winston, Edward, et al. ""Arabica coffee manual for Myanmar."" (2005).",http://www.fao.org/docrep/008/ae938e/ae938e0e.htm,Asia (sans Japan),Myanmar,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2005,,3000.0,US$2005/acre,8969.91741745452,US$2014/ ha,,shade coffee; establishment over 3 years; refer page 1,
"Olman 2007; shade coffee in Costa Rica; Olman, ""Shade-grown coffee Costa Rica – Café arbolado"" WOCAT Report 2007",http://teca.fao.org/sites/default/files/technology_files/4_ShadeGrownCoffee_CostaRica.pdf,Latin America,Costa Rica,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2007,,2535.0,US$2007/ha,2889.8999999999996,US$2014/ ha,,shade coffee; establishment over 2 years ; refer page 183,
"Mojica 2001; multistrata AF in Philippines; Mojica A., ""Multi-Storey Cropping Philippines - Maramihang Pagtatanim or Planting in Great Numbers"" WOCAT Report 2001 ",https://qt.wocat.net/qt_summary1.php?lang=english&qt_id=531,Asia (sans Japan),Philippines,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2001,,1390.0,US$2007/ha,1862.6000000000001,US$2014/ ha,,"multistrata system with coconut, papaya, banana, coffee, pineapple; refer page 3",
Victor 2010,http://ageconsearch.umn.edu/bitstream/97085/2/33.%20Cost%20benefit%20of%20cocoa%20in%20Ghana.pdf,Middle East and Africa,Ghana,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2010,,643.0,GHc/ha,161.20010000000002,US$2014/ ha,,cacao with timber; refer page 5; excluded as it's not clear whether the cost is only a first cost or also includes the implementation cost - excluded because couldn't find source,1.0
"Nolte 2014; cocoa with banana and timber in Peru; Nolte, G. ""Cocoa Update and Outlook"" USDA Foreign Agricultural Service Report 2014. https://gain.fas.usda.gov/Recent%20GAIN%20Publications/Cocoa%20Update%20and%20Outlook_Lima_Peru_10-28-2014.pdf",http://gain.fas.usda.gov/Recent%20GAIN%20Publications/Cocoa%20Update%20and%20Outlook_Lima_Peru_10-28-2014.pdf,Latin America,Peru,Tropical-Humid,1  - Peer Reviewed,2014,,2700.0,US$2014/ ha,2700.0,US$2014/ ha,,cacao with banana and timber; refer page 2 ; excludes cost of land,
"Rahman et al. 2008; multistrata AF in Bangladesh ;Rahman, S. A., W. T. De Groot, and D. J. Snelder. ""Exploring the agroforestry adoption gap: financial and socioeconomics of litchi-based agroforestry by smallholders in Rajshahi (Bangladesh)."" Smallholder tree growing for rural development and environmental services. Springer, Dordrecht, 2008. 227-243.",https://books.google.com/books?id=LmA_5zxDSRkC&pg=PA233&lpg=PA233&dq=multistrata+agroforestry+establishment+costs&source=bl&ots=XnsnExVSQ2&sig=e6HrK8ij5G_PWF5EH4IjSO934Ko&hl=en&sa=X&ved=0ahUKEwjQhan7t63PAhXCKCYKHR9XADwQ6AEILDAB#v=onepage&q=multistrata%20agroforestry%20establishment%20costs&f=false,Asia (sans Japan),Bangladesh,Tropical-Humid,1  - Peer Reviewed,2008,,1520.0,US$2008/ha,1672.0000000000002,US$2014/ ha,,"multistrata AF ; litchi with citrus, papaya, banana, ginger, turmeric, eggplant; refer page 233",
"Ayele et al. 2014; multistrata AF (enset, coffee and others) in Ethiopia; Ayele, Yeshimebet, Zeleke Ewnetu, and Zebene Asfaw. ""Economic Evaluation of Coffee-Enset-Based Agroforestry Practice in Yirgachefe Woreda, Ethiopia: Comparative Analysis with Parkland Agroforestry Practice.""",http://www.iiste.org/Journals/index.php/JEDS/article/viewFile/18335/18816,Middle East and Africa,Ethiopia,Tropical-Humid,1  - Peer Reviewed,2014,,19160.5,Birr 2014/ha,766.4200000000001,US$2014/ ha,,"multistrata AF; enset with coffee, trees, and vegetables; refer table 1",
"Bentes-Gama et al. 2005; cocoa with annuals in Bolivia; Bentes, M., et al. ""Estado y manejo de nuevas plantaciones de cacao injertado en Alto Beni, Bolivia."" Agroforestería en las Américas 43-44 (2005): 67-71.",http://bco.catie.ac.cr/comunicacion/Publicaciones/Cacao/articulo_revista_bolivia.pdf,Latin America,Bolivia,Tropical-Humid,1  - Peer Reviewed,2005,,448.65999999999997,US$/0.5 ha,1085.7571999999998,US$2014/ ha,,"cocoa with annual crops; nursery + labor costs; refer p. 70, Table 3",
"Bentes-Gama et al. 2005; cocoa with semi-perennials in Bolivia; Bentes, M., et al. ""Estado y manejo de nuevas plantaciones de cacao injertado en Alto Beni, Bolivia."" Agroforestería en las Américas 43-44 (2005): 67-71.",http://bco.catie.ac.cr/comunicacion/Publicaciones/Cacao/articulo_revista_bolivia.pdf,Latin America,Bolivia,Tropical-Humid,1  - Peer Reviewed,2005,,492.8,US$/0.5 ha,1192.576,US$2014/ ha,,"cocoa with semi-perennials; nursery + labor costs; refer p. 70, Table 3",
"Bentes-Gama et al. 2005; cocoa with perennials in Bolivia; Bentes, M., et al. ""Estado y manejo de nuevas plantaciones de cacao injertado en Alto Beni, Bolivia."" Agroforestería en las Américas 43-44 (2005): 67-71.",http://bco.catie.ac.cr/comunicacion/Publicaciones/Cacao/articulo_revista_bolivia.pdf,Latin America,Bolivia,Tropical-Humid,1  - Peer Reviewed,2005,,448.65999999999997,US$/0.5 ha,1085.7571999999998,US$2014/ ha,,"cocoa with perennials (citrus); nursery + labor costs; refer p. 70, Table 3",
