"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"EIA (2016), Electric Power Monthly, Coal (2013)  (Table 6.7.A)",http://www.eia.gov/electricity/monthly/epm_table_grapher.cfm?t=epmt_6_07_a,USA,,,2 - Public Sector/ Multilateral Agency,2016,,0.597,Capacity factor (%),5229.719999999999,TWh/TW/year,0.3869914976735052,see explanation for weighting methodology,
"EIA (2016), Electric Power Monthly, Coal (2014)  (Table 6.7.A) ",http://www.eia.gov/electricity/monthly/epm_table_grapher.cfm?t=epmt_6_07_a,USA,,,2 - Public Sector/ Multilateral Agency,2016,,0.61,Capacity factor (%),5343.599999999999,TWh/TW/year,0.3869914976735052,see explanation for weighting methodology,
"EIA (2016), Electric Power Monthly, Coal (2015)  (Table 6.7.A) ",http://www.eia.gov/electricity/monthly/epm_table_grapher.cfm?t=epmt_6_07_a,USA,,,2 - Public Sector/ Multilateral Agency,2016,,0.546,Capacity factor (%),4782.96,TWh/TW/year,0.3869914976735052,see explanation for weighting methodology,
"EIA (2016), Electric Power Monthly, Natural Gas CCGT (2013)  (Table 6.7.A) ",http://www.eia.gov/electricity/monthly/epm_table_grapher.cfm?t=epmt_6_07_a,USA,,,2 - Public Sector/ Multilateral Agency,2016,,0.482,Capacity factor (%),4222.32,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"EIA (2016), Electric Power Monthly, Natural Gas CCGT (2013)  (Table 6.7.A) ",http://www.eia.gov/electricity/monthly/epm_table_grapher.cfm?t=epmt_6_07_a,USA,,,2 - Public Sector/ Multilateral Agency,2016,,0.483,Capacity factor (%),4231.08,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"EIA (2016), Electric Power Monthly, Natural Gas CCGT (2013)  (Table 6.7.A) ",http://www.eia.gov/electricity/monthly/epm_table_grapher.cfm?t=epmt_6_07_a,USA,,,2 - Public Sector/ Multilateral Agency,2016,,0.563,Capacity factor (%),4931.879999999999,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"IEA (2016) Energy Technology Perspectives, Natural Gas (in 2013)  (Ch. 2 Figure 2.14)",http://www.iea.org/etp/etp2016/secure/,OECD90,Australia,,2 - Public Sector/ Multilateral Agency,2016,,0.3541,Capacity factor (%),3101.916,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"IEA (2016) Energy Technology Perspectives, Natural Gas (in 2013)  (Ch. 2 Figure 2.14)",http://www.iea.org/etp/etp2016/secure/,USA,,,2 - Public Sector/ Multilateral Agency,2016,,0.31087,Capacity factor (%),2723.2212,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"IEA (2016) Energy Technology Perspectives, Natural Gas (in 2013)  (Ch. 2 Figure 2.14)",http://www.iea.org/etp/etp2016/secure/,EU,Portugal,,2 - Public Sector/ Multilateral Agency,2016,,0.1784,Capacity factor (%),1562.784,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"IEA (2016) Energy Technology Perspectives, Natural Gas (in 2013)  (Ch. 2 Figure 2.14)",http://www.iea.org/etp/etp2016/secure/,OECD90,Japan,,2 - Public Sector/ Multilateral Agency,2016,,0.98239,Capacity factor (%),8605.7364,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"IEA (2016) Energy Technology Perspectives, Natural Gas (in 2013)  (Ch. 2 Figure 2.14)",http://www.iea.org/etp/etp2016/secure/,EU,United Kingom,,2 - Public Sector/ Multilateral Agency,2016,,0.31054,Capacity factor (%),2720.3304,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
