"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
IIASA 2012 minimum,http://www.iiasa.ac.at/web/home/research/Flagship-Projects/Global-Energy-Assessment/Chapte11.en.html,World,,,2 - Public Sector/ Multilateral Agency,2012,,1.5,2005US/kWh,0.01815,US$2014/kWh,,,
IIASA 2012 maximum,http://www.iiasa.ac.at/web/home/research/Flagship-Projects/Global-Energy-Assessment/Chapte11.en.html,World,,,2 - Public Sector/ Multilateral Agency,2012,,2.2,2005US/kWh,0.02662,US$2014/kWh,,,
"IPCC 2011 from (Lovekin, 2000; Owens, 2002) ",http://www.ipcc.ch/pdf/special-reports/srren/Chapter%204%20Geothermal%20Energy.pdf,USA,,,1  - Peer Reviewed,2011,,1.9,2005US/kWh,0.02299,US$2014/kWh,,,
IEA ETSAP (2010) - Technology Brief E07 – May 2010 (CHP plant),http://iea-etsap.org/E-TechDS/PDF/E07-geoth_energy-GS-gct_ADfinal_gs.pdf,World,,,2 - Public Sector/ Multilateral Agency,2010,,250.0,2010US$/kW per year,0.03108686525754755,US$2014/kWh,,,
IPCC 2011 from Hance (2005),http://www.ipcc.ch/pdf/special-reports/srren/Chapter%204%20Geothermal%20Energy.pdf,USA,,,1  - Peer Reviewed,2011,,2.5,2005US/kWh,0.03025,US$2014/kWh,,,
"IPCC 2011 from minimum of Barnett and Quinlivan, 2009)",http://www.ipcc.ch/pdf/special-reports/srren/Chapter%204%20Geothermal%20Energy.pdf,OECD90,New Zealand,,1  - Peer Reviewed,2011,,1.0,2005US/kWh,0.0121,US$2014/kWh,,,
"IPCC 2011 from maximum of Barnett and Quinlivan, 2009)",http://www.ipcc.ch/pdf/special-reports/srren/Chapter%204%20Geothermal%20Energy.pdf,OECD90,New Zealand,,1  - Peer Reviewed,2011,,1.4,2005US/kWh,0.016939999999999997,US$2014/kWh,,,
"Lazard(2016) Lazard's LCOE Analysis–Version 10.0, Geothermal low",https://www.lazard.com/perspective/levelized-cost-of-energy-analysis-100/,USA,,,3 - For Profit,2016,,30.0,US$2016/MWh,0.029606556556973845,US$2014/kWh,,,
"Lazard(2016) Lazard's LCOE Analysis–Version 10.0, Geothermal high",https://www.lazard.com/perspective/levelized-cost-of-energy-analysis-100/,USA,,,3 - For Profit,2016,,40.0,US$2016/MWh,0.03947540874263179,US$2014/kWh,,,
"Lazard (2018) Lazard's LCOE Analysis–Version 12.0, geothermal pg11, maximum",https://www.lazard.com/media/450784/lazards-levelized-cost-of-energy-version-120-vfinal.pdf,USA,,,3 - For Profit,2018,,25.0,USD2017/kWh,0.02497025,US$2014/kWh,,,
Handayani(2019)_From fossil fuels to renewables: An analysis of long-term scenarios considering technological learning,https://www.sciencedirect.com/science/article/pii/S0301421518307833,Asia (Sans Japan),Indonesia,,1  - Peer Reviewed,2015,,1.0,2015USD/MWh,0.00099881,US$2014/kWh,,,
"Sanyal, S. K. (2004). Cost of geothermal power and factors that affect it. In PROCEEDINGS, Twenty-Ninth Workshop on Geothermal Reservoir Engineering Stanford University, Stanford, California, January 26-28, 2004 SGP-TR-175 (p. 12). Stanford University, Stanford, California: Stanford University. Retrieved from https://pangea.stanford.edu/ERE/pdf/IGAstandard/SGW/2004/Sanyal.pdf",https://pangea.stanford.edu/ERE/pdf/IGAstandard/SGW/2004/Sanyal.pdf,USA,,,1  - Peer Reviewed,2004,,1.79,2004US$/kWh,0.022375,US$2014/kWh,,50 MW plant,
"Sanyal, S. K. (2004). Cost of geothermal power and factors that affect it. In PROCEEDINGS, Twenty-Ninth Workshop on Geothermal Reservoir Engineering Stanford University, Stanford, California, January 26-28, 2004 SGP-TR-175 (p. 12). Stanford University, Stanford, California: Stanford University. Retrieved from https://pangea.stanford.edu/ERE/pdf/IGAstandard/SGW/2004/Sanyal.pdf",https://pangea.stanford.edu/ERE/pdf/IGAstandard/SGW/2004/Sanyal.pdf,USA,,,1  - Peer Reviewed,2004,,2.0,2004US$/kWh,0.025,US$2014/kWh,,5 MW,
"Sanyal, S. K. (2004). Cost of geothermal power and factors that affect it. In PROCEEDINGS, Twenty-Ninth Workshop on Geothermal Reservoir Engineering Stanford University, Stanford, California, January 26-28, 2004 SGP-TR-175 (p. 12). Stanford University, Stanford, California: Stanford University. Retrieved from https://pangea.stanford.edu/ERE/pdf/IGAstandard/SGW/2004/Sanyal.pdf",https://pangea.stanford.edu/ERE/pdf/IGAstandard/SGW/2004/Sanyal.pdf,USA,,,1  - Peer Reviewed,2004,,1.98,2004US$/kWh,0.02475,US$2014/kWh,,10 MW,
