"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
JRC 2013 Enhanced geothermal systems,http://publications.jrc.ec.europa.eu/repository/handle/JRC85804,EU,,2 - Public Sector/ Multilateral Agency,2013,,0.9,Capacity factor (%),7884.0,TWh/TW/year,,,
JRC 2013 Flash powerplants,http://publications.jrc.ec.europa.eu/repository/handle/JRC85804,EU,,2 - Public Sector/ Multilateral Agency,2013,,0.9,Capacity factor (%),7884.0,TWh/TW/year,,,
IIASA 2012 minimum,http://www.iiasa.ac.at/web/home/research/Flagship-Projects/Global-Energy-Assessment/GEA_Chapter11_renewables_lowres.pdf,World,,2 - Public Sector/ Multilateral Agency,2009,,0.7,Capacity factor (%),6132.0,TWh/TW/year,,,
IIASA 2012 maximum,http://www.iiasa.ac.at/web/home/research/Flagship-Projects/Global-Energy-Assessment/GEA_Chapter11_renewables_lowres.pdf,World,,2 - Public Sector/ Multilateral Agency,2009,,0.9,Capacity factor (%),7884.0,TWh/TW/year,,,
IPCC (2014) WG3 AR5 (Table A.III.1),https://www.ipcc.ch/pdf/assessment-report/ar5/wg3/ipcc_wg3_ar5_full.pdf,World,,1  - Peer Reviewed,2014,,6600.0,kWh/kW,,TWh/TW/year,,,
GEA 2008,http://geo-energy.org/reports/Geothermal%20Technology%20-%20Part%20II%20(Surface).pdf,World,,2 - Public Sector/ Multilateral Agency,2008,,0.75,Capacity factor (%),6570.0,TWh/TW/year,,,
IEA(2013) Technology Roadmap (Geothermal Heat and Power),http://www.iea.org/publications/freepublications/publication/Geothermal_roadmap.pdf,World,,2 - Public Sector/ Multilateral Agency,2011,,0.85,Capacity factor (%),7446.0,TWh/TW/year,,,
"IPCC 2011 Geothermal Energy, average world",http://www.ipcc.ch/pdf/special-reports/srren/Chapter%204%20Geothermal%20Energy.pdf,World,,1  - Peer Reviewed,2009,,0.745,Capacity factor (%),6526.2,TWh/TW/year,,,
IPCC 2011 Geothermal Energy new systems,http://www.ipcc.ch/pdf/special-reports/srren/Chapter%204%20Geothermal%20Energy.pdf,World,,1  - Peer Reviewed,2009,,0.9,Capacity factor (%),7884.0,TWh/TW/year,,,
"IPCC 2011 from Huenges and Frick, 2010 from EGS",http://www.ipcc.ch/pdf/special-reports/srren/Chapter%204%20Geothermal%20Energy.pdf,EU,,1  - Peer Reviewed,2020,,0.86,Capacity factor (%),7533.599999999999,TWh/TW/year,,,1.0
