"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
JRC 2013 flash powerplants,http://publications.jrc.ec.europa.eu/repository/handle/JRC85804,EU,,2 - Public Sector/ Multilateral Agency,2013,,30.0,years,226124.52631578947,TWh/TW,,,
"IPCC (2014) IPCC WG3 AR5 (Table A.III.1)_IPCC, 2014: Climate Change 2014: Synthesis Report. Contribution of Working Groups I, II and III to the Fifth Assessment Report of the Intergovernmental Panel on Climate Change [Core Writing Team, R.K. Pachauri and L.A. Meyer (eds.)]. IPCC, Geneva, Switzerland, 151 pp.",https://www.ipcc.ch/pdf/assessment-report/ar5/wg3/ipcc_wg3_ar5_full.pdf,World,,1  - Peer Reviewed,2014,,30.0,years,226124.52631578947,TWh/TW,,,
IRENA 2015,http://www.irena.org/DocumentDownloads/Publications/IRENA_RE_Power_Costs_2014_report.pdf,World,,2 - Public Sector/ Multilateral Agency,2014,,25.0,years,188437.10526315786,TWh/TW,,,
IEA (2011) Technology Roadmap: Geothermal power and heat,http://www.iea.org/publications/freepublications/publication/Geothermal_roadmap.pdf,World,,2 - Public Sector/ Multilateral Agency,2011,,35.0,years,263811.947368421,TWh/TW,,,
JRC 2013 Enhanced geothermal systems,http://publications.jrc.ec.europa.eu/repository/handle/JRC85804,EU,,2 - Public Sector/ Multilateral Agency,2013,,30.0,years,226124.52631578947,TWh/TW,,,
"ESMAP(2016) The World Bank Group,",https://openknowledge.worldbank.org/bitstream/handle/10986/24691/Greenhouse0gas0mal0power0production.pdf?sequence=1&isAllowed=y,OECD90,,2 - Public Sector/ Multilateral Agency,2016,,30.0,years,226124.52631578947,TWh/TW,,,
"NTEL (2013) from Kagel, 2006; Tidball, et al., 2010) minimum",https://www.netl.doe.gov/File%20Library/Research/Energy%20Analysis/Life%20Cycle%20Analysis/Technology-Assessment-Compilation-Report.pdf,World,,2 - Public Sector/ Multilateral Agency,2013,,20.0,years,150749.6842105263,TWh/TW,,,
"NTEL (2013) from Kagel, 2006; Tidball, et al., 2010) maximum",https://www.netl.doe.gov/File%20Library/Research/Energy%20Analysis/Life%20Cycle%20Analysis/Technology-Assessment-Compilation-Report.pdf,World,,2 - Public Sector/ Multilateral Agency,2013,,30.0,years,226124.52631578947,TWh/TW,,,
JRC ETRI (2014) - flash power plant,http://publications.jrc.ec.europa.eu/repository/handle/JRC92496,EU,,2 - Public Sector/ Multilateral Agency,2013,,30.0,years,226124.52631578947,TWh/TW,,,
JRC ETRI (2014) - organic rankine cycle hydrothermal system,http://publications.jrc.ec.europa.eu/repository/handle/JRC92496,EU,,2 - Public Sector/ Multilateral Agency,2013,,30.0,years,226124.52631578947,TWh/TW,,,
JRC ETRI (2014) - organic rankine cycle enhanced geothermal system,http://publications.jrc.ec.europa.eu/repository/handle/JRC92496,EU,,2 - Public Sector/ Multilateral Agency,2013,,30.0,years,226124.52631578947,TWh/TW,,,
"IRENA (2018) Renewable Power Generation Costs in 2017(weighted average), pg45. Retrieved from https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2018/Jan/IRENA_2017_Power_Costs_2018.pdf
",https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2018/Jan/IRENA_2017_Power_Costs_2018.pdf,World,,2 - Public Sector/ Multilateral Agency,2017,,25.0,years,188437.10526315786,TWh/TW,,,
"Tomasini-Montenegro et al (2017)_Table2 - Tomasini-Montenegro, C., Santoyo-Castelazo, E., Gujba, H., Romero, R. J., & Santoyo, E. (2017). Life cycle assessment of geothermal power generation technologies: An updated review. Applied Thermal Engineering, 114, 1119–1136. https://doi.org/10.1016/j.applthermaleng.2016.10.074",https://linkinghub.elsevier.com/retrieve/pii/S1359431116323468,World,,1  - Peer Reviewed,2016,,30.0,years,226124.52631578947,TWh/TW,,,
"Tomasini-Montenegro et al (2017)_Table2 - Tomasini-Montenegro, C., Santoyo-Castelazo, E., Gujba, H., Romero, R. J., & Santoyo, E. (2017). Life cycle assessment of geothermal power generation technologies: An updated review. Applied Thermal Engineering, 114, 1119–1136. https://doi.org/10.1016/j.applthermaleng.2016.10.074",https://linkinghub.elsevier.com/retrieve/pii/S1359431116323468,World,,1  - Peer Reviewed,2016,,25.0,years,188437.10526315786,TWh/TW,,,
Ram et al. (2019)_EWG/LU - 100RE All Sector Global Report 2019,http://energywatchgroup.org/wp-content/uploads/EWG_LUT_100RE_All_Sectors_Global_Report_2019.pdf,World,,2 - Public Sector/ Multilateral Agency,2019,,40.0,years,301499.3684210526,TWh/TW,,,
"Bromley et al (2010) Contribution of Geothermal Energy to Climate Change Mitigation:
the IPCC Renewable Energy Report_(Bromley, C., Goldstein, B., Hiriart, G., Bertani, R., Huenges, E., Muraoka, H., … Zui, V. (2010). Contribution of Geothermal Energy to Climate Change Mitigation: the IPCC Renewable Energy Report. In Proceedings World Geothermal Congress (p. 5). Bali, Indonesia. Retrieved from https://www.geothermal-energy.org/pdf/IGAstandard/WGC/2010/0225.pdf)",https://www.geothermal-energy.org/pdf/IGAstandard/WGC/2010/0225.pdf,World,,1  - Peer Reviewed,2010,,20.0,years,150749.6842105263,TWh/TW,,,
"Bromley et al (2010) Contribution of Geothermal Energy to Climate Change Mitigation:
the IPCC Renewable Energy Report_(Bromley, C., Goldstein, B., Hiriart, G., Bertani, R., Huenges, E., Muraoka, H., … Zui, V. (2010). Contribution of Geothermal Energy to Climate Change Mitigation: the IPCC Renewable Energy Report. In Proceedings World Geothermal Congress (p. 5). Bali, Indonesia. Retrieved from https://www.geothermal-energy.org/pdf/IGAstandard/WGC/2010/0225.pdf)",https://www.geothermal-energy.org/pdf/IGAstandard/WGC/2010/0225.pdf,World,,1  - Peer Reviewed,2010,,30.0,years,226124.52631578947,TWh/TW,,,
"Bromley et al (2010) Contribution of Geothermal Energy to Climate Change Mitigation:
the IPCC Renewable Energy Report_(Bromley, C., Goldstein, B., Hiriart, G., Bertani, R., Huenges, E., Muraoka, H., … Zui, V. (2010). Contribution of Geothermal Energy to Climate Change Mitigation: the IPCC Renewable Energy Report. In Proceedings World Geothermal Congress (p. 5). Bali, Indonesia. Retrieved from https://www.geothermal-energy.org/pdf/IGAstandard/WGC/2010/0225.pdf)",https://www.geothermal-energy.org/pdf/IGAstandard/WGC/2010/0225.pdf,World,,1  - Peer Reviewed,2010,,50.0,years,376874.2105263157,TWh/TW,,Wairakei and Larderello geo. Plants now exceed 50 yrs.,
