Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA
2012,24276538149103.777,,,,,,,,,
2013,24828092325866.156,,,,,,,,,
2014,25384850723257.3,,,,,,,,,
2015,25760697921452.523,,,,,,,,,
2016,26513075485132.863,,,,,,,,,
2017,27084089502220.793,,,,,,,,,
2018,27659403045144.484,,,,,,,,,
2019,28238789940205.69,,,,,,,,,
2020,28771436313171.984,,,,,,,,,
2021,29408879091947.652,,,,,,,,,
2022,29999129001231.91,,,,,,,,,
2023,30592547567860.69,,,,,,,,,
2024,31188908618135.742,,,,,,,,,
2025,31866222528603.94,,,,,,,,,
2026,32389553474831.66,,,,,,,,,
2027,32993384933856.03,,,,,,,,,
2028,33599254181733.684,,,,,,,,,
2029,34206935044766.35,,,,,,,,,
2030,34948059409595.93,,,,,,,,,
2031,35426826921503.79,,,,,,,,,
2032,36038585587812.05,,,,,,,,,
2033,36651251174482.34,,,,,,,,,
2034,37264597507816.42,,,,,,,,,
2035,37900325236630.43,,,,,,,,,
2036,38492427719682.94,,,,,,,,,
2037,39106459250818.87,,,,,,,,,
2038,39720266833825.59,,,,,,,,,
2039,40333624295004.84,,,,,,,,,
2040,40876424275899.516,,,,,,,,,
2041,41558084157087.984,,,,,,,,,
2042,42168734210595.375,,,,,,,,,
2043,42778029447482.305,,,,,,,,,
2044,43385743694050.53,,,,,,,,,
2045,43868032460825.55,,,,,,,,,
2046,44595524521437.86,,,,,,,,,
2047,45197138754860.48,,,,,,,,,
2048,45796267303171.39,,,,,,,,,
2049,46392683992672.35,,,,,,,,,
2050,47073650644854.33,,,,,,,,,
2051,47576477100451.44,,,,,,,,,
2052,48163401171333.06,,,,,,,,,
2053,48746708688611.74,,,,,,,,,
2054,49326173478589.234,,,,,,,,,
2055,49901569367567.27,,,,,,,,,
2056,50472670181847.625,,,,,,,,,
2057,51039249747732.04,,,,,,,,,
2058,51601081891522.266,,,,,,,,,
2059,52157940439520.055,,,,,,,,,
2060,52709599218027.14,,,,,,,,,
