Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA
2012,285.5957238900742,,,,,,,,,
2013,322.7146681230491,,,,,,,,,
2014,346.14450587704385,,,,,,,,,
2015,407.29765949881465,,,,,,,,,
2016,458.21441599155025,,,,,,,,,
2017,512.6584969418473,,,,,,,,,
2018,570.6315270201031,,,,,,,,,
2019,632.1299628377097,,,,,,,,,
2020,697.1497071873745,,,,,,,,,
2021,765.6900030471046,,,,,,,,,
2022,837.7543059700808,,,,,,,,,
2023,913.3463346756438,,,,,,,,,
2024,992.4726031764891,,,,,,,,,
2025,1075.1398008674548,,,,,,,,,
2026,1161.3519230854233,,,,,,,,,
2027,1251.1117599804186,,,,,,,,,
2028,1344.424816786775,,,,,,,,,
2029,1441.2974659380882,,,,,,,,,
2030,1541.7365432509766,,,,,,,,,
2031,1645.748408130737,,,,,,,,,
2032,1753.340102016346,,,,,,,,,
2033,1864.52069084519,,,,,,,,,
2034,1979.3005703328834,,,,,,,,,
2035,2097.6902737288783,,,,,,,,,
2036,2219.698545529739,,,,,,,,,
2037,2345.334201760129,,,,,,,,,
2038,2474.6085960854966,,,,,,,,,
2039,2607.5340377319812,,,,,,,,,
2040,2744.1218554869115,,,,,,,,,
2041,2884.3822438148445,,,,,,,,,
2042,3028.32223670903,,,,,,,,,
2043,3175.94543044993,,,,,,,,,
2044,3327.252183068425,,,,,,,,,
2045,3482.242407790259,,,,,,,,,
2046,3640.9179508966063,,,,,,,,,
2047,3803.2811258274573,,,,,,,,,
2048,3969.3312538246128,,,,,,,,,
2049,4139.066319256538,,,,,,,,,
2050,4312.482792776155,,,,,,,,,
2051,4489.580848828977,,,,,,,,,
2052,4670.35533551464,,,,,,,,,
2053,4854.7890529194065,,,,,,,,,
2054,5042.857840885081,,,,,,,,,
2055,5234.541122502894,,,,,,,,,
2056,5429.827893664258,,,,,,,,,
2057,5628.716452099768,,,,,,,,,
2058,5831.206875830476,,,,,,,,,
2059,6037.304864148995,,,,,,,,,
2060,6247.017330455432,,,,,,,,,
