Year, Baseline: Based on- IEA ETP 2016 6DS, Baseline: Based on- AMPERE MESSAGE-MACRO Reference, Baseline: Based on- AMPERE GEM E3 Reference, Baseline: Based on- AMPERE IMAGE/TIMER Reference, Conservative: Based on- IEA ETP 2016 4DS, Conservative: Based on- AMPERE MESSAGE-MACRO 550, Conservative: Based on- AMPERE GEM E3 550, Conservative: Based on- AMPERE IMAGE/TIMER 550, Conservative: Based on- Greenpeace 2015 Reference, Ambitious: Based on- IEA ETP 2016 2DS, Ambitious: Based on- AMPERE MESSAGE-MACRO 450, Ambitious: Based on- AMPERE GEM E3 450, Ambitious: Based on- AMPERE IMAGE/TIMER 450, Ambitious: Based on- Greenpeace Energy [R]evolution, 100% REN: Based on- Greenpeace Advanced [R]evolution
2022, 11315.62562419770, 8890.56790304870, 9520.78258167849, 10814.04934164240, 11020.34667905410, 8678.08940995974, 9446.34121569238, 10561.57226254390, 10908.49197626620, 10600.89819655600, 8687.10445139990, 9211.89954836015, 10382.21584929290, 10090.17706129190, 10483.49579772050
2023, 11432.72635300350, 8920.91315674831, 9529.69474700964, 10914.40576516980, 11097.30889044820, 8705.51175346151, 9470.24956190625, 10646.24632348600, 11026.42153152980, 10618.42882586630, 8730.20644472697, 9199.86830396067, 10448.00861145370, 10194.18362552190, 10651.87969540490
2024, 11549.82221168050, 8960.25895669640, 9536.94780431906, 11011.96175053740, 11174.29846242110, 8744.67217338976, 9494.93066431683, 10728.98215237030, 11144.03968036640, 10636.03469001160, 8786.95291527761, 9188.30577131567, 10511.41568441960, 10306.31308612750, 10832.33077883510
2025, 11667.04556762920, 9008.39571886351, 9542.77909907322, 11107.10196770920, 11251.44208652460, 8795.30319733258, 9520.43704692205, 10810.15922013230, 11255.63173797540, 10653.83427326780, 8856.98910709248, 9177.66991978664, 10572.83697374190, 10363.32077901460, 11000.03555182320
2026, 11781.35995132360, 9065.08567894542, 9547.39144247794, 11200.17352657150, 11320.82811227480, 8857.11071827981, 9546.78824036248, 10890.12023030820, 11378.63320848090, 10673.33015685720, 8939.93461351356, 9168.38512852598, 10632.63566953030, 10550.81231307650, 11225.36342833920
2027, 11895.86363700740, 9130.02494265358, 9550.91381187570, 11291.43794297620, 11390.42651185800, 8929.73694931189, 9573.93107934309, 10969.12470504660, 11495.58929674940, 10693.06085256860, 9035.34561490613, 9160.80501898343, 10691.09331260990, 10680.97216340270, 11435.76028498800
2028, 12010.53033091740, 9202.84969798265, 9553.41027019758, 11381.07845657100, 11460.20938136260, 9012.76618524292, 9601.74771507134, 11047.35647401320, 11612.24026604250, 10712.99705838930, 9142.71988029163, 9155.22157588888, 10748.41779331980, 10814.87588945720, 11653.89507961290
2029, 12125.29745364510, 9283.15149258003, 9554.89880790935, 11469.21979281050, 11530.11476611560, 9105.73922952436, 9630.07358388706, 11124.94309679400, 11728.48735798930, 10733.07829578870, 9261.51056065617, 9151.88340184982, 10804.76287675950, 10951.34106255600, 11878.59233466170
2030, 12240.11206333870, 9382.56923998624, 9553.30498197553, 11503.36948166000, 11600.09074169470, 9200.85439902722, 9634.33856276917, 11095.91433028380, 11811.87544247070, 10753.25441609620, 9356.50008359278, 8990.47589335468, 10760.35421218230, 10991.02396506080, 12122.80976809360
2031, 12340.58600006360, 9464.72359331589, 9555.11035231177, 11641.70689994860, 11649.35472952720, 9319.84687412184, 9687.77831776294, 11278.89051525910, 11959.46669521850, 10758.97278656880, 9531.31932623643, 9153.11818586900, 10915.32751196970, 11227.31770431290, 12343.06537200080
2032, 12441.12522564010, 9565.40245083143, 9554.10724318799, 11726.57375421230, 11698.70804135890, 9440.28374709063, 9717.06528501859, 11355.77156360530, 12074.13111047220, 10764.79782125410, 9681.46546822435, 9158.41783783632, 10970.11471553480, 11364.59171615240, 12580.62444539470
2033, 12541.67261235480, 9672.22067342958, 9552.48595082900, 11810.79347423920, 11748.09576283150, 9569.11683102507, 9746.51811723618, 11432.86352195030, 12188.14082122710, 10770.67794203930, 9841.12913639084, 9167.26452172009, 11024.87882188920, 11499.84417727600, 12820.19439016820
2034, 12642.15415348640, 9784.80435754957, 9550.30833209801, 11894.53044752330, 11797.44808381860, 9705.91950573909, 9776.01360124314, 11510.33370173150, 12301.38566308910, 10776.54871925880, 10009.79367677710, 9179.94925725267, 11079.81477205360, 11631.88711281550, 13060.58802423910
2035, 12742.51080960340, 9902.79922416725, 9547.65884302696, 11977.97430904390, 11846.71016496240, 9850.28380322216, 9805.45074646022, 11588.37394492500, 12413.76972445220, 10782.36028445950, 10186.96081346460, 9196.78407016096, 11135.14174109040, 11759.54671934910, 13300.63186910300
2036, 12827.47415549910, 10025.87705192460, 9544.64970949039, 12061.34747682290, 11897.29090202330, 10001.82697913830, 9834.75646967312, 11667.20781641340, 12525.22452731200, 10807.44417616090, 10372.15774180410, 9218.10685549866, 11191.10981589160, 11881.67619790120, 13539.18117187920
2037, 12912.28688925470, 10153.74740922780, 9541.43043459538, 12144.91849523800, 11947.74943140860, 10160.20356759560, 9863.89590369785, 11747.10344028220, 12635.70704227740, 10832.42997957830, 10564.95004531080, 9244.29067774833, 11248.01200410200, 11997.15426257670, 13775.11917473040
2038, 12996.94934234380, 10286.14353977840, 9538.17234356401, 12228.98391744160, 11998.08668093570, 10325.09177648080, 9892.85702777780, 11828.35594285370, 12745.17879393520, 10857.31899616790, 10764.92805542520, 9275.72920508549, 11306.16706777610, 12104.86554337390, 14007.33543183450
2039, 13081.47348788610, 10422.82183938820, 9535.06655172276, 12313.86669412280, 12048.31428092690, 10496.19336140220, 9921.64894960945, 11911.28590594080, 12853.61285114780, 10882.12217929940, 10971.70705348270, 9312.83517378283, 11365.91781880280, 12203.70730865460, 14234.73382644230
2040, 13165.86619854510, 10811.81016254900, 9533.70285206166, 12434.89995067600, 12098.43905810770, 10667.10277961330, 9966.52358640862, 12066.80329392450, 12983.39564160420, 10906.84606481010, 11208.12800969580, 9462.84592479344, 11494.09216837240, 12373.45866904480, 14454.03899715580
2041, 13257.96456355380, 10707.99987950250, 9530.01817145822, 12487.30794605280, 12158.44472850340, 10855.79526613200, 9978.70479219290, 12083.39441019640, 13067.24482620060, 10942.58127643910, 11404.08115027070, 9405.64447791244, 11491.51272358380, 12370.36531358060, 14670.68521633800
2042, 13349.92535422610, 10855.93759515930, 9528.38029607065, 12576.41704765610, 12218.34088202760, 11043.62569246090, 10006.90918080960, 12173.12181147790, 13172.36533291420, 10978.23036058700, 11628.83206142380, 9462.09790937527, 11557.95308217410, 12435.96231242430, 14877.02901530950
2043, 13441.70964950300, 11007.04858118170, 9527.51972163614, 12667.46365742770, 12278.09235855390, 11236.34451627200, 10034.84108393220, 12265.64266654370, 13276.26244640280, 11013.76207146740, 11858.71068893060, 9525.73363781504, 11627.19923610790, 12488.22246304510, 15074.10111588930
2044, 13533.26562593840, 11161.03044821050, 9527.56931196257, 12760.69701138560, 12337.65250117980, 11433.59504051580, 10062.45074897630, 12361.20609751150, 13378.84683698950, 11049.13506692150, 12093.27217474320, 9596.90642069309, 11699.52518273160, 12525.99384629440, 15260.74275705290
2045, 13624.56606137230, 11317.59680222480, 9528.67566069747, 12856.38432234260, 12396.99738454740, 11635.03683445680, 10089.70305399850, 12460.07859517760, 13480.05346478080, 11084.32859053120, 12332.08884952550, 9675.98423421693, 11775.22137636660, 12548.15040212050, 15435.82407646980
2046, 13716.43455783890, 11476.45012429410, 9530.97562076883, 12954.77955783430, 12452.93099755360, 11840.31803874610, 10116.55279880520, 12562.51378194240, 13579.82874449570, 11137.54200682360, 12574.72100453920, 9763.32475880160, 11854.56606431970, 12553.57988982790, 15598.23031284050
2047, 13808.07386320600, 11637.34584856520, 9534.64943141713, 13056.19570565720, 12508.67836554450, 12049.14150416740, 10143.00111175500, 12668.82249560920, 13678.17714598850, 11190.58631724920, 12820.78714805920, 9859.32986149364, 11937.89141095240, 12541.22657764420, 15746.91594825540
2048, 13899.58875115410, 11800.11774275780, 9539.93833586131, 13161.03129628410, 12564.33509682350, 12261.29213828340, 10169.11472011880, 12779.39873592560, 13775.16488949990, 11243.54697472170, 13069.99368828430, 9964.46620940667, 12025.60753605380, 12510.09235878970, 15880.90969785490
2049, 13991.12352048180, 11964.64352509980, 9547.11317166921, 13269.72995286400, 12620.03161637070, 12476.60250499260, 10194.99291541020, 12894.68070309680, 13870.89768103940, 11296.54069506810, 13322.09889773340, 10079.23582474090, 12118.16540825180, 12459.21328264740, 15999.28867498900
2050, 14082.79047164780, 11877.12584414740, 9556.05597733818, 13373.95483823190, 12675.86843986720, 12704.61599282400, 10216.64294245250, 12997.45583330440, 13959.88215559590, 11349.65754372790, 13570.91253820490, 10177.46604620410, 12199.39069405000, 12366.92186875830, 16101.29131664080
2051, 14174.63655154440, 12298.23877582050, 9567.99249469952, 13500.21931970100, 12731.88655223010, 12915.80473619620, 10246.21791588460, 13140.85334866610, 14058.83052400600, 11402.93436644060, 13833.79992700980, 10339.48710084430, 12319.36131342530, 12294.17453168010, 16185.29816921970
2052, 14266.65944596260, 12466.76912129750, 9581.98510826246, 13622.55953569430, 12788.08246651850, 13139.06193504880, 10271.49405822040, 13272.29431675270, 14151.00060741260, 11456.36820541350, 14092.59517822980, 10485.72546409400, 12428.59276656940, 12177.85532960200, 16250.80876408030
2053, 14358.86249259730, 12636.03132976910, 9598.49005784416, 13749.92745867730, 12844.45780668620, 13364.26628340760, 10296.44625654110, 13409.60493241700, 14241.92605860360, 11509.96067625560, 14352.74762657400, 10643.15883506740, 12543.91298767240, 12037.53774332850, 16296.54505954920
2054, 14451.23105638190, 12805.66754422900, 9617.58712735764, 13882.50395699720, 12900.99816435570, 13591.00663349380, 10320.96900242030, 13552.96892492100, 14331.55503233360, 11563.69902266620, 14613.75558780480, 10812.09468617800, 12665.53367639080, 11872.10831288990, 16321.40408847390
2055, 14543.75579263640, 12975.32661471380, 9639.36417338464, 14020.47895815650, 12957.69398465520, 13818.87789586550, 10344.96497520680, 13702.57863229950, 14419.84084620890, 11617.57482332570, 14875.12335156080, 10992.84678322980, 12793.67497672300, 11680.45808762900, 16324.28861465850
2056, 14636.45746425950, 13144.71204050750, 9663.95183295188, 14164.10269397910, 13014.56258224540, 14047.53239763540, 10368.38245898110, 13858.68514419010, 14506.76658230670, 11671.60374216940, 15136.41663091180, 11185.77551619770, 12928.61216987570, 11461.50166006270, 16304.13465731970
2057, 14729.35738111710, 13313.52669773640, 9691.48103551797, 14313.62529446780, 13071.62164332600, 14276.62161427840, 10391.16982247910, 14021.53943696610, 14592.31574303960, 11725.80178993690, 15397.20007220710, 11391.24131968040, 13070.62054515290, 11214.15144662900, 16259.87738904200
2058, 14822.44461955580, 13481.40752630780, 9722.03588746750, 14469.22666470920, 13128.86018962440, 14505.72588059620, 10413.22508351220, 14191.32358595150, 14676.43976935560, 11780.15927108520, 15656.96139592640, 11609.54832500890, 13219.91131344140, 10937.29298492840, 16190.41487239170
2059, 14915.69926560870, 13647.97051121820, 9755.68786960494, 14631.06507284140, 13186.25940259620, 14734.40175722170, 10434.43287754150, 14368.19803458670, 14759.08112116210, 11834.65944060530, 15915.16229737340, 11840.98116441630, 13376.67579759900, 10629.80509077500, 16094.63482700170
2060, 15009.11003656790, 13889.46969151480, 9792.52066297022, 14799.31388332870, 13243.80824392890, 14958.93075380990, 10454.69132973310, 14552.33754001450, 14840.19074442380, 11889.29251839520, 16171.32463596520, 12085.83381339470, 13541.11886981030, 10290.57325156430, 15971.43412846440
