Year, Baseline: Based on- IEA ETP 2016 6DS, Baseline: Based on- AMPERE MESSAGE-MACRO Reference, Baseline: Based on- AMPERE GEM E3 Reference, Baseline: Based on- AMPERE IMAGE/TIMER Reference, Conservative: Based on- IEA ETP 2016 4DS, Conservative: Based on- AMPERE MESSAGE-MACRO 550, Conservative: Based on- AMPERE GEM E3 550, Conservative: Based on- AMPERE IMAGE/TIMER 550, Conservative: Based on- Greenpeace 2015 Reference, Ambitious: Based on- IEA ETP 2016 2DS, Ambitious: Based on- AMPERE MESSAGE-MACRO 450, Ambitious: Based on- AMPERE GEM E3 450, Ambitious: Based on- AMPERE IMAGE/TIMER 450, Ambitious: Based on- Greenpeace Energy [R]evolution, 100% REN: Based on- Greenpeace Advanced [R]evolution
2026, 3449.88527254298, 3689.61152591930, 3514.39505953246, 4198.98152852468, 3346.28961717495, 3546.48080661197, 3706.74865877185, 4159.34242252068, 3427.84711672749, 3256.07354326458, 3644.43043644108, 3589.31173405549, 4052.15393690725, 3240.55686765598, 3398.49058460108
2027, 3464.32610929380, 3733.23527995641, 3510.97899015554, 4238.67133439373, 3358.00522916198, 3595.02361096991, 3712.40234616107, 4197.96091400588, 3425.69003507662, 3258.16425796969, 3692.60243278124, 3579.74926209568, 4081.13035113033, 3238.51764434181, 3446.25765846059
2028, 3478.21377095308, 3779.07849514997, 3507.34025249821, 4277.52697811000, 3369.64744159084, 3647.25614832573, 3717.94789600986, 4235.81027370398, 3423.47606542222, 3260.19558454885, 3743.98670356754, 3570.09997125928, 4109.24674453105, 3236.42464126319, 3497.08054711059
2029, 3491.58991576423, 3827.13175649807, 3503.55049171338, 4315.51351900114, 3381.25579486990, 3703.08997740622, 3723.33606461860, 4272.83763998073, 3421.24591252592, 3262.20612932985, 3798.58055746264, 3560.31797071421, 4136.49313643970, 3234.31633916046, 3550.77260215268
2030, 3528.36973430750, 3882.63970501517, 3499.03639117353, 4358.79658660514, 3392.86166581630, 3794.65819681276, 3728.53192650821, 4288.49995642510, 3793.51742316059, 3264.22620930755, 3888.01845519055, 3550.37178166153, 4146.68994440212, 3793.51742316059, 3606.70884643600
2031, 3516.91110158654, 3929.89102243495, 3495.87184884843, 4388.81531576509, 3393.45870580303, 3825.26329287913, 3736.68920283983, 4344.29030390814, 3865.92933284664, 3249.64888919751, 3917.44325705405, 3565.34404345898, 4188.41043139456, 3322.88270314398, 3665.96351965974
2032, 3528.85974881614, 3984.64986542053, 3492.20128226572, 4424.14900437446, 3394.06900578770, 3891.49290293899, 3744.63067567858, 4378.69762151688, 3938.26453460260, 3235.10365740929, 3981.77527776374, 3580.09938746332, 4213.14719646373, 3336.20919921849, 3727.01590182583
2033, 3540.35919946754, 4041.73125435556, 3488.81990616804, 4458.65719428495, 3394.71588824198, 3961.11127441227, 3752.37677684776, 4412.25364578195, 4010.55164581963, 3220.61241558001, 4049.45039801297, 3594.65624520048, 4237.15163925489, 3349.55556736016, 3790.10104494968
2034, 3551.43915379157, 4101.20790599972, 3485.87674025380, 4492.40247894257, 3395.42653186302, 4034.10877201191, 3759.96211506500, 4445.00235385666, 4082.82588000696, 3206.20029290047, 4120.54593621001, 3609.04682413595, 4260.50707025639, 3362.94917627645, 3855.02873129478
2035, 3575.74846085005, 4163.14611301525, 3483.51355098198, 4525.44022301491, 3396.21793167267, 4110.46997280679, 3767.41445202240, 4476.98062243047, 4155.11226663060, 3191.88236709231, 4195.13288566451, 3623.29701910166, 4283.28953555367, 3376.40767465628, 3921.59975513827
2036, 3572.40997019571, 4227.59259507601, 3481.85437297204, 4557.80442670237, 3394.36745524768, 4190.16060159740, 3774.74323066863, 4508.20425343799, 4227.42786059653, 3187.54555399121, 4273.26259376845, 3637.41528988615, 4305.55454268583, 3389.94143523180, 3989.60809803682
2037, 3582.30330112969, 4294.58358929926, 3481.01410679397, 4589.51817137941, 3392.60004809742, 4273.13626221837, 3781.94868686289, 4538.67832449120, 4299.76582265863, 3183.28957305850, 4354.97571600653, 3651.40128468527, 4327.34711094949, 3403.54144162475, 4058.82590635704
2038, 3591.77146950907, 4364.16521974750, 3481.11539247890, 4620.61562436925, 3390.88828374138, 4359.36262093138, 3789.04013657393, 4568.41895946213, 4372.09626796082, 3179.08852011044, 4440.32278751701, 3665.26344356543, 4348.72257579956, 3417.18118387935, 4129.00421100619
2039, 3600.77482642262, 4436.38328875270, 3482.27990715232, 4651.13079253337, 3389.19363367665, 4448.80539586711, 3796.02658896158, 4597.44220279002, 4444.37234267243, 3174.90617484443, 4529.35398453509, 3679.00998436777, 4369.73592544689, 3430.82241676757, 4199.87852164016
2040, 3599.52306926411, 4774.90239485716, 3485.06587991955, 4661.50752996449, 3387.48698657699, 4551.27224603105, 3802.91941437723, 4621.69529295269, 4165.80619398053, 3170.71524944860, 4791.38336004025, 3692.65148947137, 4391.77237377877, 3605.98819030998, 4296.25761150253
2041, 3617.29371100265, 4588.92912784424, 3488.29469941652, 4710.56843762769, 3388.03013173034, 4637.22245545233, 3812.53518706220, 4653.41901031790, 4203.01803119005, 3163.80880138329, 4718.68707859307, 3714.39122570726, 4410.91224794179, 3635.63304715377, 4342.72432453105
2042, 3624.81104953217, 4669.36921779041, 3493.39964650942, 4739.57985785576, 3388.55945685392, 4736.15142248522, 3822.08543618685, 4680.42572143632, 4240.17466978950, 3156.89716918053, 4819.11085532654, 3736.04100876550, 4431.20375408151, 3665.23280603192, 4414.25647763216
2043, 3631.82315017240, 4752.66503654402, 3500.07264321348, 4768.18078782682, 3389.06304159372, 4838.20093352002, 3831.58779206615, 4706.81529727264, 4277.26069652527, 3149.96934828942, 4923.45720634122, 3757.61777366494, 4451.38447269838, 3694.77417793942, 4485.55487167939
2044, 3638.31746395122, 4838.87780863453, 3508.44147223791, 4796.41910129738, 3389.52862252710, 4943.35505421893, 3841.06140379430, 4732.61781034983, 4314.25975026958, 3143.01411976678, 5031.79290622039, 3779.14017930640, 4471.52125172916, 3724.24309031345, 4556.38353408945
2045, 3636.47010088204, 4928.07257460766, 3518.63522976858, 4824.34541199026, 3389.95034625649, 5051.60242930737, 3850.52742145462, 4757.86607278952, 4351.16317326851, 3136.02630091314, 5144.18904517010, 3800.62910440524, 4491.68326560365, 3753.63215135530, 4626.51471802927
2046, 3649.73283288668, 5020.30311046559, 3530.77358173604, 4851.99819363395, 3391.02226722958, 5162.92081360417, 3859.99714101113, 4782.58095086000, 4387.96564191851, 3153.79353430605, 5260.70532001752, 3822.09593590954, 4511.92818119244, 3782.93686022215, 4695.72455335114
2047, 3654.66200027237, 5115.63895974262, 3544.98616787619, 4879.43021672861, 3392.05595482449, 5277.30474173876, 3869.49314004882, 4806.79742936457, 4424.67814694461, 3171.50603584989, 5381.41825559516, 3843.56340484555, 4532.32679992393, 3812.16678049701, 4763.80717876524
2048, 3659.10177172276, 5214.18284096233, 3561.42376263477, 4906.72389305230, 3393.07487078114, 5394.78375186159, 3879.06123934014, 4830.57966390818, 4461.33044851647, 3189.18534220962, 5506.43991713848, 3865.07767700982, 4552.97724072447, 3841.34760990873, 4830.57794111850
2049, 3663.08698653190, 5316.05367994122, 3580.24538556429, 4933.97334850662, 3394.11056944006, 5515.40520038183, 3888.75603148759, 4854.00322426503, 4497.96401042310, 3206.86109982206, 5635.90061144968, 3886.69424183314, 4573.98821971900, 3870.51505177929, 4895.86621441272
2050, 3670.14881558967, 5157.88513828179, 3601.49071679653, 4977.61492938662, 3395.18853163189, 5613.67177047484, 3898.61883921596, 4891.21258279992, 4433.23335270474, 3224.55780745465, 5586.89177964516, 3908.45593935306, 4602.07562306075, 3783.71311730847, 4952.16221802134
2051, 3669.78920167098, 5530.16653671488, 3625.60614098349, 4988.61792503051, 3396.31748676238, 5766.18091018093, 4437.54725315570, 4899.97921274451, 4459.83484198095, 3242.28447092649, 5908.57574779987, 3908.45593935306, 4617.43465120999, 3801.39567281175, 5021.26616029316
2052, 3672.52106939994, 5642.53448528866, 3652.37864159869, 5016.08284594397, 3397.50084660726, 5896.31715492223, 4625.82615480758, 4922.56560622104, 4486.48075114444, 3260.04516213028, 6051.93670359716, 3964.73202331382, 4639.97716225329, 3819.12145967418, 5080.97244424992
2053, 3674.85691249853, 5758.52274857149, 3682.03113539593, 5043.68317321421, 3398.75199205148, 6029.60240918660, 4834.61514001700, 4944.90068974386, 4513.19012406550, 3277.85363133910, 6200.07322539912, 4015.52400806685, 4663.13157118525, 3836.90641748299, 5138.42354233040
2054, 3676.81228468007, 5878.18589903660, 3714.67422976455, 5071.44361235069, 3400.08458831272, 6166.01918733032, 5064.78967429578, 4966.99127005239, 4539.98277371022, 3295.72416255213, 6353.05037796496, 4070.89226701209, 4686.94213284967, 3854.76706273629, 5193.43027635111
2055, 3678.39925462125, 6001.57268676726, 3750.41495517783, 5099.38320093783, 3401.50913140383, 6305.54386518222, 5317.22298466268, 4988.83854556907, 4566.87465415205, 3313.66821493423, 6510.92711510461, 4131.01293186308, 4711.44796198499, 3872.71656260332, 5245.79949468270
2056, 3679.62772002324, 6128.74188581320, 3789.36681631996, 5127.52900000787, 3403.03417872036, 6448.16326904442, 5592.79997687283, 5010.45151060850, 4593.87940384250, 3331.69554943292, 6673.77340010049, 4196.05836918306, 4736.69569349592, 3890.76606478941, 5295.33560200953
2057, 3680.50103129188, 6259.73454215217, 3831.63252575328, 5155.89263564840, 3404.66231138637, 6593.84548050551, 5892.39262411018, 5031.82400923800, 4621.00279319541, 3349.81020826703, 6841.64006086448, 4266.20837148801, 4762.71781343373, 3908.92001462719, 5341.83394742083
2058, 3681.01591030009, 6394.55415272645, 3877.29256494880, 5184.45542765203, 3406.39005859648, 6742.51880150724, 6216.83821741869, 5052.92033343122, 4648.24240190539, 3368.01029467521, 7014.53667557284, 4341.63081522052, 4789.51892513251, 3927.17592441477, 5385.08020455052
2059, 3681.16478204685, 6533.18330378259, 3926.41617661229, 5213.18410965530, 3408.21004435547, 6894.08915479278, 6566.94975945260, 5073.69073626665, 4675.59034292341, 3386.28995933476, 7192.44913678081, 4422.46820812770, 4817.09023773513, 3945.52671410634, 5424.85337037303
2060, 3680.94247149622, 6754.38785517898, 3979.07841446164, 5237.48028146603, 3410.11717477415, 7057.64792166255, 7057.64792166255, 5088.89770660052, 4703.04165390129, 3404.64548379373, 7431.45686220752, 4508.84942374310, 4842.66903288816, 3963.96781087279, 5460.93545955634
