Year, Baseline: Based on- IEA ETP 2016 6DS, Baseline: Based on- AMPERE MESSAGE-MACRO Reference, Baseline: Based on- AMPERE GEM E3 Reference, Baseline: Based on- AMPERE IMAGE/TIMER Reference, Conservative: Based on- IEA ETP 2016 4DS, Conservative: Based on- AMPERE MESSAGE-MACRO 550, Conservative: Based on- AMPERE GEM E3 550, Conservative: Based on- AMPERE IMAGE/TIMER 550, Conservative: Based on- Greenpeace 2015 Reference, Ambitious: Based on- IEA ETP 2016 2DS, Ambitious: Based on- AMPERE MESSAGE-MACRO 450, Ambitious: Based on- AMPERE GEM E3 450, Ambitious: Based on- AMPERE IMAGE/TIMER 450, Ambitious: Based on- Greenpeace Energy [R]evolution, 100% REN: Based on- Greenpeace Advanced [R]evolution
2022, 4638.78879822663, 3606.79873307896, 4311.03337057928, 4693.28338663365, 4490.65987089976, 3593.51770364908, 4081.95239748137, 4503.07745732566, 4950.16714215574, 4201.21174971431, 3530.35524757178, 3960.51693772888, 4442.31095913673, 4565.19795272764, 4820.44632700335
2023, 4679.74817190873, 3575.89763123210, 4315.78027992231, 4734.50141473950, 4508.07493770198, 3560.88093838838, 4088.34455358220, 4536.35692093712, 5004.04787656725, 4186.78751212951, 3509.19134385266, 3945.68922156377, 4465.86260379956, 4633.01010046100, 4921.46369214190
2024, 4720.58259311584, 3549.20925924130, 4319.91038902567, 4775.72241819674, 4525.39327387534, 3532.68313397407, 4096.60163039952, 4570.68157793891, 5057.53097210839, 4172.30625197206, 3494.71562988579, 3932.40920115908, 4489.90741846377, 4706.52877872171, 5029.07689252959
2025, 4761.23689357356, 3526.70094627697, 4323.38119203913, 4816.89188835879, 4542.56333162627, 3508.95811173586, 4106.53475882994, 4605.94433961236, 5107.95737731537, 4157.72231170988, 3486.81324207476, 3920.74845556720, 4514.39453150962, 4759.40260291829, 5173.99053601409
2026, 4805.72710733587, 3508.39044532653, 4326.20995291314, 4858.01954879654, 4558.03996890357, 3489.78980746182, 4118.01176644564, 4642.09992935956, 5163.29745531694, 4146.42471612922, 3485.41846033069, 3910.83349912104, 4539.33417561173, 4867.09928206654, 5260.54219825603
2027, 4850.03936776150, 3494.30607322285, 4328.42683468652, 4899.12885451632, 4573.38076961884, 3475.27251461498, 4130.91278462337, 4679.11631554167, 5215.68249850496, 4135.03483880170, 3490.47577566515, 3902.80236298501, 4564.74964235315, 4952.45814878281, 5382.72568023198
2028, 4894.21068754213, 3484.44201830066, 4330.01989694719, 4940.19479202258, 4588.62238933009, 3465.46640263059, 4145.07769099028, 4716.91525909901, 5267.84676872670, 4123.58749760943, 3501.89518183213, 3896.75483497446, 4590.61927126976, 5040.11535479260, 5508.14574427922
2029, 4938.29746252986, 3478.78936911410, 4330.97348896491, 4981.18608421421, 4603.81869547101, 3460.42833080498, 4160.34226714017, 4755.41262310118, 5319.89823816104, 4112.13205467050, 3519.58239021963, 3892.78712129880, 4616.91612323705, 5129.28518816011, 5636.03513954329
2030, 4982.34538569718, 3511.25772035774, 4335.26115790175, 4948.01833120325, 4619.01241277342, 3465.83153609473, 4178.60733935542, 4695.95234340940, 5355.87065289858, 4100.70679406391, 3528.37863959290, 3809.62807243560, 4551.94812652206, 5183.39628682049, 5806.63699129593
2031, 5025.23812911945, 3480.14594783050, 4330.98353634023, 5062.90655142776, 4626.75101515225, 3464.94507045445, 4193.59084809055, 4834.24900367432, 5424.00396830752, 4099.96762893036, 3573.44063467719, 3891.54794821778, 4670.76633401969, 5308.95126876734, 5896.08205346270
2032, 5068.09673919814, 3487.20736515866, 4330.10264593654, 5103.67417096954, 4634.49883342193, 3474.68142054162, 4211.33419286996, 4874.51600011282, 5476.15619418247, 4099.24635388847, 3609.48869193249, 3894.54892804902, 4698.36058586164, 5397.77863573039, 6026.60056030777
2033, 5110.95695248035, 3498.58826831511, 4328.71239905240, 5144.45168979684, 4642.28786386925, 3489.55256050738, 4229.70146207280, 4915.34473277078, 5528.47581469408, 4098.57110539210, 3651.56372274890, 3900.17866464657, 4726.47034658561, 5484.86232632318, 6156.40019007907
2034, 5153.86150619250, 3514.35245198301, 4326.89502752169, 5185.31913304776, 4650.15557314747, 3509.68582354190, 4248.62257728911, 4956.75727692111, 5581.05616783964, 4097.97463412192, 3699.64351232576, 3908.61621490740, 4755.17137407516, 5569.41841649444, 6284.71844185032
2035, 5196.83888710042, 3534.55635103080, 4324.72442539753, 5226.34797515300, 4658.12567999645, 3535.20090487053, 4268.02027655676, 4998.76767612806, 5633.97524266679, 4097.47735800836, 3753.69916806121, 3920.03228636254, 4784.53113403533, 5650.65048357676, 6410.77949809890
2036, 5229.26400233834, 3559.23847673725, 4322.25308175887, 5267.58485650396, 4670.49745268468, 3566.19928241530, 4287.79707514974, 5041.36639105918, 5687.29934729256, 4093.06660077951, 3813.68363075489, 3934.57745646080, 4814.59403737017, 5727.75248244600, 6533.79712741896
2037, 5261.77875802324, 3588.42785264209, 4319.52273241737, 5309.06362167120, 4682.96731391875, 3602.77256366040, 4307.84542512388, 5084.53178985939, 5741.06235912721, 4088.75838015591, 3879.54006044862, 3952.39164702583, 4845.39263910136, 5799.88714196429, 6652.94961667922
2038, 5294.34292161180, 3622.16128084604, 4316.58531421960, 5350.83075561401, 4695.49838029180, 3645.01976953695, 4328.06849553049, 5128.25450467771, 5795.26806958462, 4084.51949937864, 3951.22029200705, 3973.62318542498, 4876.97091519994, 5866.18762082743, 6767.38068261583
2039, 5326.89767164440, 3660.47467038856, 4313.49215533136, 5392.93242425571, 4708.03786431958, 3693.03868316569, 4348.36959644229, 5172.52506363635, 5849.89920732396, 4080.30346619103, 4028.67573871671, 3998.41909579209, 4909.37239510060, 5925.76651407635, 6876.20889131026
2040, 5359.39748503601, 3801.74879978032, 4307.67283068746, 5422.60164458945, 4720.54542466048, 3882.85203433644, 4367.30133606982, 5205.32421700546, 5915.98070197820, 4076.07521867295, 4133.57649804354, 4080.69029008360, 4955.34154279295, 6007.93895123175, 6943.26204499080
2041, 5397.79304665078, 3750.99629569638, 4307.05832692036, 5478.34458273066, 4739.42949565885, 3806.79265833844, 4388.83778256415, 5262.69268202212, 5960.46677675106, 4093.63085518159, 4200.73362327739, 4059.30238886721, 4976.83706761926, 6021.31612862743, 7073.64561712971
2042, 5436.12750272109, 3803.29060214930, 4303.83695268809, 5521.77138793340, 4758.27535782256, 3872.73634439561, 4408.83277967193, 5308.59504064706, 6016.49517231936, 4111.15219284877, 4295.25835481919, 4095.69685907330, 5012.00840938896, 6055.64840038613, 7160.64326440626
2043, 5474.38121934459, 3860.33273447657, 4300.69268824475, 5565.75841336998, 4777.06602581412, 3944.86480875867, 4428.55597296227, 5355.04922188470, 6073.06151298258, 4128.62453946581, 4395.39839687749, 4136.26499481695, 5048.21295491051, 6079.91027739225, 7238.73296663878
2044, 5512.53347958046, 3922.16884081136, 4297.68661783071, 5610.36798048647, 4795.78377531462, 4023.28526368321, 4447.92545102852, 5402.06261784655, 6130.18837541311, 4146.03254674450, 4501.12091796229, 4181.16182586730, 5085.50825525040, 6093.26481029366, 7307.08644307715
2045, 5550.57352358090, 3988.84795732707, 4294.88161347734, 5655.66580195606, 4814.41972552274, 4108.10790471924, 4466.86224165083, 5449.64619384167, 6187.90908728086, 4163.36849642097, 4612.39747550329, 4230.54459794310, 5123.95485469022, 6094.88878211728, 7364.89065342841
2046, 5575.66262796964, 4060.40992607414, 4292.32913187598, 5701.70358068893, 4824.46265506490, 4199.43352558830, 4485.27653235440, 5497.79771379913, 6246.26153293307, 4180.83722509602, 4729.19001788788, 4284.55994173396, 5163.60055367321, 6083.96656835848, 7411.34072865187
2047, 5600.66219850925, 4136.90739618651, 4290.09282966017, 5748.55002483470, 4834.44145099974, 4297.37621385275, 4503.09214415306, 5546.53160836098, 6305.30665912548, 4198.24035457177, 4851.47624512934, 4343.36723111383, 5204.50853728677, 6059.70792161297, 7445.66199097734
2048, 5625.61041731824, 4218.42000243720, 4288.26161919340, 5796.30922965347, 4844.38934861052, 4402.07847762156, 4520.26053043860, 5595.89675811698, 6365.13210439712, 4215.60653794680, 4979.26678387988, 4407.15308574952, 5246.77401583234, 6021.34987853552, 7467.11353415145
2049, 5650.55958406916, 4305.04088592199, 4286.93338310579, 5845.09999288789, 4854.35139292856, 4513.69782523914, 4536.74399110720, 5645.95657892838, 6425.84229671150, 4232.97496743386, 5112.59004545873, 4476.11673104583, 5290.50552085535, 5968.14497897477, 7474.97511288298
2050, 5675.55270890799, 4282.89675978066, 4286.83995593136, 5944.02896946950, 4864.36424254408, 4495.11064652445, 4552.82485367268, 5756.99093212803, 6484.80114275358, 4250.37782946931, 5237.36475748515, 4537.14337451106, 5368.18525479884, 5891.60373165174, 7477.58292105597
2051, 5700.60537900895, 4493.91449459626, 4286.08641993322, 5946.13999245192, 4874.44076749853, 4758.25448800598, 4567.41476134860, 5748.30766579697, 6550.26601541669, 4267.82674079623, 5395.87875175246, 4630.29902480907, 5382.70035752013, 5814.13099820082, 7446.96519773577
2052, 5725.72445433844, 4596.26664988406, 4286.65688848068, 5998.49041468613, 4884.58627829373, 4891.42003180564, 4581.41777780977, 5800.59501393969, 6614.09848910888, 4285.32677323867, 5545.80360344950, 4715.82039974950, 5431.25787240803, 5711.73568089553, 7409.54652512640
2053, 5750.93375217798, 4703.95950841548, 4287.94413268842, 6052.12182671501, 4894.82047520916, 5031.99391532908, 4594.40414415630, 5853.61452068914, 6679.10400295062, 4302.89568124732, 5701.21902170565, 4807.16052944160, 5481.51240031899, 5591.36703164450, 7355.50120295481
2054, 5776.25793188178, 4817.03786615203, 4289.98417834085, 6107.07355733439, 4905.16359982290, 5180.08597202959, 4606.27256298245, 5907.35342067912, 6745.35855764917, 4320.55182910896, 5862.09898446131, 4904.46492885545, 5533.50123963260, 5452.24135209879, 7284.07092273202
2055, 5801.71661247619, 4935.54243717329, 4292.80846389569, 6163.37836730590, 4915.63144713431, 5335.80191791621, 4616.91660775171, 5961.79257352550, 6812.93288359291, 4338.30979185668, 6028.41233981296, 5007.87485785818, 5587.25589234762, 5293.56672697274, 7194.48861369034
2056, 5827.32637117202, 5059.52281845489, 4296.45542658274, 6221.07893037263, 4926.23710725890, 5499.25730857256, 4626.23710638670, 6016.92238434392, 6881.89467705677, 4356.18185526113, 6200.13854924439, 5117.54057011823, 5642.81699341128, 5114.54473916561, 7085.98060151450
2057, 5853.09373543212, 5189.01461414609, 4300.95077763238, 6280.19944243091, 4936.98508623030, 5670.55278155460, 4634.12087772784, 6072.71532484274, 6952.30021129440, 4374.17278228803, 6377.23969771742, 5233.59816324255, 5700.20856381609, 4914.36437533410, 6957.75793223487
2058, 5879.01485008725, 5324.02259205861, 4306.29543290667, 6340.72705498783, 4947.87112223095, 5849.75511823747, 4640.42764679778, 6129.10799248554, 7024.19362353614, 4392.27957550168, 6559.63945967334, 5356.15288285087, 5759.42108365774, 4692.20312750536, 6809.01682883990
2059, 5905.07899299296, 5464.53382131844, 4312.47901236326, 6402.63038212087, 4958.88523464350, 6036.91080910214, 4645.00465337096, 6186.01907375660, 7097.61078977188, 4410.49411404662, 6747.23891926055, 5485.29267320769, 5820.42816404581, 4447.23158733849, 6638.94402507518
2060, 5931.27920604658, 5646.15400840817, 4319.49922561363, 6447.67469346426, 4970.02069391472, 6273.25422383581, 4647.70775035750, 6220.62320976702, 7172.59193216902, 4428.81109881004, 6943.41262498319, 5621.11130990127, 5869.09312668555, 4178.62258225976, 6446.72957644366
