Year, Baseline: Based on- IEA ETP 2016 6DS, Baseline: Based on- AMPERE MESSAGE-MACRO Reference, Baseline: Based on- AMPERE GEM E3 Reference, Baseline: Based on- AMPERE IMAGE/TIMER Reference, Conservative: Based on- IEA ETP 2016 4DS, Conservative: Based on- AMPERE MESSAGE-MACRO 550, Conservative: Based on- AMPERE GEM E3 550, Conservative: Based on- AMPERE IMAGE/TIMER 550, Conservative: Based on- Greenpeace 2015 Reference, Ambitious: Based on- IEA ETP 2016 2DS, Ambitious: Based on- AMPERE MESSAGE-MACRO 450, Ambitious: Based on- AMPERE GEM E3 450, Ambitious: Based on- AMPERE IMAGE/TIMER 450, Ambitious: Based on- Greenpeace Energy [R]evolution, 100% REN: Based on- Greenpeace Advanced [R]evolution
2047, 3632.80712956490, 2249.77605956492, 2729.28378684856, 3353.34042088579, 3450.72355529917, 2246.96111706803, 2566.82110666840, 3140.81736644748, 3353.91535042952, 3195.71335899573, 2415.05131570434, 2513.78960129852, 2865.22353323857, 3535.76809813054, 4981.43311726438
2048, 3693.88219292772, 2277.14365736535, 2714.52521343733, 3369.12324093942, 3497.41437602381, 2274.55216769245, 2555.54600933334, 3162.18052130174, 3396.85105883265, 3254.40839097456, 2432.54219791841, 2517.53592480145, 2884.65037420770, 3564.40825659803, 5118.66434502942
2049, 3755.10122303851, 2304.54941900315, 2697.18076473845, 3383.82752640086, 3544.22654646225, 2303.46342434041, 2541.71844269118, 3183.59907478162, 3439.14596971799, 3313.23682569339, 2450.07554356172, 2521.32826752702, 2904.01794420092, 3588.29874364925, 5256.28914077323
2050, 3816.42006905458, 2331.95954973325, 2675.63613958629, 3387.59781384064, 3591.11795026844, 2342.04262552338, 2521.13409595655, 3205.02567768890, 3482.79151245553, 3372.15990276514, 2467.61495540465, 2525.12859840948, 2929.57049868959, 3605.03189552254, 5389.52644051096
2051, 3877.81885753753, 2374.02878290038, 2654.22144681818, 3409.84331861282, 3638.06977508227, 2365.21673653784, 2505.78451975411, 3211.27932013688, 3521.40292331686, 3431.16011137970, 2502.14135919130, 2590.35678199840, 2942.48474847023, 3620.39976128911, 5531.75341637172
2052, 3939.28522620073, 2416.07882249897, 2628.39724878596, 3421.13228812255, 3685.07046021533, 2398.08050122250, 2483.41165341794, 3217.51365388680, 3561.20043336762, 3490.22649681283, 2536.64882272840, 2609.29689852728, 2961.58627109764, 3627.93693484500, 5669.16654591364
2053, 4000.78841392348, 2458.09346483955, 2599.53525967027, 3431.25631689254, 3732.09141154666, 2432.27986376825, 2457.92202392769, 3223.70827183553, 3599.98902975664, 3549.33172474768, 2571.12056066949, 2628.94361494724, 2980.59765135360, 3629.33742356634, 5806.06110507320
2054, 4062.29476588761, 2500.05711421262, 2567.52968456816, 3440.19999859757, 3779.10165108214, 2467.82126754696, 2429.18125468286, 3229.84476305703, 3637.67115384774, 3608.44575527087, 2605.54065585876, 2649.29232476324, 2999.51587189416, 3624.24967223610, 5942.19458594401
2055, 4123.77395908746, 2541.95489061309, 2532.27743131592, 3447.95008201027, 3826.07360688084, 2504.71185190654, 2397.05753119775, 3235.90669195478, 3674.15268308417, 3667.54137355040, 2639.89414059960, 2670.33963212311, 3018.33945906030, 3612.32669127228, 6077.32754726469
2056, 4185.20781128842, 2583.77518238898, 2493.68051172675, 3454.49878409774, 3872.99120255891, 2542.96187156303, 2361.42390137792, 3241.88264873623, 3709.35072002119, 3726.60206086744, 2674.16960909280, 2692.08589501846, 3037.07138236271, 3593.23375297175, 6211.23707087044
2057, 4246.58027516188, 2625.50586867982, 2451.64205488169, 3459.83847159007, 3919.84046103693, 2582.58089311603, 2322.15452846913, 3247.76121293138, 3743.18453781209, 3785.61314520915, 2708.35525022553, 2714.53111403260, 3055.71441715095, 3566.63925024499, 6343.70260870481
2058, 4307.86742588514, 2667.13155535268, 2406.06394247504, 3463.95810158831, 3966.60025218770, 2623.57502113587, 2279.12247278109, 3253.52757630929, 3775.56679289905, 3844.55288024710, 2742.43600443696, 2737.67206336567, 3074.26795113369, 3532.20652702439, 6474.49116739791
2059, 4369.04467315413, 2708.63646847642, 2356.84990349073, 3466.84721564536, 4013.24899803268, 2665.94968218502, 2232.20264809112, 3259.16724919120, 3806.41005321764, 3903.39885338335, 2776.39657311646, 2761.50530448101, 3092.73142991927, 3489.60070564393, 6603.36800193328
2060, 4430.09574618141, 2750.00906655995, 2303.90950777460, 3468.50177022844, 4059.77290293751, 2709.71409842644, 2181.27563315646, 3264.67150699989, 3835.63465226249, 3962.13602327961, 2810.22612624380, 2786.03180812905, 3105.61375850375, 3438.49607378938, 6730.11042262194
