"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Salmo et al. (2013), Table 5, 17 years. Full reference: Salmo, S. G., Lovelock, C., & Duke, N. C. (2013). Vegetation and soil characteristics as indicators of restoration trajectories in restored mangroves. Hydrobiologia, 720(1), 1–18. https://doi.org/10.1007/s10750-013-1617-3
",http://link.springer.com/10.1007/s10750-013-1617-3,Asia (Sans Japan),Philippines,,2010,,2.9941176470588236,tC/ ha/ yr,,t C/ha/yr,,AGB from table 5 for 17 year plantation assuming 50% of AGB is composed of carbon (as stated on paragraph right below the table),
"Salmo et al. (2013), Table 5, 18 years. Full reference: Salmo, S. G., Lovelock, C., & Duke, N. C. (2013). Vegetation and soil characteristics as indicators of restoration trajectories in restored mangroves. Hydrobiologia, 720(1), 1–18. https://doi.org/10.1007/s10750-013-1617-3
",http://link.springer.com/10.1007/s10750-013-1617-3,Asia (Sans Japan),Philippines,,2010,,3.211666666666667,tC/ ha/ yr,,t C/ha/yr,,AGB from table 5 for 18 year plantation assuming 50% of AGB is composed of carbon (as stated on paragraph right below the table),
"Salmo et al. (2013), Table 5, 50 years. Full reference: Salmo, S. G., Lovelock, C., & Duke, N. C. (2013). Vegetation and soil characteristics as indicators of restoration trajectories in restored mangroves. Hydrobiologia, 720(1), 1–18. https://doi.org/10.1007/s10750-013-1617-3
",http://link.springer.com/10.1007/s10750-013-1617-3,Asia (Sans Japan),Philippines,,2010,,1.3218,tC/ ha/ yr,,t C/ha/yr,,AGB from table 5 for 50 year plantation assuming 50% of AGB is composed of carbon (as stated on paragraph right below the table),
"Ferreira et al. (2015). Table 3. Full reference: Ferreira, A. C., Ganade, G., & Luiz de Attayde, J. (2015). Restoration versus natural regeneration in a neotropical mangrove: Effects on plant biomass and crab communities. Ocean & Coastal Management, 110, 38–45. https://doi.org/10.1016/j.ocecoaman.2015.03.006
",https://linkinghub.elsevier.com/retrieve/pii/S0964569115000782,Latin America,Brazil,,2011,,5.31784,tC/ ha/ yr,,t C/ha/yr,,"AGB from Table 3, 5 year restoration. 0.44 is the value conversion from dry weight to carbon content for R. mangle on Ferreira et al. (2019) table 6",
"Ferreira et al. (2015). Table 3: Aksornkoae, 1996. Full reference: Ferreira, A. C., Ganade, G., & Luiz de Attayde, J. (2015). Restoration versus natural regeneration in a neotropical mangrove: Effects on plant biomass and crab communities. Ocean & Coastal Management, 110, 38–45. https://doi.org/10.1016/j.ocecoaman.2015.03.006
",https://linkinghub.elsevier.com/retrieve/pii/S0964569115000782,Asia (Sans Japan),Thailand,,1996,,2.1441399999999997,tC/ ha/ yr,,t C/ha/yr,,"AGB from Table 3, 5 year restoration. 0.47 is the value conversion from dry weight to carbon content for R. apiculata on Ferreira et al. (2019) table 6",
"Ferreira et al. (2019), Table 3, 5 yr restoration- average AGB. Full reference: Ferreira, A. C., Bezerra, L. E. A., & Matthews-Cascon, H. (2019). Aboveground carbon stock in a restored neotropical mangrove: Influence of management and brachyuran crab assemblage. Wetlands Ecology and Management, 27(2–3), 223–242. https://doi.org/10.1007/s11273-019-09654-7
",http://link.springer.com/10.1007/s11273-019-09654-7,Latin America,Brazil,,2011,,5.318,tC/ ha/ yr,,t C/ha/yr,,AGB- 5 yr restoration.,
"Ferreira et al. (2019), Table 3, 10 yr restoration- average AGB. Full reference: Ferreira, A. C., Bezerra, L. E. A., & Matthews-Cascon, H. (2019). Aboveground carbon stock in a restored neotropical mangrove: Influence of management and brachyuran crab assemblage. Wetlands Ecology and Management, 27(2–3), 223–242. https://doi.org/10.1007/s11273-019-09654-7
",http://link.springer.com/10.1007/s11273-019-09654-7,Latin America,Brazil,,2016,,4.228,tC/ ha/ yr,,t C/ha/yr,,AGB- 10 yr restoration.,
"Ferreira et al. (2019), Thant et al. (2012) in Table 6, 6 yr restoration- average AGB. Full reference: Ferreira, A. C., Bezerra, L. E. A., & Matthews-Cascon, H. (2019). Aboveground carbon stock in a restored neotropical mangrove: Influence of management and brachyuran crab assemblage. Wetlands Ecology and Management, 27(2–3), 223–242. https://doi.org/10.1007/s11273-019-09654-7
",http://link.springer.com/10.1007/s11273-019-09654-7,Asia (Sans Japan),Myanmar,,2012,,5.175,tC/ ha/ yr,,t C/ha/yr,,AGB- 6 yr restoration.,
"Ferreira et al. (2019), del Vecchia et al. (2014) in Table 6, 10 yr restoration- average AGB. Full reference: Ferreira, A. C., Bezerra, L. E. A., & Matthews-Cascon, H. (2019). Aboveground carbon stock in a restored neotropical mangrove: Influence of management and brachyuran crab assemblage. Wetlands Ecology and Management, 27(2–3), 223–242. https://doi.org/10.1007/s11273-019-09654-7
",http://link.springer.com/10.1007/s11273-019-09654-7,Latin America,Ecuador,,2014,,1.056,tC/ ha/ yr,,t C/ha/yr,,AGB- 10 yr restoration.,
"Ferreira et al. (2019), del Vecchia et al. (2014) in Table 6, 12 yr restoration- average AGB. Full reference: Ferreira, A. C., Bezerra, L. E. A., & Matthews-Cascon, H. (2019). Aboveground carbon stock in a restored neotropical mangrove: Influence of management and brachyuran crab assemblage. Wetlands Ecology and Management, 27(2–3), 223–242. https://doi.org/10.1007/s11273-019-09654-7
",http://link.springer.com/10.1007/s11273-019-09654-7,Latin America,Ecuador,,2014,,1.6866666666666665,tC/ ha/ yr,,t C/ha/yr,,AGB- 12 yr restoration.,
"Ferreira et al. (2019), Matsui et al. (2012) in Table 6, 10 yr restoration- average AGB. Full reference: Ferreira, A. C., Bezerra, L. E. A., & Matthews-Cascon, H. (2019). Aboveground carbon stock in a restored neotropical mangrove: Influence of management and brachyuran crab assemblage. Wetlands Ecology and Management, 27(2–3), 223–242. https://doi.org/10.1007/s11273-019-09654-7
",http://link.springer.com/10.1007/s11273-019-09654-7,Asia (Sans Japan),Thailand,,2012,,4.639,tC/ ha/ yr,,t C/ha/yr,,AGB- 10 yr restoration.,
"Ferreira et al. (2019), Kairo et al. (2008) in Table 6, 12 yr restoration- average AGB. Full reference: Ferreira, A. C., Bezerra, L. E. A., & Matthews-Cascon, H. (2019). Aboveground carbon stock in a restored neotropical mangrove: Influence of management and brachyuran crab assemblage. Wetlands Ecology and Management, 27(2–3), 223–242. https://doi.org/10.1007/s11273-019-09654-7
",http://link.springer.com/10.1007/s11273-019-09654-7,Middle East and Africa,Kenya,,2008,,4.179166666666666,tC/ ha/ yr,,t C/ha/yr,,AGB- 12 yr restoration.,
"Ferreira et al. (2019), Camacho et al. (2011) in Table 6, 15 yr restoration- average AGB. Full reference: Ferreira, A. C., Bezerra, L. E. A., & Matthews-Cascon, H. (2019). Aboveground carbon stock in a restored neotropical mangrove: Influence of management and brachyuran crab assemblage. Wetlands Ecology and Management, 27(2–3), 223–242. https://doi.org/10.1007/s11273-019-09654-7
",http://link.springer.com/10.1007/s11273-019-09654-7,Asia (Sans Japan),Philippines,,2011,,9.360000000000001,tC/ ha/ yr,,t C/ha/yr,,AGB- 15 yr restoration.,
"Ferreira et al. (2019), Nam et al. (2016) in Table 6, 30 yr restoration- average AGB. Full reference: Ferreira, A. C., Bezerra, L. E. A., & Matthews-Cascon, H. (2019). Aboveground carbon stock in a restored neotropical mangrove: Influence of management and brachyuran crab assemblage. Wetlands Ecology and Management, 27(2–3), 223–242. https://doi.org/10.1007/s11273-019-09654-7
",http://link.springer.com/10.1007/s11273-019-09654-7,Asia (Sans Japan),Viet Nam,,2016,,1.576,tC/ ha/ yr,,t C/ha/yr,,AGB- 30 yr restoration.,
"Ferreira et al. (2019), Nam et al. (2016) in Table 6, 40 yr restoration- average AGB. Full reference: Ferreira, A. C., Bezerra, L. E. A., & Matthews-Cascon, H. (2019). Aboveground carbon stock in a restored neotropical mangrove: Influence of management and brachyuran crab assemblage. Wetlands Ecology and Management, 27(2–3), 223–242. https://doi.org/10.1007/s11273-019-09654-7
",http://link.springer.com/10.1007/s11273-019-09654-7,Asia (Sans Japan),Viet Nam,,2016,,1.79425,tC/ ha/ yr,,t C/ha/yr,,AGB- 40 yr restoration.,
