Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA
2012,19.4991,,,,,,,,,
2013,22.023,,,,,,,,,
2014,23.994,,,,0.045899999999999996,,,0.11699999999999999,,4.077
2015,24.73927916140326,,,,0.07808724984082271,,,0.15124815065854383,,4.02359782384516
2016,26.223885117257762,,,,0.10956927633170303,,,0.1758109449949842,,4.090478369046784
2017,27.706681205001093,,,,0.14124885858655348,,,0.19894019636874935,,4.170111277301407
2018,29.187592328878765,,,,0.1732397040523758,,,0.22070623447968954,,4.261824003104105
2019,30.666339288137838,,,,0.20565884122453632,,,0.24116600421146958,,4.3649321991729195
2020,31.548091261436742,,,,0.23813684628599985,,,0.25927975273575515,,4.492541592120131
2021,33.616690532459614,,,,0.27225271780720445,,,0.27730135778596054,,4.602630032839049
2022,35.08850857214364,,,,0.3066582952730817,,,0.29532296283616594,,4.735900018649302
2023,36.558373817604064,,,,0.3419496143565344,,,0.3112129428402021,,4.877833406676328
2024,38.02660173852677,,,,0.3782304324327011,,,0.3261537347325556,,5.027674765521604
2025,39.401256472167304,,,,0.41841872293930643,,,0.3398278287683679,,5.243613662629057
2026,40.95922454409409,,,,0.45417984645715903,,,0.3535019228041802,,5.348177960548784
2027,42.42394341055129,,,,0.49406883107730815,,,0.36605494002814387,,5.517491002151497
2028,43.887881294180765,,,,0.5353834896111921,,,0.37795603878217915,,5.691995073234655
2029,45.35129035860145,,,,0.5782381090899313,,,0.3892758070907814,,5.871085483204855
2030,47.2201098221532,,,,0.6196600401550689,,,0.39986737058425137,,6.052535408766731
2031,48.27751661604508,,,,0.6690228706678664,,,0.4104589340777214,,6.2405389068128985
2032,49.74080485152299,,,,0.7171769938387875,,,0.4204708020009014,,6.429586965747525
2033,51.20457834070278,,,,0.7673276381589852,,,0.43019249200431636,,6.620685563952086
2034,52.66914610287493,,,,0.8195955838572291,,,0.4396948503882933,,6.813238863130969
2035,54.134804163122084,,,,0.8741008958738001,,,0.44901332290674045,,7.004649369436956
2036,55.60178918869506,,,,0.9309615379576391,,,0.4583317954251876,,7.200263062284293
2037,57.07033224142331,,,,0.9902919812437403,,,0.4676163215649908,,7.393456127012052
2038,58.540717942994796,,,,1.0522047703520818,,,0.47698390078209585,,7.585519299684556
2039,60.013240855865774,,,,1.1168098900989492,,,0.48651716934543515,,7.77572426835098
2040,61.331593963632265,,,,1.185377301514408,,,0.49575967882964833,,7.96162322207519
2041,62.96570414776211,,,,1.2545436241783325,,,0.5064038643632415,,8.147761332973811
2042,64.44602470757361,,,,1.3279027405572974,,,0.5169121437554128,,8.328297993774104
2043,65.92920719597092,,,,1.4044095443981375,,,0.527898183373878,,8.504291458046728
2044,67.41527950979666,,,,1.4841783093697327,,,0.5394366368324303,,8.67506409439969
2045,68.90427475206796,,,,1.5673237386235532,,,0.5519557286977397,,8.839954216650968
2046,70.3962766805288,,,,1.653960304445092,,,0.564474820563049,,8.998308181164125
2047,71.89138639099576,,,,1.744203845035578,,,0.5781309137585486,,9.149507722263836
2048,73.38965650720226,,,,1.838172623175009,,,0.5926523388251259,,9.292976460105098
2049,74.89112635520213,,,,1.9359865665701972,,,0.6081214617064892,,9.428166142929898
2050,76.42448657526869,,,,2.0375213625040347,,,0.6227932733855672,,9.578275564948047
2051,77.90383958685489,,,,2.143627543583888,,,0.6422279038498112,,9.671428898188884
2052,79.41520156569426,,,,2.2536903283327354,,,0.6610236779930924,,9.778283974960438
2053,80.92973542466466,,,,2.368070004842889,,,0.6810831900156546,,9.874496877975
2054,82.44718369470776,,,,2.4868819529785644,,,0.7024806402535461,,9.959483914047917
2055,83.9673794374456,,,,2.610242515811161,,,0.7252911211363969,,10.032653000941652
2056,85.49033207729349,,,,2.738270535471415,,,0.7495930369212328,,10.093406414583116
2057,87.0162071375215,,,,2.871086493078884,,,0.775466176129131,,10.14112807584508
2058,88.54519810300881,,,,3.008810547590973,,,0.8029883086652938,,10.175182549346879
2059,90.07758127722751,,,,3.151563676613624,,,0.8322371091876957,,10.194921043112933
2060,91.6136440681366,,,,3.2994678323613305,,,0.863290780273006,,10.199699887460081
