"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"IPCC (2014) IPCC WG3 AR5 (Table A.III.1)_IPCC, 2014: Climate Change 2014: Synthesis Report. Contribution of Working Groups I, II and III to the Fifth Assessment Report of the Intergovernmental Panel on Climate Change [Core Writing Team, R.K. Pachauri and L.A. Meyer (eds.)]. IPCC, Geneva, Switzerland, 151 pp.",https://www.ipcc.ch/pdf/assessment-report/ar5/wg3/ipcc_wg3_ar5_full.pdf,World,,,1  - Peer Reviewed,2014,,,years,0.0,TWh/TW,,,
Hertwich (2015) Integrated LCA of ELC supply scenarios,http://www.pnas.org/content/112/20/6277.abstract,World,,,1  - Peer Reviewed,2015,,,years,0.0,TWh/TW,,,
IRENA (2015),http://www.irena.org/DocumentDownloads/Publications/IRENA_RE_Power_Costs_2014_report.pdf,World,,,2 - Public Sector/ Multilateral Agency,2014,,,years,0.0,TWh/TW,,,
"Lazard (2016) Lazard's LCOE Analysis–Version 10.0, wind onhsore",https://www.lazard.com/perspective/levelized-cost-of-energy-analysis-100/,USA,,,3 - For Profit,2016,,,years,0.0,TWh/TW,,,
"Lazard (2016) Lazard's LCOE Analysis–Version 10.0, wind onhsore, pg18",https://www.lazard.com/media/450784/lazards-levelized-cost-of-energy-version-120-vfinal.pdf,USA,,,3 - For Profit,2018,,,years,0.0,TWh/TW,,,
IRENA (2018) RE generation costs in 2017 pg155,https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2018/Jan/IRENA_2017_Power_Costs_2018.pdf,World,,,2 - Public Sector/ Multilateral Agency,2018,,,years,0.0,TWh/TW,,,
"Wiser et al. (2016), pg10_Wiser, R., Jenni, K., Seel, J., Baker, E., Hand, M., Lantz, E., & Smith, A. (2016). Expert elicitation survey on future wind energy costs. Nature Energy, 1, 16135. doi: http://dx.doi.org/10.1038/nenergy.2016.135",https://ieawind.connectedcommunity.org/HigherLogic/System/DownloadDocumentFile.ashx?DocumentFileKey=69fcfe90-27ef-34af-3bbb-5fc84233975b&forceDialog=0,USA,,,2 - Public Sector/ Multilateral Agency,2016,,,years,0.0,TWh/TW,,,
NREL (2017) Cost of Wind Energy Review (minimum)_NREL/TP-6A20-72167,https://www.nrel.gov/docs/fy18osti/72167.pdf,USA,,,2 - Public Sector/ Multilateral Agency,2018,,,years,0.0,TWh/TW,,,
NREL (2017) Cost of Wind Energy Review (reference)_NREL/TP-6A20-72168,https://www.nrel.gov/docs/fy18osti/72167.pdf,USA,,,2 - Public Sector/ Multilateral Agency,2018,,,years,0.0,TWh/TW,,,
NREL (2017) Cost of Wind Energy Review (maximum)_NREL/TP-6A20-72169,https://www.nrel.gov/docs/fy18osti/72167.pdf,USA,,,2 - Public Sector/ Multilateral Agency,2018,,,years,0.0,TWh/TW,,,
