Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA
2012,126000000.0,,,,,,,,,
2013,138000000.0,,,,,,,,,
2014,150000000.0,,,,,,,,,
2015,162000000.0,,,,,,,,,
2016,174000000.0,,,,,,,,,
2017,186000000.0,,,,,,,,,
2018,198000000.0,,,,,,,,,
2019,208311051.3203354,,,,,,,,,
2020,218622102.64067078,,,,,,,,,
2021,228933153.96100998,,,,,,,,,
2022,239244205.28134537,,,,,,,,,
2023,249555256.60168457,,,,,,,,,
2024,259866307.92201996,,,,,,,,,
2025,270177359.24235535,,,,,,,,,
2026,280488410.56269455,,,,,,,,,
2027,290799461.88302994,,,,,,,,,
2028,301110513.2033653,,,,,,,,,
2029,311421564.5237045,,,,,,,,,
2030,321732615.8440399,,,,,,,,,
2031,332043667.1643791,,,,,,,,,
2032,342354718.4847145,,,,,,,,,
2033,352665769.8050499,,,,,,,,,
2034,362976821.1253891,,,,,,,,,
2035,373287872.4457245,,,,,,,,,
2036,383598923.7660599,,,,,,,,,
2037,393909975.0863991,,,,,,,,,
2038,404221026.40673447,,,,,,,,,
2039,414532077.72707367,,,,,,,,,
2040,424843129.04740906,,,,,,,,,
2041,435154180.36774445,,,,,,,,,
2042,445465231.68808365,,,,,,,,,
2043,455776283.00841904,,,,,,,,,
2044,466087334.3287544,,,,,,,,,
2045,476398385.6490936,,,,,,,,,
2046,486709436.969429,,,,,,,,,
2047,497020488.2897682,,,,,,,,,
2048,507331539.6101036,,,,,,,,,
2049,517642590.930439,,,,,,,,,
2050,527953642.2507782,,,,,,,,,
2051,538264693.5711136,,,,,,,,,
2052,548575744.8914528,,,,,,,,,
2053,558886796.2117882,,,,,,,,,
2054,569197847.5321236,,,,,,,,,
2055,579508898.8524628,,,,,,,,,
2056,589819950.1727982,,,,,,,,,
2057,600131001.4931335,,,,,,,,,
2058,610442052.8134727,,,,,,,,,
2059,620753104.1338081,,,,,,,,,
2060,631064155.4541473,,,,,,,,,
