VMA number,Title on xls,Fixed Mean,Fixed High,Fixed Low
21,Sequestration Rates,2.9622222222222216,4.637528348661194,1.286916095783249
24,Percent of Degraded Land Suitable for Intact Temperate Forest Restoration,150.0,150.0,150.0
