Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA
2012,107290268,,,,,,,,,
2013,110563797,,,,,,,,,
2014,115416916,,,,,,,,,
2015,118861831,,,,,,,,,
2016,118609149,,,,,,,,,
2017,121970459,,,,,,,,,
2018,125429193,,,,,,,,,
2019,128997513,,,,,,,,,
2020,126321307,,,,,,,,,
2021,136513859,,,,,,,,,
2022,140489261,,,,,,,,,
2023,144628404,,,,,,,,,
2024,148945924,,,,,,,,,
2025,153463906,,,,,,,,,
2026,158173885,,,,,,,,,
2027,163112396,,,,,,,,,
2028,168286314,,,,,,,,,
2029,173710148,,,,,,,,,
2030,180205785,,,,,,,,,
2031,185365617,,,,,,,,,
2032,191626193,,,,,,,,,
2033,198194824,,,,,,,,,
2034,205086263,,,,,,,,,
2035,212267812,,,,,,,,,
2036,219896558,,,,,,,,,
2037,227844808,,,,,,,,,
2038,236174955,,,,,,,,,
2039,244902020,,,,,,,,,
2040,254729784,,,,,,,,,
2041,263606761,,,,,,,,,
2042,273614125,,,,,,,,,
2043,284077602,,,,,,,,,
2044,295011544,,,,,,,,,
2045,306466641,,,,,,,,,
2046,318348550,,,,,,,,,
2047,330780865,,,,,,,,,
2048,343741759,,,,,,,,,
2049,357245655,,,,,,,,,
2050,370990753,,,,,,,,,
2051,385940154,,,,,,,,,
2052,401159722,,,,,,,,,
2053,416978938,,,,,,,,,
2054,433410595,,,,,,,,,
2055,450467767,,,,,,,,,
2056,468164260,,,,,,,,,
2057,486514640,,,,,,,,,
2058,505533659,,,,,,,,,
2059,525236551,,,,,,,,,
2060,545638623,,,,,,,,,
