"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
WCOT,https://qt.wocat.net/qt_summary1.php?lang=english&qt_id=143,Asia (Sans Japan),China,2 - Public Sector/ Multilateral Agency,2002,,,US$2002,895.143179725713,US$2014/ ha/ yr ,,China Shelterbelts for farmland in sandy areas,
WCOT,https://qt.wocat.net/qt_summary1.php?qt_id=478&lang=english,Middle East and Africa,Kenya,2 - Public Sector/ Multilateral Agency,2002,,,US$2002,895.143179725713,US$2014/ ha/ yr ,,Kenya Grevillea agroforestry system ,
WCOT,https://qcat.wocat.net/en/summary/1099/,Asia (Sans Japan),Kyrgyzstan,2 - Public Sector/ Multilateral Agency,2011,,,US$2011,895.143179725713,US$2014/ ha/ yr ,,Kyrgyzstan Poplar trees for bio-drainage ,
WCOT,https://qt.wocat.net/qt_summary1.php?qt_id=167&lang=english,Asia (Sans Japan),Tajikistan,2 - Public Sector/ Multilateral Agency,2011,,,US$2011,895.143179725713,US$2014/ ha/ yr ,,Tajikistan  Conversion of grazing land to fruit and fodder plots ,1.0
WCOT,https://qcat.wocat.net/af/summary/2969/,Asia (Sans Japan),Tajikistan,2 - Public Sector/ Multilateral Agency,2004,,,US$2004,895.143179725713,US$2014/ ha/ yr ,,"Tajikistan Orchard-based agroforestry
",
Thang et al 2015,http://www.worldagroforestry.org/sea/Publications/files/journal/JA0637-15.pdf,Asia (Sans Japan),Vietnam,1  - Peer Reviewed,2013,,,US$2013,895.143179725713,US$2014/ ha/ yr ,,Vietnam Illcium vicum+ tree,
Thang et al 2015,http://www.worldagroforestry.org/sea/Publications/files/journal/JA0637-15.pdf,Asia (Sans Japan),Vietnam,1  - Peer Reviewed,2013,,,US$2013,895.143179725713,US$2014/ ha/ yr ,,Vietnam Melia azedarach +cassava ,
Thang et al 2015,http://www.worldagroforestry.org/sea/Publications/files/journal/JA0637-15.pdf,Asia (Sans Japan),Vietnam,1  - Peer Reviewed,2013,,,US$2013,895.143179725713,US$2014/ ha/ yr ,,Vietnam Acacia mangium + maize ,
Thang et al 2015,http://www.worldagroforestry.org/sea/Publications/files/journal/JA0637-15.pdf,Asia (Sans Japan),Vietnam,1  - Peer Reviewed,2013,,,US$2013,895.143179725713,US$2014/ ha/ yr ,,Vietnam Acacia hybrid + cassava ,
WCOT,https://qt.wocat.net/qt_summary1.php?qt_id=54&lang=english,Middle East and Africa,Nigeria ,2 - Public Sector/ Multilateral Agency,2010,,,US$2010,895.143179725713,US$2014/ ha/ yr ,,FMNR,
WCOT,https://qcat.wocat.net/en/wocat/technologies/view/technologies_1338/,Middle East and Africa,Togo,2 - Public Sector/ Multilateral Agency,2010,,,US$2010,895.143179725713,US$2014/ ha/ yr ,,"Shelterbest,Togo",
Toor 2010,http://digitool.library.mcgill.ca/webclient/StreamGate?folder_id=0&dvs=1525241022176~917,OECD90,Canada,4 - Independently Verified,2005,,,US$2005,895.143179725713,US$2014/ ha/ yr ,,Refer table 4.2,
