Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA
2012,511.137,,,,,,,,,
2013,616.046,,,,,,,,,
2014,687.046,,,,,,,,,
2015,791.372,,,,,,,,,
2016,913.054,,,,,,,,,
2017,1077.12,,,,,,,,,
2018,1622.0904294844258,,,,,,,,,
2019,2113.3457271597977,,,,,,,,,
2020,2536.9935841369556,,,,,,,,,
2021,2996.0801061479256,,,,,,,,,
2022,3487.7404802345877,,,,,,,,,
2023,4015.8898380108126,,,,,,,,,
2024,4580.015436351276,,,,,,,,,
2025,5161.373524401034,,,,,,,,,
2026,5798.835139450458,,,,,,,,,
2027,6457.172888758602,,,,,,,,,
2028,7146.333054494401,,,,,,,,,
2029,7865.453028203897,,,,,,,,,
2030,8498.48001731158,,,,,,,,,
2031,9141.941906883401,,,,,,,,,
2032,9882.647888840438,,,,,,,,,
2033,10643.711241597151,,,,,,,,,
2034,11424.17689102136,,,,,,,,,
2035,12020.901573854846,,,,,,,,,
2036,12618.67771258257,,,,,,,,,
2037,13267.465638325353,,,,,,,,,
2038,13897.848536656049,,,,,,,,,
2039,14506.412062057609,,,,,,,,,
2040,15018.129295021594,,,,,,,,,
2041,15535.863965327153,,,,,,,,,
2042,15965.781821046927,,,,,,,,,
2043,16429.405545600002,,,,,,,,,
2044,16886.743099372743,,,,,,,,,
2045,17324.134361678316,,,,,,,,,
2046,17749.654387786028,,,,,,,,,
2047,18130.012201905174,,,,,,,,,
2048,18463.052749383933,,,,,,,,,
2049,18782.796444056523,,,,,,,,,
2050,19091.954540620896,,,,,,,,,
2051,19382.354896213183,,,,,,,,,
2052,19661.812875675216,,,,,,,,,
2053,19927.291493061046,,,,,,,,,
2054,20178.35661807559,,,,,,,,,
2055,20414.521467830735,,,,,,,,,
2056,20635.26603512077,,,,,,,,,
2057,20840.045295493077,,,,,,,,,
2058,21028.286926530407,,,,,,,,,
2059,21199.401570738384,,,,,,,,,
2060,21352.78200498306,,,,,,,,,
