"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"IRENA 2015, OECD90",http://www.irena.org/DocumentDownloads/Publications/IRENA_RE_Power_Costs_2014_report.pdf,OECD90,,,2 - Public Sector/ Multilateral Agency,2014,,,2014 USD/kW,,US$2014/kW,,,False
"IRENA 2015, China",http://www.irena.org/DocumentDownloads/Publications/IRENA_RE_Power_Costs_2014_report.pdf,China,,,2 - Public Sector/ Multilateral Agency,2014,,,2014 USD/kW,,US$2014/kW,,,True
IPCC WG3 AR5 (Table A.III.1) minimum,https://www.ipcc.ch/pdf/assessment-report/ar5/wg3/ipcc_wg3_ar5_full.pdf,Global ,,,1  - Peer Reviewed,2014,,,2010 USD/kW,3161.0000000000005,US$2014/kW,,,True
IPCC WG3 AR5 (Table A.III.1) median,http://www.irena.org/DocumentDownloads/Publications/IRENA_Power_to_Change_2016.pdf,Global ,,,1  - Peer Reviewed,2014,,,2010 USD/kW,4796.0,US$2014/kW,,,True
IPCC WG3 AR5 (Table A.III.1) maximum,https://www.ipcc.ch/pdf/assessment-report/ar5/wg3/ipcc_wg3_ar5_full.pdf,Global ,,,1  - Peer Reviewed,2014,,,2010 USD/kW,7085.000000000001,US$2014/kW,,,True
DOE 2015 Wind Vision Report,http://www.energy.gov/sites/prod/files/WindVision_Report_final.pdf,Global ,,,2 - Public Sector/ Multilateral Agency,2012,,,2015 USD/kW,5378.59185,US$2014/kW,,,True
REN 21 Renewables 2016 Global Status Report (weighted average),http://www.ren21.net/status-of-renewables/global-status-report/,Middle East and Africa,Africa,,2 - Public Sector/ Multilateral Agency,2015,,,2015 USD/kW,2664.82508,US$2014/kW,,,True
REN 21 Renewables 2016 Global Status Report (weighted average),http://www.ren21.net/status-of-renewables/global-status-report/,EU,,,2 - Public Sector/ Multilateral Agency,2015,,,2015 USD/kW,4201.99367,US$2014/kW,,,True
REN 21 Renewables 2016 Global Status Report (weighted average),http://www.ren21.net/status-of-renewables/global-status-report/,USA,,,2 - Public Sector/ Multilateral Agency,2015,,,2015 USD/kW,2968.46332,US$2014/kW,,,True
REN 21 Renewables 2016 Global Status Report (weighted average),http://www.ren21.net/status-of-renewables/global-status-report/,China,,,2 - Public Sector/ Multilateral Agency,2015,,,2015 USD/kW,2763.70727,US$2014/kW,,,True
"Lazard's LCOE Analysis–Version 10.0, 2016, Wind Offshore minimum",https://www.lazard.com/perspective/levelized-cost-of-energy-analysis-100/,USA,,,3 - For Profit,2016,,,2016 USD/kW,2713.9343510559356,US$2014/kW,,,False
"Lazard's LCOE Analysis–Version 10.0, 2016, Wind Offshore maximum",https://www.lazard.com/perspective/levelized-cost-of-energy-analysis-100/,USA,,,3 - For Profit,2016,,,2016 USD/kW,4440.983483546077,US$2014/kW,,,False
"IRENA 2017, Europe",https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2018/Jan/IRENA_2017_Power_Costs_2018.pdf,EU,,,2 - Public Sector/ Multilateral Agency,2017,,,2017 USD/kW,4536.345430809399,US$2014/kW,,,False
"Lazard's LCOE Analysis–Version 11.0, 2017, Wind Offshore minimum",https://www.lazard.com/perspective/levelized-cost-of-energy-analysis-110/,USA,,,3 - For Profit,2017,,,2017 USD/kW,2279.279373368146,US$2014/kW,,,False
"Lazard's LCOE Analysis–Version 11.0, 2017, Wind Offshore maximum",https://www.lazard.com/perspective/levelized-cost-of-energy-analysis-110/,USA,,,3 - For Profit,2017,,,2017 USD/kW,4346.083550913838,US$2014/kW,,,False
"IRENA2018-Renewable Power Generation Costs in 2017 (Fig 5.10 excel, pg101), Maximum_IRENA. (2018). Renewable power generation costs in 2017 (p. 160). Retrieved from https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2018/Jan/IRENA_2017_Power_Costs_2018.pdf
",http://www.irena.org/-/media/Files/IRENA/Agency/Publication/2018/Jan/IRENA_2017_Power_Costs_2018.pdf,World,,,2 - Public Sector/ Multilateral Agency,2014,,,2016 USD/kW,5047.007943399596,US$2014/kW,,,True
"IRENA2018-Renewable Power Generation Costs in 2017 (Fig 5.10 excel, pg101), Minimum_IRENA. (2018). Renewable power generation costs in 2017 (p. 160). Retrieved from https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2018/Jan/IRENA_2017_Power_Costs_2018.pdf
",http://www.irena.org/-/media/Files/IRENA/Agency/Publication/2018/Jan/IRENA_2017_Power_Costs_2018.pdf,World,,,2 - Public Sector/ Multilateral Agency,2014,,,2016 USD/kW,2087.4876581855005,US$2014/kW,,,True
"IRENA2018-Renewable Power Generation Costs in 2017 (Fig 5.10 excel, pg101), Maximum_IRENA. (2018). Renewable power generation costs in 2017 (p. 160). Retrieved from https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2018/Jan/IRENA_2017_Power_Costs_2018.pdf
",http://www.irena.org/-/media/Files/IRENA/Agency/Publication/2018/Jan/IRENA_2017_Power_Costs_2018.pdf,World,,,2 - Public Sector/ Multilateral Agency,2015,,,2016 USD/kW,6055.527701119717,US$2014/kW,,,True
"IRENA2018-Renewable Power Generation Costs in 2017 (Fig 5.10 excel, pg101), Minimum_IRENA. (2018). Renewable power generation costs in 2017 (p. 160). Retrieved from https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2018/Jan/IRENA_2017_Power_Costs_2018.pdf
",http://www.irena.org/-/media/Files/IRENA/Agency/Publication/2018/Jan/IRENA_2017_Power_Costs_2018.pdf,World,,,2 - Public Sector/ Multilateral Agency,2015,,,2016 USD/kW,2662.6163196905145,US$2014/kW,,,True
