"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Nugent, D., & Sovacool, B. K. (2014). Assessing the lifecycle greenhouse gas emissions from solar PV and wind energy: A critical meta-survey. Energy Policy, 65, 229–244. https://doi.org/10.1016/j.enpol.2013.10.048",http://www.sciencedirect.com/science/article/pii/S0301421513010719,World,,1  - Peer Reviewed,2014,,34.1,g CO2-eq/kWh,34100.0,t CO2-eq/ TWh,,,
"Nugent, D., & Sovacool, B. K. (2014). Assessing the lifecycle greenhouse gas emissions from solar PV and wind energy: A critical meta-survey. Energy Policy, 65, 229–244. https://doi.org/10.1016/j.enpol.2013.10.049",http://www.sciencedirect.com/science/article/pii/S0301421513010719,World,,1  - Peer Reviewed,2014,,12.0,g CO2-eq/kWh,12000.0,t CO2-eq/ TWh,,,
"Nugent, D., & Sovacool, B. K. (2014). Assessing the lifecycle greenhouse gas emissions from solar PV and wind energy: A critical meta-survey. Energy Policy, 65, 229–244. https://doi.org/10.1016/j.enpol.2013.10.050",http://www.sciencedirect.com/science/article/pii/S0301421513010719,World,,1  - Peer Reviewed,2014,,0.4,g CO2-eq/kWh,400.0,t CO2-eq/ TWh,,,
"Nugent, D., & Sovacool, B. K. (2014). Assessing the lifecycle greenhouse gas emissions from solar PV and wind energy: A critical meta-survey. Energy Policy, 65, 229–244. https://doi.org/10.1016/j.enpol.2013.10.051",http://www.sciencedirect.com/science/article/pii/S0301421513010719,World,,1  - Peer Reviewed,2014,,364.8,g CO2-eq/kWh,364800.0,t CO2-eq/ TWh,,,
"Garcia Gusano (2016) < 1 MW turbine, onshore",http://www.sciencedirect.com/science/article/pii/S0959652615015462,EU,Norway,1  - Peer Reviewed,2016,,13.8,g CO2-eq/kWh,13800.0,t CO2-eq/ TWh,,"< 1 MW turbine, onshore",
NTEL (2013) Power Generation Technology Comparsion from a LCA,https://www.netl.doe.gov/File%20Library/Research/Energy%20Analysis/Life%20Cycle%20Analysis/Technology-Assessment-Compilation-Report.pdf,USA,,2 - Public Sector/ Multilateral Agency,2013,,19.7,g-CO2eq/kWh,19700.0,t CO2-eq/ TWh,,,
NTEL (2013) Power Generation Technology Comparsion from a LCA,https://www.netl.doe.gov/File%20Library/Research/Energy%20Analysis/Life%20Cycle%20Analysis/Technology-Assessment-Compilation-Report.pdf,USA,,2 - Public Sector/ Multilateral Agency,2013,,24.8,g-CO2eq/kWh,24800.0,t CO2-eq/ TWh,,,
"Hertwich et al(2015)_Hertwich, E. G., Gibon, T., Bouman, E. A., Arvesen, A., Suh, S., Heath, G. A., … Shi, L. (2015). Integrated life-cycle assessment of electricity-supply scenarios confirms global environmental benefit of low-carbon technologies. Proceedings of the National Academy of Sciences, 112(20), 6277–6282. https://doi.org/10.1073/pnas.1312753111",http://www.pnas.org/content/112/20/6277.abstract,World,,1  - Peer Reviewed,2015,,8.37,g-CO2eq/kWh,8370.0,t CO2-eq/ TWh,,,
"IPCC (2014), median",https://www.ipcc.ch/pdf/assessment-report/ar5/wg3/ipcc_wg3_ar5_full.pdf,World,,1  - Peer Reviewed,2014,,11.0,g-CO2eq/kWh,11000.0,t CO2-eq/ TWh,,Median Values. Excluded for this reason.,1.0
"IPCC (2014), high",https://www.ipcc.ch/pdf/assessment-report/ar5/wg3/ipcc_wg3_ar5_full.pdf,World,,1  - Peer Reviewed,2014,,56.0,g-CO2eq/kWh,56000.0,t CO2-eq/ TWh,,High Values,
