"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Drawdown Team based on data from Ogburn & Ramroth, 2007 (RMI) and ICCT (2012)",,World,,,2018,,#REF!,million tonne-km,,million tonne-kms,,,True
"ICCT, Global Transport Roadmap Model v1.0",http://www.theicct.org/global-transportation-roadmap-model,World,,4 - Independently Verified,2018,,1228271.8606705118,million tonne-km,,million tonne-kms,,"only trucks sold on or after the year of mandatory fuel standards are ""efficient"", only parts of the OECD90 meet this in 2014",True
"Drawdown Team based on data from Ogburn & Ramroth, 2007 (RMI) and ICCT (2012)",,World,,,2017,,#REF!,million tonne-km,,million tonne-kms,,,True
"ICCT, Global Transport Roadmap Model v1.0",http://www.theicct.org/global-transportation-roadmap-model,World,,4 - Independently Verified,2017,,792201.9884186991,million tonne-km,,million tonne-kms,,"only trucks sold on or after the year of mandatory fuel standards are ""efficient"", only parts of the OECD90 meet this in 2014",True
"Drawdown Team based on data from Ogburn & Ramroth, 2007 (RMI) and ICCT (2012)",,World,,,2016,,#REF!,million tonne-km,,million tonne-kms,,,True
"ICCT, Global Transport Roadmap Model v1.0",http://www.theicct.org/global-transportation-roadmap-model,World,,4 - Independently Verified,2016,,558504.2612572786,million tonne-km,,million tonne-kms,,"only trucks sold on or after the year of mandatory fuel standards are ""efficient"", only parts of the OECD90 meet this in 2014",True
"Drawdown Team based on data from Ogburn & Ramroth, 2007 (RMI) and ICCT (2012)",,World,,,2015,,#REF!,million tonne-km,,million tonne-kms,,,True
"ICCT, Global Transport Roadmap Model v1.0",http://www.theicct.org/global-transportation-roadmap-model,World,,4 - Independently Verified,2015,,336361.560833225,million tonne-km,,million tonne-kms,,"only trucks sold on or after the year of mandatory fuel standards are ""efficient"", only parts of the OECD90 meet this in 2014",True
"Drawdown Team based on data from Ogburn & Ramroth, 2007 (RMI) and ICCT (2012)",,World,,,2014,,#REF!,million tonne-km,,million tonne-kms,,,True
"ICCT, Global Transport Roadmap Model v1.0",http://www.theicct.org/global-transportation-roadmap-model,World,,4 - Independently Verified,2014,,129734.37376718826,million tonne-km,,million tonne-kms,,"only trucks sold on or after the year of mandatory fuel standards are ""efficient"", only parts of the OECD90 meet this in 2014",True
Drawdown Team based on Adoption Factoring,,World,,,2018,,3708340.695206166,million tonne-km,,million tonne-kms,,,
