"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"The Carbon War Room, 2012. Unlocking Fuel-Saving technologies in Trucking and Fleets",https://rmi.org/wp-content/uploads/2017/04/Unlocking-Fuel-Saving-Technologies-in-Trucking-and-Fleets-Carbon-War-Room_0.pdf,OECD90,USA,,3 - For Profit,2010,,,miles/year,0.0,million tonne-kms/Truck/year,,for US- for GVW Class 8 only,
"Schroten, A., Warringa, G. E. A., & Bles, M. (2012). Marginal Abatement Cost Curves for Heavy Duty Vehicles: Background Report. CE Delft.",http://ec.europa.eu/clima/policies/transport/vehicles/heavy/docs/hdv_2012_co2_abatement_cost_curves_en.pdf,OECD90,EU,,3 - For Profit,2012,,,km/year,0.0,million tonne-kms/Truck/year,,for EU,
"Sustainable Freight, Profile of Australia’s Trucking Fleet: Age and Emissions. South Australian Freight Council",www.sustainablefreight.com.au/files/557_trucking_fleet_overview.pdf,Asia (Sans Japan),China,,3 - For Profit,2014,,,km/year,0.0,million tonne-kms/Truck/year,,"for China HDT, Figure 15",
"Sustainable Freight, Profile of Australia’s Trucking Fleet: Age and Emissions. South Australian Freight Council",www.sustainablefreight.com.au/files/557_trucking_fleet_overview.pdf,Asia (Sans Japan),India,,3 - For Profit,2014,,,km/year,0.0,million tonne-kms/Truck/year,,"for India truck, Figure 28 ",
"UNCRD and CAI-Asia, 2011. ―Best Practices in Green Freight – for an Environmentally Sustainable Road Freight Sector in Asia.‖ Pasig City, Philippines,",http://www.uncrd.or.jp/content/documents/6EST-5A-BGP.pdf,Asia (Sans Japan),South India,,2 - Public Sector/ Multilateral Agency,2011,,,km/year,0.0,million tonne-kms/Truck/year,,"127,500 km/yr",
"Ogburn, MJ, and Ramroth, LA. 2007 “Truck Efficiency and GHG Reduction Opportunities in the Canadian Fleet.”",https://www.rmi.org/wp-content/uploads/2017/05/RMI_Document_Repository_Public-Reprts_Truck-Efficiency-and-GHG-Reduction-Opportuniities-in-the-Canadian-Truck-Fleet.pdf,OECD90,Canada,,3 - For Profit,2007,,,km/year,0.0,million tonne-kms/Truck/year,,,
"Muncreif & Sharpe, 2015. Overview of the heavy-duty vehicle market and CO2 emissions in the European Union. Working Paper 2015-6",http://www.theicct.org/sites/default/files/publications/ICCT_EU-HDV_mkt-analysis_201512.pdf,OECD90,EU,,4 - Independently Verified,2015,,,km/year,0.0,million tonne-kms/Truck/year,,,
"Muncreif & Sharpe, 2015. Overview of the heavy-duty vehicle market and CO2 emissions in the European Union. Working Paper 2015-6",http://www.theicct.org/sites/default/files/publications/ICCT_EU-HDV_mkt-analysis_201512.pdf,OECD90,USA,,4 - Independently Verified,2015,,,km/year,0.0,million tonne-kms/Truck/year,,,
"ICCT, Global Transport Roadmap Model v1.0",http://www.theicct.org/global-transportation-roadmap-model,Eastern Europe,Russia & non-EU Europe,,4 - Independently Verified,2012,,,million tonne-km/year,,million tonne-kms/Truck/year,,,
"ICCT, Global Transport Roadmap Model v1.0",http://www.theicct.org/global-transportation-roadmap-model,Latin America,Latin America,,4 - Independently Verified,2012,,,million tonne-km/year,,million tonne-kms/Truck/year,,,
"ICCT, Global Transport Roadmap Model v1.0",http://www.theicct.org/global-transportation-roadmap-model,OECD90,Japan,,4 - Independently Verified,2012,,,million tonne-km/year,,million tonne-kms/Truck/year,,,
"ICCT, Global Transport Roadmap Model v1.0",http://www.theicct.org/global-transportation-roadmap-model,Middle East and Africa,Middle East and Africa,,4 - Independently Verified,2012,,,million tonne-km/year,,million tonne-kms/Truck/year,,,
"IEA, 2016. ETP Scenario 6DS",www.iea.org/etp2016,World,,,2 - Public Sector/ Multilateral Agency,2016,,,million tonne-km/year,,million tonne-kms/Truck/year,,,
