"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Shackley et al. 2015, Selangor (Harsono et al. 2013)",https://www.researchgate.net/publication/276290888_Economic_evaluation_of_biochar_systems_current_evidence_and_challenges,Asia (Sans Japan),Malaysia,,2015,,78.3,US$2007/tons,297.53999999999996,US2014$/output tonne biochar,,,
Hammond et al 2011 (Harsono et al. 2013),https://www.researchgate.net/publication/276290888_Economic_evaluation_of_biochar_systems_current_evidence_and_challenges,USA,USA,,2015,,62.7,US$2011/tons,219.45000000000005,US2014$/output tonne biochar,,,
"Hammond et al 2011, Green Energy Corp. ",https://www.researchgate.net/publication/276290888_Economic_evaluation_of_biochar_systems_current_evidence_and_challenges,USA,USA,,2015,,113.6,US$2011/tons,397.6,US2014$/output tonne biochar,,,
"Hammond et al 2011, GEM America",https://www.researchgate.net/publication/276290888_Economic_evaluation_of_biochar_systems_current_evidence_and_challenges,USA,USA,,2015,,330.8,US$2011/tons,1157.8000000000002,US2014$/output tonne biochar,,,
"Hammond et al 2011, International Environmental Services Corporation",https://www.researchgate.net/publication/276290888_Economic_evaluation_of_biochar_systems_current_evidence_and_challenges,USA,USA,,2015,,75.8,US$2011/tons,265.3,US2014$/output tonne biochar,,,
"Hammond et al 2011, Pan America Resources",https://www.researchgate.net/publication/276290888_Economic_evaluation_of_biochar_systems_current_evidence_and_challenges,OECD90,UK,,2015,,56.4,US$2011/tons,197.4,US2014$/output tonne biochar,,,
"Hammond et al 2011, Wastegen",https://www.researchgate.net/publication/276290888_Economic_evaluation_of_biochar_systems_current_evidence_and_challenges,OECD90,UK,,2014,,31.6,US$2007/tons,120.08000000000001,US2014$/output tonne biochar,,,
"Shackley et al. 2015, (McCarl et al. 2009)",https://www.researchgate.net/publication/276290888_Economic_evaluation_of_biochar_systems_current_evidence_and_challenges,World,World,,2015,,25.0,US$2007/tons,94.99999999999999,US2014$/output tonne biochar,,,
"Shackley et al. 2015, (Bridgwater 2009, small scale)",https://www.researchgate.net/publication/276290888_Economic_evaluation_of_biochar_systems_current_evidence_and_challenges,OECD90,UK and Europe,,2015,,26.0,US$2007/tons,98.8,US2014$/output tonne biochar,,,
"Shackley et al. 2015, (Bridgwater 2009, medium scale)",https://www.researchgate.net/publication/276290888_Economic_evaluation_of_biochar_systems_current_evidence_and_challenges,OECD90,UK and Europe,,2015,,13.2,US$2007/tons,50.16,US2014$/output tonne biochar,,,
"Shackley et al. 2015, (Bridgwater 2009, large scale)",https://www.researchgate.net/publication/276290888_Economic_evaluation_of_biochar_systems_current_evidence_and_challenges,OECD90,UK and Europe,,2015,,6.2,US$2007/tons,23.56,US2014$/output tonne biochar,,,
"Shackley et al. 2015, UKBRC: large scale",https://www.researchgate.net/publication/276290888_Economic_evaluation_of_biochar_systems_current_evidence_and_challenges,OECD90,UK,,2015,,5.0,US$2007/tons,19.0,US2014$/output tonne biochar,,,
"Shackley et al. 2015, UKBRC: medium scale",https://www.researchgate.net/publication/276290888_Economic_evaluation_of_biochar_systems_current_evidence_and_challenges,OECD90,UK,,2015,,60.5,US$2007/tons,229.9,US2014$/output tonne biochar,,,
"Shackley et al. 2015, UKBRC: small scale",https://www.researchgate.net/publication/276290888_Economic_evaluation_of_biochar_systems_current_evidence_and_challenges,OECD90,UK,,2015,,54.5,US$2007/tons,207.1,US2014$/output tonne biochar,,,
"Shackley et al. 2015, Sonnenerde",https://www.researchgate.net/publication/276290888_Economic_evaluation_of_biochar_systems_current_evidence_and_challenges,OECD90,Austria,,2015,,130.0,US$2007/tons,494.0,US2014$/output tonne biochar,,,
