"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
MacDicken et al 2015,http://ac.els-cdn.com/S0378112715000560/1-s2.0-S0378112715000560-main.pdf?_tid=2689d864-c317-11e6-9203-00000aab0f6c&acdnat=1481841668_12edd9811b5fc2ff64dac8f61286d7cc,,Tropical ,,1  - Peer Reviewed,,,191267.0,1000 ha,191.267,million hectares,,,
MacDicken et al 2015,http://ac.els-cdn.com/S0378112715000560/1-s2.0-S0378112715000560-main.pdf?_tid=2689d864-c317-11e6-9203-00000aab0f6c&acdnat=1481841668_12edd9811b5fc2ff64dac8f61286d7cc,,Temperate,,1  - Peer Reviewed,,,175516.0,1000 ha,175.516,million hectares,,,
MacDicken et al 2015,http://ac.els-cdn.com/S0378112715000560/1-s2.0-S0378112715000560-main.pdf?_tid=2689d864-c317-11e6-9203-00000aab0f6c&acdnat=1481841668_12edd9811b5fc2ff64dac8f61286d7cc,,Boreal,,1  - Peer Reviewed,,,442734.0,1000 ha,442.734,million hectares,,,
MacDicken et al 2015,http://ac.els-cdn.com/S0378112715000560/1-s2.0-S0378112715000560-main.pdf?_tid=2689d864-c317-11e6-9203-00000aab0f6c&acdnat=1481841668_12edd9811b5fc2ff64dac8f61286d7cc,,Boreal without Russia,,1  - Peer Reviewed,,,21243.0,1000 ha,21.243,million hectares,,,
MacDicken et al 2015,http://ac.els-cdn.com/S0378112715000560/1-s2.0-S0378112715000560-main.pdf?_tid=2689d864-c317-11e6-9203-00000aab0f6c&acdnat=1481841668_12edd9811b5fc2ff64dac8f61286d7cc,,Sub-tropical,,1  - Peer Reviewed,,,36505.0,1000 ha,36.505,million hectares,,,
