"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Kinsella 2012 (Environmental Paper Network - Virgin Fibre Greenhouse Gases Released- CO2 equivalent, page 2)",http://environmentalpaper.org/wp-content/uploads/2012/02/Paperwork.pdf,,Global,,yes,2012,,,pounds CO2 per ton virgin fibre paper,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,1.0,,
"Grimes, Donaldson, Grimes/BIR 2016 (Report on the Environmental Benefits of Recycling – 2016 edition)",http://www.bir.org/assets/Documents/Reports/BIR-CO2-report-2016-FIN-WEB.pdf,World,,,2 - Public Sector/ Multilateral Agency,2016,,,ktCO2-eq/t,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,0.09,Newsprint,
"Grimes, Donaldson, Grimes/BIR 2016 (Report on the Environmental Benefits of Recycling – 2016 edition)",http://www.bir.org/assets/Documents/Reports/BIR-CO2-report-2016-FIN-WEB.pdf,World,,,2 - Public Sector/ Multilateral Agency,2016,,,ktCO2-eq/t,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,0.56,Corrugated Containers,
"Grimes, Donaldson, Grimes/BIR 2016 (Report on the Environmental Benefits of Recycling – 2016 edition)",http://www.bir.org/assets/Documents/Reports/BIR-CO2-report-2016-FIN-WEB.pdf,World,,,2 - Public Sector/ Multilateral Agency,2016,,,ktCO2-eq/t,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,0.05,Office Paper,
"Grimes, Donaldson, Grimes/BIR 2016 (Report on the Environmental Benefits of Recycling – 2016 edition)",http://www.bir.org/assets/Documents/Reports/BIR-CO2-report-2016-FIN-WEB.pdf,World,,,2 - Public Sector/ Multilateral Agency,2016,,,ktCO2-eq/t,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,1.0,Paperboard CUK,
"Grimes, Donaldson, Grimes/BIR 2016 (Report on the Environmental Benefits of Recycling – 2016 edition)",http://www.bir.org/assets/Documents/Reports/BIR-CO2-report-2016-FIN-WEB.pdf,World,,,2 - Public Sector/ Multilateral Agency,2016,,,ktCO2-eq/t,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,0.56,Paperboard SBS,
"European Environmental Paper Network, 2013",http://www.environmentalpaper.eu/wp-content/uploads/2014/09/paper-vapour-discussion-paper-c.pdf,World,,,2 - Public Sector/ Multilateral Agency,2013,,,t CO2-eq/t,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,1.0,,
National Council for Air and Stream Improvement 2013/US EPA 2013,http://www.paperenvironment.org/PDF/recycling/Recycled_Fiber_Full_Text.pdf,OECD90,North America,,2 - Public Sector/ Multilateral Agency,2013,,,kg/tonne,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,0.09,Newsprint,
National Council for Air and Stream Improvement 2013/US EPA 2013,http://www.paperenvironment.org/PDF/recycling/Recycled_Fiber_Full_Text.pdf,OECD90,North America,,2 - Public Sector/ Multilateral Agency,2013,,,kg/tonne,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,0.56,Corrugated Containers,
National Council for Air and Stream Improvement 2013/US EPA 2013,http://www.paperenvironment.org/PDF/recycling/Recycled_Fiber_Full_Text.pdf,OECD90,North America,,2 - Public Sector/ Multilateral Agency,2013,,,kg/tonne,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,0.05,Office Paper,
"Diaz, R., & Warith, M. (2006). Life-cycle assessment of municipal solid wastes: Development of the WASTED model. Waste management, 26(8), 886-901.",https://www.sciencedirect.com/science/article/pii/S0956053X05001662,,,,1  - Peer Reviewed,2006,,,kg/tonne,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,0.09,"Virgin Newspaper production, CO2 air emissions",
"Diaz, R., & Warith, M. (2006). Life-cycle assessment of municipal solid wastes: Development of the WASTED model. Waste management, 26(8), 886-901.",https://www.sciencedirect.com/science/article/pii/S0956053X05001662,,,,1  - Peer Reviewed,2006,,,kg/tonne,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,0.05,Virgin Fine paper production,
"Diaz, R., & Warith, M. (2006). Life-cycle assessment of municipal solid wastes: Development of the WASTED model. Waste management, 26(8), 886-901.",https://www.sciencedirect.com/science/article/pii/S0956053X05001662,,,,1  - Peer Reviewed,2006,,,kg/tonne,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,0.56,Virgin Corrugated board production,
"Diaz, R., & Warith, M. (2006). Life-cycle assessment of municipal solid wastes: Development of the WASTED model. Waste management, 26(8), 886-901.",https://www.sciencedirect.com/science/article/pii/S0956053X05001662,,,,1  - Peer Reviewed,2006,,,kg/tonne,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,1.0,Virgin Mixed paper production,
"Brogaard, L. K., Damgaard, A., Jensen, M. B., Barlaz, M., & Christensen, T. H. (2014). Evaluation of life cycle inventory data for recycling systems. Resources, Conservation and Recycling, 87, 30-45.",https://www.sciencedirect.com/science/article/pii/S092134491400069X,World,,,1  - Peer Reviewed,2014,,,kg CO2-eq/kg,0.0,t CO2-eq/Million Metric Tonnes of Paper Produced,0.56,Corrugated Containers,
