"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"European Environmental Paper Network, 2013",http://www.environmentalpaper.eu/wp-content/uploads/2014/09/paper-vapour-discussion-paper-c.pdf,World,,2 - Public Sector/ Multilateral Agency,2013,,,t CO2-eq/t,19273.1131,t CO2-eq/ Million Metric Tonnes of Paper Produced,,,
"Ford, Jim. Climate for Ideas.org 100% Recycled Papers made by Cascades: Greenhouse Gas Emissions Performance and Competing Products ",http://s3.amazonaws.com/zanran_storage/www.cascades.com/ContentPages/46158957.pdf,OECD90,North America,no,2008,,,kg/tonne,19273.1131,t CO2-eq/ Million Metric Tonnes of Paper Produced,,,
"Merrild H, Damgaard A, Christensen TH (2009) Recycling of paper: accounting of greenhouse gases and global warming contributions. Waste Management and Research 27: 746–753",10.1177/0734242X09348530,World,,1  - Peer Reviewed,2009,,,kg/tonne,19273.1131,t CO2-eq/ Million Metric Tonnes of Paper Produced,,,
