Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA
2012,105801826,,,,,,,,,
2013,108984840,,,,,,,,,
2014,113717695,,,,,,,,,
2015,117083321,,,,,,,,,
2016,113847605,,,,,,,,,
2017,116029192,,,,,,,,,
2018,118153904,,,,,,,,,
2019,120231016,,,,,,,,,
2020,113969754,,,,,,,,,
2021,124281594,,,,,,,,,
2022,126276153,,,,,,,,,
2023,128264910,,,,,,,,,
2024,130259242,,,,,,,,,
2025,132287220,,,,,,,,,
2026,134309384,,,,,,,,,
2027,136386871,,,,,,,,,
2028,138514034,,,,,,,,,
2029,140702077,,,,,,,,,
2030,143247218,,,,,,,,,
2031,145305551,,,,,,,,,
2032,147743251,,,,,,,,,
2033,150286555,,,,,,,,,
2034,152946758,,,,,,,,,
2035,155794162,,,,,,,,,
2036,158663079,,,,,,,,,
2037,161741783,,,,,,,,,
2038,164982731,,,,,,,,,
2039,168397430,,,,,,,,,
2040,173456064,,,,,,,,,
2041,175794090,,,,,,,,,
2042,179798992,,,,,,,,,
2043,184023442,,,,,,,,,
2044,188478745,,,,,,,,,
2045,193089954,,,,,,,,,
2046,198127562,,,,,,,,,
2047,203344227,,,,,,,,,
2048,208837839,,,,,,,,,
2049,214619988,,,,,,,,,
2050,220204199,,,,,,,,,
2051,227096513,,,,,,,,,
2052,233814377,,,,,,,,,
2053,240867102,,,,,,,,,
2054,248265712,,,,,,,,,
2055,256021426,,,,,,,,,
2056,264145865,,,,,,,,,
2057,272651071,,,,,,,,,
2058,281549220,,,,,,,,,
2059,290852763,,,,,,,,,
2060,300574201,,,,,,,,,
