"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Ea Energy Analyses - Straw (DDHA, 2n quarter 2012) (Table 14)",http://www.ea-energianalyse.dk/reports/1280_analysis_of_biomass_prices.pdf,EU,Denmark,2 - Public Sector/ Multilateral Agency,2013,,,2012 DKK/GJ,0.0,US$2014 per kWh,,Conversion Rate from DKK/US$ = 0.16423; 1kWh = 0.0036 GJ,True
"Ea Energy Analyses - Wood Chips (DDHA, 2n quarter 2012) (Table 14)",http://www.ea-energianalyse.dk/reports/1280_analysis_of_biomass_prices.pdf,EU,Denmark,2 - Public Sector/ Multilateral Agency,2013,,,2012 DKK/GJ,0.0,US$2014 per kWh,,Conversion Rate from DKK/US$ = 0.16423; 1kWh = 0.0036 GJ,True
Ea Energy Analyses - Wood Chips (Argus CIF ARA - early 2013) (Table 14),http://www.ea-energianalyse.dk/reports/1280_analysis_of_biomass_prices.pdf,EU,Denmark,2 - Public Sector/ Multilateral Agency,2013,,,2012 DKK/GJ,0.0,US$2014 per kWh,,Conversion Rate from DKK/US$ = 0.16423; 1kWh = 0.0036 GJ,True
"Ea Energy Analyses - Wood Pellets (DDHA, 2n quarter 2012) (Table 14)",http://www.ea-energianalyse.dk/reports/1280_analysis_of_biomass_prices.pdf,EU,Denmark,2 - Public Sector/ Multilateral Agency,2013,,,2012 DKK/GJ,0.0,US$2014 per kWh,,Conversion Rate from DKK/US$ = 0.16423; 1kWh = 0.0036 GJ,True
Ea Energy Analyses - Wood Pellets (Argus CIF ARA - early 2013) (Table 14),http://www.ea-energianalyse.dk/reports/1280_analysis_of_biomass_prices.pdf,EU,Denmark,2 - Public Sector/ Multilateral Agency,2013,,,2012 DKK/GJ,0.0,US$2014 per kWh,,Conversion Rate from DKK/US$ = 0.16423; 1kWh = 0.0036 GJ,True
Ea Energy Analyses -Wood Pellets (ENDEX CIF Rotterdam – early 2013) (Table 14),http://www.ea-energianalyse.dk/reports/1280_analysis_of_biomass_prices.pdf,EU,Denmark,2 - Public Sector/ Multilateral Agency,2013,,,2012 DKK/GJ,0.0,US$2014 per kWh,,Conversion Rate from DKK/US$ = 0.16423; 1kWh = 0.0036 GJ,True
Ea Energy Analyses - Imported Wood Pellets (Sveaskog minimum (Table 5)),http://www.ea-energianalyse.dk/reports/1280_analysis_of_biomass_prices.pdf,EU,Denmark,2 - Public Sector/ Multilateral Agency,2010,,,2012 Eur / GJ,0.0,US$2014 per kWh,,Conversion rate used €/$ - 1.285697 / 1kWh = 0.0036 GJ,True
Ea Energy Analyses - Imported Wood Pellets (Sveaskog maximum (Table 5)),http://www.ea-energianalyse.dk/reports/1280_analysis_of_biomass_prices.pdf,EU,Denmark,2 - Public Sector/ Multilateral Agency,2010,,,2012 Eur / GJ,0.0,US$2014 per kWh,,Conversion rate used €/$ - 1.285697 / 1kWh = 0.0036 GJ,True
Ea Energy Analyses - Bulk Wood Pellets (AEA (Table 5))),http://www.ea-energianalyse.dk/reports/1280_analysis_of_biomass_prices.pdf,EU,Denmark,2 - Public Sector/ Multilateral Agency,2010,,,2012 Eur / GJ,0.0,US$2014 per kWh,,Conversion rate used €/$ - 1.285697 / 1kWh = 0.0036 GJ,True
Ea Energy Analyses - Wood Chips from local energy crops (Sveaskog minimum (Table 6))),http://www.ea-energianalyse.dk/reports/1280_analysis_of_biomass_prices.pdf,EU,Denmark,2 - Public Sector/ Multilateral Agency,2010,,,2012 Eur / GJ,0.0,US$2014 per kWh,,Conversion rate used €/$ - 1.285697 / 1kWh = 0.0036 GJ,True
