"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
van Haaren et al,doi:10.1016/j.wasman.2010.06.007,USA,,1  - Peer Reviewed,2010,,40000.0,tons/year,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,"in vessel, windrow ",
van Haaren et al,doi:10.1016/j.wasman.2010.06.007,USA,,1  - Peer Reviewed,2010,,22000.0,tons/year,,,,,
van Haaren et al,doi:10.1016/j.wasman.2010.06.007,USA,,1  - Peer Reviewed,2010,,2000.0,tons/year,,,,,
van Haaren et al,doi:10.1016/j.wasman.2010.06.007,USA,,1  - Peer Reviewed,2010,,70000.0,tons/year,,,,,
van Haaren et al,doi:10.1016/j.wasman.2010.06.007,USA,,1  - Peer Reviewed,2010,,23500.0,tons/year,,,,,
van Haaren et al,doi:10.1016/j.wasman.2010.06.007,USA,,1  - Peer Reviewed,2010,,17000.0,tons/year,,,,,
van Haaren et al,doi:10.1016/j.wasman.2010.06.007,USA,,1  - Peer Reviewed,2010,,16600.0,tons/year,,,,,
van Haaren et al,doi:10.1016/j.wasman.2010.06.007,USA,,1  - Peer Reviewed,2010,,2700.0,tons/year,,,,,
Martinez-Blanco et al ,doi:10.1016/j.wasman.2010.02.023,EU,Spain,1  - Peer Reviewed,2010,,15000.0,tons/year ,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,in-vessel (tunnel),
Kaza and Bhada 2018 ,,World,,2 - Public Sector/ Multilateral Agency,2018,,1000.0,tons/day,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,windrow,
Kaza and Bhada 2018 ,,World,,2 - Public Sector/ Multilateral Agency,2018,,350.0,tons/day,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,in-vessel,
"Mu et al, 2017",,,,1  - Peer Reviewed,,,112.0,ton/year,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,in-vessel (this study),
"Mu et al, 2017",,,,1  - Peer Reviewed,,,1000.0,ton/year,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,in vessel - Kean University study,
"Mu et al, 2017",,,,1  - Peer Reviewed,,,0.9,tons/day,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,windrow - Saer et al study,
"Mu et al, 2017",,,,1  - Peer Reviewed,,,16.4,tons/day,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,tunnel (cadena et al) ,
"Mu et al, 2017",,,,1  - Peer Reviewed,,,136.0,tons/day,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,Lundie and peters ,
"Mu et al, 2017",,,,1  - Peer Reviewed,,,0.087,tons/day,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,windrow (amlinger et al) ,
"Mu et al, 2017",,,,1  - Peer Reviewed,,,1.0,tons/day,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,in-vessel (cabaraban et al) ,
"Mu et al, 2017",,,,1  - Peer Reviewed,,,52531.0,tons/year ,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,"windrow(fabian et al., manure) ",
"Mu et al, 2017",,,,1  - Peer Reviewed,,,12.0,tons/year ,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,"windrow(Davitt, 2005) ",
"Mu et al, 2017",,,,1  - Peer Reviewed,,,0.1,tons/year ,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,"windrow(Beattie, 2014 ) ",
"Adhikari et al, 2009",10.1504/IJEWM.2009.024696,,Canada,1  - Peer Reviewed,2009,,5.0,tons/week,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,,
o2 compost,https://www.o2compost.com/Userfiles/PDF/Compost-System-Matrix.pdf ,USA,,3 - For Profit,,,40.0,cubic yards/month,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,,
Organics Recycling Group 2009 Survey,http://www.organics-recycling.org.uk/dmdocuments/2009_Organics_Report_Final.pdf ,EU,UK,2 - Public Sector/ Multilateral Agency,2009,,17177.0,tons/year ,,Million Metric t (Organic Waste)/Facility for 1 Million Metric tonnes Organics per year/year,,UK average - windrow & in-vessel,
