"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"CPA,2008",http://www.cityofpaloalto.org/civicax/filebank/documents/15113,USA,"Palo Alto, CA, USA",yes,2008,,,US$2008/MMT,0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,,
"Wei, Y. et al. Resources, Composting and Compost Application in China. Conservation  and  Recycling  30  (2000)  277 – 300",https://www.researchgate.net/publication/223641695_Composting_and_Compost_Application_in_China,Asia (sans Japan),China,yes,2000,,,US$2000/MMT,0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,,
"Pandyaswargo, A.H. & Premakumara, D.G.J. Int J Recycl Org Waste Agricult (2014) 3: 4. doi:10.1007/s40093-014-0066-y",http://link.springer.com/article/10.1007/s40093-014-0066-y,Asia (sans Japan),"China, Beijing",yes,2014,,,US$2014/MMT,,US2014$/Facility for 1 Million Metric tonnes Organics per year,,,
"Abduli, M. A., Naghib, A., Yonesi, M., & Akbari, A. (2011). Life cycle assessment (LCA) of solid waste management strategies in Tehran: landfill and composting plus landfill. Environmental monitoring and assessment, 178(1-4), 487-498.",http://download.springer.com/static/pdf/46/art%253A10.1007%252Fs10661-010-1707-x.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Farticle%2F10.1007%2Fs10661-010-1707-x&token2=exp=1471449648~acl=%2Fstatic%2Fpdf%2F46%2Fart%25253A10.1007%25252Fs10661-010-1707-x.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Farticle%252F10.1007%252Fs10661-010-1707-x*~hmac=2699096d69d1b17868469e92dd76c92955af913fe8076dc76de9f894267c8f8b,Middle East and Africa,"Iran, Tehran",yes,2009,,,US$2009/MMT,0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,"The composting system accepts approximately 617 tons of wastes per day and the costs are for 4,2 years",
Composting Council of Canada,http://www.compost.org/pdf/compost_proc_tech_eng.pdf,OECD90,Canada,,,,,$/tonne,0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,Windrowing,
UNEP (2012) Global Waste Management Outlook,http://web.unep.org/ourplanet/september-2015/unep-publications/global-waste-management-outlook,World,,2 - Public Sector/ Multilateral Agency,2012,,,US$2012/tonne,0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,"Windrow composting of separately collected
bio-waste 'Typical investment Cost' Low",
UNEP (2012) Global Waste Management Outlook,http://web.unep.org/ourplanet/september-2015/unep-publications/global-waste-management-outlook,World,,2 - Public Sector/ Multilateral Agency,2012,,,US$2012/tonne,0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,"Windrow composting of separately collected
bio-waste 'Typical investment Cost' High",
Wolfgang Pfaff-Simoneit (2013) low investment estimate Annex 1,http://rosdok.uni-rostock.de/file/rosdok_derivate_000000005003/Dissertation_Pfaff-Simoneit_2013.pdf,OECD90,EU,yes,2013,,,Euro2013/Mg (ie per tonne),0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,Low - Total investment cost,
Wolfgang Pfaff-Simoneit (2013) high investment estimate Annex ,http://rosdok.uni-rostock.de/file/rosdok_derivate_000000005003/Dissertation_Pfaff-Simoneit_2013.pdf,OECD90,EU,yes,2013,,,Euro2013/Mg (ie per tonne),0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,High - Total investment cost,
R. van Haaren et al. /Waste Management 30 (2010) 2649–2656,https://www.researchgate.net/profile/Nickolas_Themelis/publication/45113225_LCA_comparison_of_windrow_composting_of_yard_wastes_with_use_as_alternative_daily_cover_ADC/links/5473668f0cf216f8cfaff2a6.pdf,OECD90,USA,yes,2010,,,US$2004/110Mg/day,0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,,
Composting Council of Canada. Composting Processing Technologies. Toronto,http://www.compost.org/pdf/compost_proc_tech_eng.pdf,OECD90,Canada,no,2004,,,US$2004/tonne,0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,,
Composting Council of Canada. Composting Processing Technologies. Toronto,http://www.compost.org/pdf/compost_proc_tech_eng.pdf,OECD90,Canada,no,2004,,,US$2004/tonne,0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,,
