"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
UNEP (2012) Global Waste Management Outlook - Table 5.1,http://web.unep.org/ourplanet/september-2015/unep-publications/global-waste-management-outlook,World,,,2 - Public Sector/ Multilateral Agency,2012,,,US million$/100000 tonnes/year,0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,"Investment cost Sanitary landfill, low",
UNEP (2012) Global Waste Management Outlook - Table 5.2,http://web.unep.org/ourplanet/september-2015/unep-publications/global-waste-management-outlook,World,,,2 - Public Sector/ Multilateral Agency,2012,,,US million$/100000 tonnes/year,0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,"Investment cost Sanitary landfill, high",
Wolfgang Pfaff-Simoneit (2013) low investment estimate Annex 1,http://rosdok.uni-rostock.de/file/rosdok_derivate_000000005003/Dissertation_Pfaff-Simoneit_2013.pdf,OECD90,EU,,yes,2013,,,Euro/Mg (Eur/Tonne),0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,,
Wolfgang Pfaff-Simoneit (2013) high investment estimate Annex ,http://rosdok.uni-rostock.de/file/rosdok_derivate_000000005003/Dissertation_Pfaff-Simoneit_2013.pdf,OECD90,EU,,yes,2013,,,Euro/Mg (Eur/Tonne),0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,,
"Eilrich, Doeksen, and Van Fleet 2002",http://ageconsearch.umn.edu/bitstream/35091/1/sp03ei01.pdf,OECD90,"Oklahoma, USA",,yes,2002,,,US$2002/Plant (Size: 88 tonnes per day),0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,"Total Landfill Development, Construction, and Financing, 88 tonnes per day capacity ",
"Eilrich, Doeksen, and Van Fleet 2002",http://ageconsearch.umn.edu/bitstream/35091/1/sp03ei01.pdf,OECD90,"Oklahoma, USA",,yes,2002,,,US$2002/Plant (Size: 220 tonnes per day),0.0,US2014$/Facility for 1 Million Metric tonnes Organics per year,,"Total Landfill Development, Construction, and Financing, 220 tonnes per day capacity ",
