,"AEZ1: Forest, prime, minimal","AEZ2: Forest, good, minimal","AEZ3: Forest, good, moderate","AEZ4: Forest, good, steep","AEZ5: Forest, marginal, minimal","AEZ6: Forest, marginal, moderate","AEZ7: Forest, marginal, steep","AEZ8: Grassland, prime, minimal","AEZ9: Grassland, good, minimal","AEZ10: Grassland, good, moderate","AEZ11: Grassland, good, steep","AEZ12: Grassland, marginal, minimal","AEZ13: Grassland, marginal, moderate","AEZ14: Grassland, marginal, steep","AEZ15: Irrigated Cropland, prime, minimal","AEZ16: Irrigated Cropland, good, minimal","AEZ17: Irrigated Cropland, good, moderate","AEZ18: Irrigated Cropland, good, steep","AEZ19: Irrigated Cropland, marginal, minimal","AEZ20: Irrigated Cropland, marginal, moderate","AEZ21: Irrigated Cropland, marginal, steep","AEZ22: Rainfed Cropland, prime, minimal","AEZ23: Rainfed Cropland, good, minimal","AEZ24: Rainfed Cropland, good, moderate","AEZ25: Rainfed Cropland, good, steep","AEZ26: Rainfed Cropland, marginal, minimal","AEZ27: Rainfed Cropland, marginal, moderate","AEZ28: Rainfed Cropland, marginal, steep",AEZ29: All Barren Land
Tropical-Humid,0.0,1.4317716369946056,0.0,0.0,0.0,0.0,0.0,71.58319359233397,89.2725694047777,47.42383744396072,0.0,17.99441463619378,2.6829275631751597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.238736785106294,16.828764796456944,1.2383720779480694,0.0,0.0,0.0,0.0,385.5848714923219
Temperate/Boreal-Humid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.386906808583666,18.05606464889889,7.0099804334997,0.0,1.465843698566819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.77615337726264
Tropical-Semi-Arid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.905817867115426,23.810177805195156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7556564077340795,0.0,0.0,0.0,0.0,0.0,259.48575832132246
Temperate/Boreal-Semi-Arid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.75171192438006
Global Arid,22.407522501911483,35.217717280907394,4.91193298664531,0.0,0.0,0.0,0.0,131.70030417258906,160.3105844097396,92.62566654360884,15.691141457363262,58.653950211825524,33.88959783154477,5.741027226590167,1.8679816979954964,2.2737778743466426,1.313763479553957,0.22255654796819704,0.8319229496026702,0.4806757956974352,0.08142831449280966,3.77676971708384,4.597226743935887,2.6562263058115048,0.44997487481112897,1.6820193722337027,0.9718520212876459,0.16463544188876955,623.6337192203639
Global Arctic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
