"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Geethalakshmi, V. et al. 2016",https://www.researchgate.net/publication/311614918_System_of_Rice_Intensification_Climate-smart_Rice_Cultivation_System_to_Mitigate_Climate_Change_Impacts_in_India,Asia (Sans Japan),China,1  - Peer Reviewed,2012,,,kgC/ha/yr,0.0,t CH4-CO2-eq / ha / year,,Refer table 11.2,
"Geethalakshmi, V. et al. 2016",https://www.researchgate.net/publication/311614918_System_of_Rice_Intensification_Climate-smart_Rice_Cultivation_System_to_Mitigate_Climate_Change_Impacts_in_India,Asia (Sans Japan),India,1  - Peer Reviewed,2012,,,kgC/ha/yr,0.0,t CH4-CO2-eq / ha / year,,Refer table 11.2,
"Geethalakshmi, V. et al. 2016",https://www.researchgate.net/publication/311614918_System_of_Rice_Intensification_Climate-smart_Rice_Cultivation_System_to_Mitigate_Climate_Change_Impacts_in_India,Asia (Sans Japan),India,1  - Peer Reviewed,2013,,,kgC/ha/yr,0.0,t CH4-CO2-eq / ha / year,,Refer table 11.2,
"Geethalakshmi, V. et al. 2016",https://www.researchgate.net/publication/311614918_System_of_Rice_Intensification_Climate-smart_Rice_Cultivation_System_to_Mitigate_Climate_Change_Impacts_in_India,Asia (Sans Japan),Thailand,1  - Peer Reviewed,1996,,,kgC/ha/yr,0.0,t CH4-CO2-eq / ha / year,,Refer table 11.2,
"Geethalakshmi, V. et al. 2016",https://www.researchgate.net/publication/311614918_System_of_Rice_Intensification_Climate-smart_Rice_Cultivation_System_to_Mitigate_Climate_Change_Impacts_in_India,Asia (Sans Japan),Thailand,1  - Peer Reviewed,1996,,,kgC/ha/yr,0.0,t CH4-CO2-eq / ha / year,,Refer table 11.2,
"Geethalakshmi, V. et al. 2016",https://www.researchgate.net/publication/311614918_System_of_Rice_Intensification_Climate-smart_Rice_Cultivation_System_to_Mitigate_Climate_Change_Impacts_in_India,Asia (Sans Japan),Thailand,1  - Peer Reviewed,1996,,,kgC/ha/yr,0.0,t CH4-CO2-eq / ha / year,,Refer table 11.2,
"Geethalakshmi, V. et al. 2016",https://www.researchgate.net/publication/311614918_System_of_Rice_Intensification_Climate-smart_Rice_Cultivation_System_to_Mitigate_Climate_Change_Impacts_in_India,Asia (Sans Japan),Thailand,1  - Peer Reviewed,1996,,,kgC/ha/yr,0.0,t CH4-CO2-eq / ha / year,,Refer table 11.2,
Jain et al 2014,http://link.springer.com/article/10.1007/s10333-013-0390-2,Asia (Sans Japan),India,1  - Peer Reviewed,2013,,,kgC/ha/yr,0.0,t CH4-CO2-eq / ha / year,,Refer table 1,
Choi et al. 2014,http://onlinelibrary.wiley.com/doi/10.1002/ird.1843/abstract,Asia (Sans Japan),Korea,1  - Peer Reviewed,2012,,,kgC/ha/yr,0.0,t CH4-CO2-eq / ha / year,,Refer table IV,
Fazli et al. 2014,https://www.infona.pl/resource/bwmeta1.element.elsevier-c22b63c0-4b4f-321b-8e69-88115a44a4e0,Asia (Sans Japan),Malaysia,1  - Peer Reviewed,2014,,,g CH4/m2/yr,0.0,t CH4-CO2-eq / ha / year,,Refer table 2,
Fazli et al. 2014,https://www.infona.pl/resource/bwmeta1.element.elsevier-c22b63c0-4b4f-321b-8e69-88115a44a4e0,Asia (Sans Japan),Malaysia,1  - Peer Reviewed,2014,,,g CH4/m2/yr,0.0,t CH4-CO2-eq / ha / year,,Refer table 2,
Krishnan et al 2017,"https://www.ijcmas.com/6-9-2017/R.K.%20Rajesh%20Krishnan,%20et%20al.pdf",Asia (Sans Japan),India,1  - Peer Reviewed,2017,,,KgCH4/ha/yr,0.0,t CH4-CO2-eq / ha / year,,Refer table 2,
Hasanah et al 2017,https://scialert.net/fulltext/?doi=jest.2017.206.214,Asia (Sans Japan),India,1  - Peer Reviewed,2017,,,t CH4-CO2-eq / m2 / year,0.0,t CH4-CO2-eq / ha / year,,Refer table 2,
