"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Jaffal et al. 2012,http://zavit.org.il/wp-content/uploads/2015/04/Jaffal-et-al.-2011-green-roofs-energy.pdf,,La Rochelle,,,2012,,,kWh/m2/year,0.0,"TWh/Residential and Commercial roof area, m2",,Refers to total energy demand in kWh/m2 in a conventional roof system,
Jaffal et al. 2012,http://zavit.org.il/wp-content/uploads/2015/04/Jaffal-et-al.-2011-green-roofs-energy.pdf,OECD90,"Athens, Greece",,,2012,,,kWh/m2/year,0.0,"TWh/Residential and Commercial roof area, m2",,Refers to total energy demand in kWh/m2 in a conventional roof system,
Jaffal et al. 2012,http://zavit.org.il/wp-content/uploads/2015/04/Jaffal-et-al.-2011-green-roofs-energy.pdf,OECD90,"Stockholm, Sweden",,,2012,,,kWh/m2/year,0.0,"TWh/Residential and Commercial roof area, m2",,Refers to total energy demand in kWh/m2 in a conventional roof system,
F. Ascione et al. / Applied Energy 104 (2013) 845–859,,EU,Tenerife,,1  - Peer Reviewed,2013,,,kWh/m2/year,0.0,"TWh/Residential and Commercial roof area, m2",,,
F. Ascione et al. / Applied Energy 104 (2013) 845–859,,EU,Sevilla,,1  - Peer Reviewed,2013,,,kWh/m2/year,0.0,"TWh/Residential and Commercial roof area, m2",,,
F. Ascione et al. / Applied Energy 104 (2013) 845–859,,EU,Rome,,1  - Peer Reviewed,2013,,,kWh/m2/year,0.0,"TWh/Residential and Commercial roof area, m2",,,
F. Ascione et al. / Applied Energy 104 (2013) 845–859,,EU,Amsterdam,,1  - Peer Reviewed,2013,,,kWh/m2/year,0.0,"TWh/Residential and Commercial roof area, m2",,,
F. Ascione et al. / Applied Energy 104 (2013) 845–859,,OECD90,London,,1  - Peer Reviewed,2013,,,kWh/m2/year,0.0,"TWh/Residential and Commercial roof area, m2",,,
F. Ascione et al. / Applied Energy 104 (2013) 845–859,,EU,Oslo,,1  - Peer Reviewed,2013,,,kWh/m2/year,0.0,"TWh/Residential and Commercial roof area, m2",,,
IEA - Calculated,,,,,1  - Peer Reviewed,,,,,6.605027917100094e-08,"TWh/Residential and Commercial roof area, m2",,,
