"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Zhang & Ma 2003; China, establishment cost for bamboo (min of range), previous land-use unclear; Zhang, W., & Ma, N. (2003). High-Yielding Bamboo Plantations for Paper and Pulp Production. Retrieved from Subtropical Institute of Forestry, Chinese Academy of Forestry website: http://www.inbar.int/sites/default/files/bamboo%20plantation%20-%20highyield%20stands.pdf",https://www.researchgate.net/file.PostFileLoader.html?id=5868dca996b7e4df99119ac1&assetKey=AS%3A445669266726912%401483267241855,Asia (Sans Japan),China,2 - Public Sector/ Multilateral Agency,2003,,7300.0,RMB 2003/ha,1141.4545454545455,US$2014/ ha,,"Refer section 2.4 (p. 19); reported establishment cost for B. rigida in China, min of range",
"Zhang & Ma 2003; China, establishment cost for bamboo (max of range), previous land-use unclear; Zhang, W., & Ma, N. (2003). High-Yielding Bamboo Plantations for Paper and Pulp Production. Retrieved from Subtropical Institute of Forestry, Chinese Academy of Forestry website: http://www.inbar.int/sites/default/files/bamboo%20plantation%20-%20highyield%20stands.pdf",https://www.researchgate.net/file.PostFileLoader.html?id=5868dca996b7e4df99119ac1&assetKey=AS%3A445669266726912%401483267241855,Asia (Sans Japan),China,2 - Public Sector/ Multilateral Agency,2003,,9500.0,RMB 2003/ha,1485.4545454545455,US$2014/ ha,,"Refer section 2.4 (p. 19); reported establishment cost for B. rigida in China, max of range",
"Pande 2012;  establishment cost (year 1) on degraded sloped land, case study 1; Pande, V. C., Kurothe, R. S., Rao, B. K., Kumar, G., Parandiyal, A. K., Singh, A. K., … others. (2012). Economic analysis of bamboo plantation in three major ravine systems of India. Agricultural Economics Research Review, 25(1)",http://ageconsearch.umn.edu/bitstream/126042/1/5-VC-Pande.pdf,Asia (Sans Japan),India,1  - Peer Reviewed,2012,,44422.0,Ruppee 2011/ha,1036.5133333333333,US$2014/ ha,,Refer table 3; establishment costs (year 1) on degraded land (Mahi Ravines) in India - includes material and labor costs,
"Pande 2012;  establishment cost (year 1) on degraded sloped land, case study 2; Pande, V. C., Kurothe, R. S., Rao, B. K., Kumar, G., Parandiyal, A. K., Singh, A. K., … others. (2012). Economic analysis of bamboo plantation in three major ravine systems of India. Agricultural Economics Research Review, 25(1)",http://ageconsearch.umn.edu/bitstream/126042/1/5-VC-Pande.pdf,Asia (Sans Japan),India,1  - Peer Reviewed,2012,,40480.0,Ruppee 2011/ha,944.5333333333334,US$2014/ ha,,Refer table 4; establishment costs (year 1) on degraded land  (Chambal Ravines) in India - includes material and labor costs,
"Pande 2012;  establishment cost (year 1) on degraded sloped land, case study 3; Pande, V. C., Kurothe, R. S., Rao, B. K., Kumar, G., Parandiyal, A. K., Singh, A. K., … others. (2012). Economic analysis of bamboo plantation in three major ravine systems of India. Agricultural Economics Research Review, 25(1)",http://ageconsearch.umn.edu/bitstream/126042/1/5-VC-Pande.pdf,Asia (Sans Japan),India,1  - Peer Reviewed,2012,,42768.0,Ruppee 2011/ha,997.9200000000001,US$2014/ ha,,Refer table 5; establishment costs (year 1) on degraded land  (Yamuna Ravines) in India - includes material and labor costs,
"Meng et al. 2014; EXCLUDED; Meng, H., Liu, Q., & Wu, W. (2014). Study on the cost-benefit and carbon sequestration capacities of Phyllostachys edulis plantations under different types of management. Journal of Zhejiang A & F University, (6), 24.",http://zjnldxxb.magtech.com.cn/CN/abstract/abstract1003.shtml,Asia (Sans Japan),China,1  - Peer Reviewed,2012,,16787.0,RMB 2012/ha,2505.8855072463766,US$2014/ ha,,Refer table 2; establishment cost Phyllostachys edulis. China; excluded as the paper is in chinese language and the data is not clear,1.0
"Mehra & Mehra 2007; establishment cost (year 1) for D. strictus bamboo in degraded ""wastelands"", India; Mehra, S. P., & Mehra, L. K. (2007). Bamboo Cultivation - Potential and Prospects. Technical Digest, (10), 26–31.",https://www.nabard.org/pdf/BAMBOO.pdf,Asia (Sans Japan),India,1  - Peer Reviewed,2007,,11035.0,Ruppee 2007/ha,306.8268292682926,US$2014/ ha,,Refer annexure II (p. 6); first year cost of Bamboo Unit Cost of bamboos (Dendrocalamus strictus) in Wastelands (One ha model),
"Ethiopian Embassy (2004); initial investment costs for 200 ha bamboo project, previous land-use unclear; Ethiopian Embassy. (n.d.). Profile on Bamboo Farm. Retrieved October 17, 2016, from http://www.ethiopianembassy.org/AboutEthiopia/InvestmentProjectProfiles/Agriculture/CropProduction/Bamboo_Farm.pdf",http://www.ethiopianembassy.org/AboutEthiopia/InvestmentProjectProfiles/Agriculture/CropProduction/Bamboo_Farm.pdf,Middle East and Africa,Ethiopia,4 - Independently Verified,2004,,17084.75,Birr 2004/ha,2573.004518072289,US$2014/ ha,,"Refer table 7.1 (p. 12); Ethiopia case study, establishment costs for 200 ha project",
"Panda 2011; establishment (year 1) cost; Panda, H. (2011). Bamboo Plantation and Utilization Handbook: Bamboo products manufacturing process, Bamboo Products Processing, Bamboo Products, Bamboo properties, Bamboo pulp manufacturing process, Bamboo Pulp, Bamboo pulp-Making process, Bamboo resources and their utilization, Bamboo Shoots, Bamboo Small Business Manufacturing, Bamboo Technology, Bamboo Used For Paper Manufacture, Bamboo Utilization, Bamboo: properties and utilization. Asia Pacific Business Press Inc..",https://books.google.com/books?id=nXJPAQAAQBAJ,Asia (Sans Japan),India,1  - Peer Reviewed,2011,,11400.0,Ruppee 2011/ha,266.0,US$2014/ ha,,"Refer table 15, p. 240; First cost Bambusa Bambos, India. ",
"Panda 2011; establishment (year 1) cost; Panda, H. (2011). Bamboo Plantation and Utilization Handbook: Bamboo products manufacturing process, Bamboo Products Processing, Bamboo Products, Bamboo properties, Bamboo pulp manufacturing process, Bamboo Pulp, Bamboo pulp-Making process, Bamboo resources and their utilization, Bamboo Shoots, Bamboo Small Business Manufacturing, Bamboo Technology, Bamboo Used For Paper Manufacture, Bamboo Utilization, Bamboo: properties and utilization. Asia Pacific Business Press Inc..",https://books.google.com/books?id=nXJPAQAAQBAJ,Asia (Sans Japan),India,1  - Peer Reviewed,2011,,2000.0,Ruppee 2011/acre,115.31594662388265,US$2014/ ha,,Refer page 241; Income section; Initial cost. Seerkazhi of Thanjavur District,
