"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Jayraj Vinodsinh Solanki,Ronak Prakashkumar Patel,Jayeshkumar Pitroda A Study on Low Quality Fly Ash as an Opportunity for Sustainable and economical Concrete International Journal of Scientific Research, Vol.II, Issue.II February 2013 - Low Quality Fly Ash",https://www.worldwidejournals.com/international-journal-of-scientific-research-(IJSR)/articles.php?val=NDc1&b1=153&k=39,Asia (Sans Japan),India,1  - Peer Reviewed,2013,Low,0.6,Clinker/Cement,,,0.14783333333333334,CEM II,
CEMEX Readymix Concrete Standards,http://www.cemex.co.uk/Userfiles/datasheets/concrete-blended-cement-concrete.pdf,World,,3 - For Profit,nd,Medium,0.7,Clinker/Cement,,,,,1.0
"Sear, L. K. (2001). Fly ash standards, market strategy and UK practice. In Progress Workshop on Novel Products from Combustion Residues.",http://www.flyash.info/2001/govprog/36sear.pdf,OECD90,EU,4 - Independently Verified,2001,High,0.8,Clinker/Cement,,,,,1.0
"Sear, L. K. (2001). Fly ash standards, market strategy and UK practice. In Progress Workshop on Novel Products from Combustion Residues.",http://www.flyash.info/2001/govprog/36sear.pdf,OECD90,EU,4 - Independently Verified,2001,Medium,0.65,Clinker/Cement,,,,,1.0
"Worrel (2008) Energy Efficiency Improvement and Cost Saving Opportunities for Cement Making. An ENERGY STAR Guide for Energy and Plant Managers, Lawrence Berkeley National Lab Series Paper",https://escholarship.org/uc/item/8wm6q3v3,OECD90,USA,2 - Public Sector/ Multilateral Agency,2008,Medium,0.65,Clinker/Cement,,,,,1.0
"Thomas, M. D. A. (2007). Optimizing the use of fly ash in concrete (Vol. 5420). Skokie, IL: Portland Cement Association.",http://www.cement.org/docs/default-source/fc_concrete_technology/is548-optimizing-the-use-of-fly-ash-concrete.pdf,World,,4 - Independently Verified,2007,Low,0.4,Clinker/Cement,,,0.110875,CEM V,
"Bentz, D. P., Ferraris, C. F., & Snyder, K. A. (2013). Best practices guide for high-volume fly ash concretes: Assuring properties and performance (No. Technical Note (NIST TN)-1812).",https://concrete.nist.gov/~bentz/NIST.TN.1812.pdf,OECD90,USA,2 - Public Sector/ Multilateral Agency,2013,Low,0.4,Clinker/Cement,,,0.110875,CEM V,
"Bentz, D. P., Ferraris, C. F., & Snyder, K. A. (2013). Best practices guide for high-volume fly ash concretes: Assuring properties and performance (No. Technical Note (NIST TN)-1812).",https://concrete.nist.gov/~bentz/NIST.TN.1812.pdf,OECD90,USA,2 - Public Sector/ Multilateral Agency,2013,Low,0.09999999999999998,Clinker/Cement,,,0.018666666666666668,CEM III,
CEM II/B  [Portland Composite Cement] | High,https://www.cemex.co.uk/documents/45807659/45840198/mortar-cementitious.pdf/46571b2a-3efd-4743-20c8-d33feb1aed9d,World,Europe,2 - Public Sector/ Multilateral Agency,,High,0.79,Clinker/Cement,,,,,1.0
CEM II/B  [Portland Composite Cement] | Medium,https://www.cemex.co.uk/documents/45807659/45840198/mortar-cementitious.pdf/46571b2a-3efd-4743-20c8-d33feb1aed9d,World,Europe,2 - Public Sector/ Multilateral Agency,,Medium,0.72,Clinker/Cement,,,,,1.0
CEM II/B  [Portland Composite Cement] | Low,https://www.cemex.co.uk/documents/45807659/45840198/mortar-cementitious.pdf/46571b2a-3efd-4743-20c8-d33feb1aed9d,World,Europe,2 - Public Sector/ Multilateral Agency,,Low,0.65,Clinker/Cement,,,0.14783333333333334,CEM II,
"CEM III/A [Blastfurnace Cement, slag] | High",https://www.cemex.co.uk/documents/45807659/45840198/mortar-cementitious.pdf/46571b2a-3efd-4743-20c8-d33feb1aed9d,World,Europe,2 - Public Sector/ Multilateral Agency,,High,0.495,Clinker/Cement,,,,,1.0
"CEM III/B [Blastfurnace Cement, slag] | Medium",https://www.cemex.co.uk/documents/45807659/45840198/mortar-cementitious.pdf/46571b2a-3efd-4743-20c8-d33feb1aed9d,World,Europe,2 - Public Sector/ Multilateral Agency,,Medium,0.27,Clinker/Cement,,,,,1.0
"CEM III/C [Blastfurnace Cement, slag] | Low",https://www.cemex.co.uk/documents/45807659/45840198/mortar-cementitious.pdf/46571b2a-3efd-4743-20c8-d33feb1aed9d,World,Europe,2 - Public Sector/ Multilateral Agency,,Low,0.12,Clinker/Cement,,,0.018666666666666668,CEM III,
CEM IV [Pozzolanic Cement] | High,https://www.cemex.co.uk/documents/45807659/45840198/mortar-cementitious.pdf/46571b2a-3efd-4743-20c8-d33feb1aed9d,World,Europe,2 - Public Sector/ Multilateral Agency,,High,0.89,Clinker/Cement,,,,,1.0
CEM IV [Pozzolanic Cement] | Medium,https://www.cemex.co.uk/documents/45807659/45840198/mortar-cementitious.pdf/46571b2a-3efd-4743-20c8-d33feb1aed9d,World,Europe,2 - Public Sector/ Multilateral Agency,,Medium,0.67,Clinker/Cement,,,,,1.0
CEM IV [Pozzolanic Cement] | Low,https://www.cemex.co.uk/documents/45807659/45840198/mortar-cementitious.pdf/46571b2a-3efd-4743-20c8-d33feb1aed9d,World,Europe,2 - Public Sector/ Multilateral Agency,,Low,0.45,Clinker/Cement,,,0.0285,CEM IV,
CEM V [Composite Cement | High,https://www.cemex.co.uk/documents/45807659/45840198/mortar-cementitious.pdf/46571b2a-3efd-4743-20c8-d33feb1aed9d,World,Europe,2 - Public Sector/ Multilateral Agency,,High,0.64,Clinker/Cement,,,,,1.0
CEM V [Composite Cement | Medium,https://www.cemex.co.uk/documents/45807659/45840198/mortar-cementitious.pdf/46571b2a-3efd-4743-20c8-d33feb1aed9d,World,Europe,2 - Public Sector/ Multilateral Agency,,Medium,0.42000000000000004,Clinker/Cement,,,,,1.0
