"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"RS Means 2011 (Wood 48""x48"" Picture Window, double-pane low-e)",https://books.google.com/books?id=wrDFWOKrP0gC&pg=PA179&lpg=PA179&dq=single+pane+window+cost+rs+means&source=bl&ots=nzETVwT3rO&sig=ACfU3U2RkCd0IWyQO6slWeicHgD3chUAIg&hl=en&sa=X&ved=2ahUKEwiZw-Pf-evgAhUp7IMKHZnOAYcQ6AEwDXoECAsQAQ#v=onepage&q=single%20pane&f=false,OECD90,USA,2 - Public Sector/ Multilateral Agency,2011,,34.65625,US$2011/sf,59511128.41505658,US2014$/million sq-meters,,,
"Brown (2012) (Brown, Jenny. “A Window on the New Modernity.” Domain, February 18, 2012. https://www.domain.com.au/news/a-window-on-the-new-modernity-20120217-1tcha/.)",https://www.domain.com.au/news/a-window-on-the-new-modernity-20120217-1tcha/,OECD90,EU,4 - Independently Verified,2012,,620.0,EU2012/m2,121112225.31816348,US2014$/million sq-meters,,,
"EcoGlaze (2017) - EcoGlaze. “FREE Retrofit Double Glazing Pricing Estimate.” ecoGlaze® Retrofit Double Glazing. Accessed March 5, 2019. http://www.ecoglaze.com.au/retrofit-double-glazing-pricing/.",http://www.ecoglaze.com.au/retrofit-double-glazing-pricing/,OECD90,Australia,3 - For Profit,2017,,285.0,AUS$2017/m2,43301458.42027721,US2014$/million sq-meters,,,
"Al-Ragom (2003) (Retrofit, clear) - Al-Ragom, F. “Retrofitting Residential Buildings in Hot and Arid Climates.” Energy Conversion and Management 44, no. 14 (August 2003): 2309–19. https://doi.org/10.1016/S0196-8904(02)00256-X.",,Middle East and Africa,Kuwait,1  - Peer Reviewed,2003,,100.0,US$2003/m2 floor space,129000000.0,US2014$/million sq-meters,,,
"Al-Ragom (2003) (Retrofit, tinted) - Al-Ragom, F. “Retrofitting Residential Buildings in Hot and Arid Climates.” Energy Conversion and Management 44, no. 14 (August 2003): 2309–19. https://doi.org/10.1016/S0196-8904(02)00256-X.",,Middle East and Africa,Kuwait,1  - Peer Reviewed,2003,,119.0,US$2003/m2 floor space,153510000.0,US2014$/million sq-meters,,,
"Polly et al (2011) (High) - Polly, B, M Gestwick, M Bianchi, R Anderson, S Horowitz, C Christensen, and R Judkoff. “Method for Determining Optimal Residential Energy Efficiency Retrofit Packages,” April 1, 2011. https://doi.org/10.2172/1015501.",http://www.osti.gov/servlets/purl/1015501/,OECD90,USA,2 - Public Sector/ Multilateral Agency,2011,,25.0,US$2011/sf,42929578.65829149,US2014$/million sq-meters,,,
"Polly et al (2011) (Low) - Polly, B, M Gestwick, M Bianchi, R Anderson, S Horowitz, C Christensen, and R Judkoff. “Method for Determining Optimal Residential Energy Efficiency Retrofit Packages,” April 1, 2011. https://doi.org/10.2172/1015501.",http://www.osti.gov/servlets/purl/1015501/,OECD90,USA,2 - Public Sector/ Multilateral Agency,2011,,33.0,US$2011/sf,56667043.828944765,US2014$/million sq-meters,,,
"Onyenokporo and Ochedi (2018) (double reflective glazing) - Onyenokporo, Nwakaego Chikaodinaka, and Ekele Thompson Ochedi. “Low-Cost Retrofit Packages for Residential Buildings in Hot-Humid Lagos, Nigeria.” International Journal of Building Pathology and Adaptation, August 29, 2018. https://doi.org/10.1108/IJBPA-01-2018-0010.",https://www.emeraldinsight.com/doi/10.1108/IJBPA-01-2018-0010,Middle East and Africa,Nigeria,1  - Peer Reviewed,2018,,21.435949367088607,US$2018/sm,20209157.488110997,US2014$/million sq-meters,,,
"Ciulla et al (2016) (Milano) - Ciulla, G., A. Galatioto, and R. Ricciu. “Energy and Economic Analysis and Feasibility of Retrofit Actions in Italian Residential Historical Buildings.” Energy and Buildings 128 (September 2016): 649–59. https://doi.org/10.1016/j.enbuild.2016.07.044.q",https://linkinghub.elsevier.com/retrieve/pii/S0378778816306405,OECD90,Italy,1  - Peer Reviewed,2016,,26.041666666666668,EU2016/m2 floor area,28899192.708333332,US2014$/million sq-meters,,,
"Aste & Del Pero (2013) - Aste, Niccolò, and Claudio Del Pero. “Energy Retrofit of Commercial Buildings: Case Study and Applied Methodology.” Energy Efficiency 6, no. 2 (May 2013): 407–23. https://doi.org/10.1007/s12053-012-9168-4.",http://link.springer.com/10.1007/s12053-012-9168-4,OECD90,Italy,1  - Peer Reviewed,2013,,19.9,EU2013/m2,26436433.6,US2014$/million sq-meters,,,
"Pikas et al (2014) - Pikas, E., M. Thalfeldt, and J. Kurnitski. “Cost Optimal and Nearly Zero Energy Building Solutions for Office Buildings.” Energy and Buildings 74 (May 2014): 30–42. https://doi.org/10.1016/j.enbuild.2014.01.039.",https://linkinghub.elsevier.com/retrieve/pii/S0378778814000772,Eastern Europe,Estonia,1  - Peer Reviewed,2014,,115.27333333333333,EU2013/m2,23266781.191577043,US2014$/million sq-meters,,,
