"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Henault et al., 1998",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Chalons, Champagne, France",Temperate/Boreal-Humid,1  - Peer Reviewed,1998,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,10.3853705795194,
"Hoben et al., 2011",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Fairgrove, MI, USA",Temperate/Boreal-Humid,1  - Peer Reviewed,2011,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,7.77453265732953,
"Hoffman et al., 2001",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Rengen, Eifel, Germany",Temperate/Boreal-Humid,1  - Peer Reviewed,2001,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,13.8729711825108,
"Hoogendoorn et al., 2008",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Ballantrae, North Island, New Zealand",Tropical-Semi-Arid,1  - Peer Reviewed,2008,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,73.9830097087379,
"Huang et al., 2005",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"JianXing, Zhejiang, China",Tropical-Humid,1  - Peer Reviewed,2005,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Hyde et al., 2006",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Johnstown Castle, Co. Wexford, Ireland",Temperate/Boreal-Humid,1  - Peer Reviewed,2006,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,28.2044883303411,
"Iqbal, 2009",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Zhejiang, China",Tropical-Humid,1  - Peer Reviewed,2009,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Anger et al., 2003",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Daun, western Germany",Temperate/Boreal-Humid,1  - Peer Reviewed,2003,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,13.8729711825108,
"Izaurralde et al., 2004",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Swift Current, Saskatchewan",Temperate/Boreal-Humid,1  - Peer Reviewed,2004,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,5.71173915618645,
"Ji et al., 2012",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Jurong, Jiangsu, China",Temperate/Boreal-Humid,1  - Peer Reviewed,2012,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Kaiser et al., 1998",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Brunswick, Germany",Temperate/Boreal-Humid,1  - Peer Reviewed,1998,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,13.8729711825108,
"Kammann et al., 1998",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Giessen, Germany",Temperate/Boreal-Humid,1  - Peer Reviewed,1998,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,13.8729711825108,
"Kavdir et al., 2008",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Potsdam, Germany",Temperate/Boreal-Humid,1  - Peer Reviewed,2008,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,13.8729711825108,
"Kern et al., 2008",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Potsdam, Germany",Temperate/Boreal-Humid,1  - Peer Reviewed,2008,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,13.8729711825108,
"Khan et al., 2010",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Lincoln, Canterbury, South Island, New Zealand",Tropical-Semi-Arid,1  - Peer Reviewed,2010,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,73.9830097087379,
"Lampe et al., 2004",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Kiel, Germany",Temperate/Boreal-Humid,1  - Peer Reviewed,2004,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,13.8729711825108,
"Lessard et al., 1996",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Ottawa, Ontario, Canada",Temperate/Boreal-Humid,1  - Peer Reviewed,1996,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,5.71173915618645,
"Letica et al., 2010",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Invermay, Otago, South Island, New Zealand",Tropical-Semi-Arid,1  - Peer Reviewed,2010,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,73.9830097087379,
"Augustin et al., 1999",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Paulinenaue, Germany",Temperate/Boreal-Humid,1  - Peer Reviewed,1999,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,13.8729711825108,
"Li et al., 2002",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Matsudo, Japan",Temperate/Boreal-Humid,1  - Peer Reviewed,2002,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,9.6349129380648,
"Lin et al., 2011",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Heshengqiao, Xianning, Hubei, Central China",Temperate/Boreal-Semi-Arid,1  - Peer Reviewed,2011,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Liu et al., 2004",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Beijing, China",Temperate/Boreal-Semi-Arid,1  - Peer Reviewed,2004,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Liu et al., 2005",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Fort Collins, CO, USA",Temperate/Boreal-Semi-Arid,1  - Peer Reviewed,2005,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,7.77453265732953,
"Liu et al., 2012",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Yongji, Shanxi, China",Temperate/Boreal-Semi-Arid,1  - Peer Reviewed,2012,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Lou et al., 2012",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Shenyang, China",Temperate/Boreal-Semi-Arid,1  - Peer Reviewed,2012,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Ma et al., 2007",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Dapu, Yixing, Jiangsu, China",Temperate/Boreal-Humid,1  - Peer Reviewed,2007,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Ma et al., 2010",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Guelph, Ontario, Canada",Temperate/Boreal-Humid,1  - Peer Reviewed,2010,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,5.71173915618645,
"MacKenzie et al., 1997",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Ormstown, Quebec, Canada",Temperate/Boreal-Humid,1  - Peer Reviewed,1997,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,5.71173915618645,
"MacKenzie et al., 1998",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Ormstown, Quebec, Canada",Temperate/Boreal-Humid,1  - Peer Reviewed,1998,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,5.71173915618645,
"Balezentiene and Kusta, 2012",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Eastern Europe,"Kaunas, Lithuania",Temperate/Boreal-Humid,1  - Peer Reviewed,2012,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,3.32061988807576,
"McKenney et al., 1980",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Harrow, Canada",Temperate/Boreal-Humid,1  - Peer Reviewed,1980,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,5.71173915618645,
"McSwiney and Robertson, 2005",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Hickory Corners, Michigan, US",Temperate/Boreal-Humid,1  - Peer Reviewed,2005,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,7.77453265732953,
"Mori and Hojito, 2011",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Nasu, Japan",Temperate/Boreal-Humid,1  - Peer Reviewed,2011,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,9.6349129380648,
"Mosier et al., 2006",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Fort Collins, CO",Temperate/Boreal-Semi-Arid,1  - Peer Reviewed,2006,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,7.77453265732953,
"Pelster et al., 2011",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"L'Acadie, Quebec,  Canada",Temperate/Boreal-Humid,1  - Peer Reviewed,2011,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,5.71173915618645,
"Pennock and Corre, 2001",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,southern Saskatchewan,Temperate/Boreal-Humid,1  - Peer Reviewed,2001,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,5.71173915618645,
"Pfab et al., 2011",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Stuttgart, Germany",Temperate/Boreal-Humid,1  - Peer Reviewed,2011,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,13.8729711825108,
"Qin et al., 2012",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Luancheng, North China Plain",Temperate/Boreal-Semi-Arid,1  - Peer Reviewed,2012,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Ruser et al., 2001",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Munich, Germany",Temperate/Boreal-Humid,1  - Peer Reviewed,2001,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,13.8729711825108,
"Ryden, 1983",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Bracknell, Berkshire, United Kingdom",Temperate/Boreal-Humid,1  - Peer Reviewed,1983,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,16.7979335372328,
"Breitenbeck and Bremner, 1986",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Ames,Iowa, USA",Temperate/Boreal-Humid,1  - Peer Reviewed,1986,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,7.77453265732953,
"Schils et al., 2008",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Wageningen, Netherlands",Temperate/Boreal-Humid,1  - Peer Reviewed,2008,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,18.7991624011168,
"Signor et al., 2013",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Latin America,"Piracicaba, San Paulo, Brazil",Tropical-Humid,1  - Peer Reviewed,2013,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,4.77465368726006,
"Situala et al., 1995",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Latin America,"Goianesia, Goias, Brazil",Tropical-Humid,1  - Peer Reviewed,1995,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,4.77465368726006,
"Song and Zhang, 2009",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Sanjiang Plain, China",Tropical-Semi-Arid,1  - Peer Reviewed,2009,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Thornton and Valente, 1996",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Jackson, Tennessee, USA",Temperate/Boreal-Humid,1  - Peer Reviewed,1996,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,7.77453265732953,
"van Groenigen et al., 2004",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Wageningen, The Netherlands",Temperate/Boreal-Humid,1  - Peer Reviewed,2004,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,18.7991624011168,
"Velthof et al., 1996",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Heino, The Netherlands",Temperate/Boreal-Humid,1  - Peer Reviewed,1996,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,18.7991624011168,
Velthof et al. 1997,http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Bennekom, The Netherlands",Temperate/Boreal-Humid,1  - Peer Reviewed,1997,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,18.7991624011168,
"Velthof and Mosquera, 2011",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Wageningen, The Netherlands",Temperate/Boreal-Humid,1  - Peer Reviewed,2011,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,18.7991624011168,
"Venterea et al., 2003",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Harvard Forest, MA, USA",Temperate/Boreal-Humid,1  - Peer Reviewed,2003,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,7.77453265732953,
"Brummer et al., 2008",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Middle East and Africa,"Dano, Ioba, Burkina Faso",Tropical-Semi-Arid,1  - Peer Reviewed,2008,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,0.69352380952381,
"Wang et al., 2011",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Nanjing, Jiangsu, China",Temperate/Boreal-Humid,1  - Peer Reviewed,2011,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
Xiang et al. 2007,http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Yanting, Sichuan, China",Temperate/Boreal-Semi-Arid,1  - Peer Reviewed,2007,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Yao et al., 2012",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Yangtze River Delta, China",Tropical-Humid,1  - Peer Reviewed,2012,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Zebarth et al., 2008",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Fredericton, NB, CA",Temperate/Boreal-Humid,1  - Peer Reviewed,2008,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,5.71173915618645,
"Zhang et al., 2007",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Sanjiang Plain, China",Tropical-Semi-Arid,1  - Peer Reviewed,2007,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Zhang and Han, 2008",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Duolun County, Inner Mongolia, China",Temperate/Boreal-Semi-Arid,1  - Peer Reviewed,2008,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Zhao et al., 2009",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Taihu Lake, Yangtze River Delta, China",Tropical-Humid,1  - Peer Reviewed,2009,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Zhou et al., 2013",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Sichuan Basin, China",Tropical-Semi-Arid,1  - Peer Reviewed,2013,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Zou et al., 2005",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Nanjing, Jiangsu, China",Temperate/Boreal-Humid,1  - Peer Reviewed,2005,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Cai et al., 1997",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,Asia (Sans Japan),"Nanjing, Jiangsu, China",Temperate/Boreal-Humid,1  - Peer Reviewed,1997,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,19.6739898517924,
"Cardenas et al., 2010",http://www.pnas.org/content/pnas/suppl/2014/06/04/1322434111.DCSupplemental/pnas.201322434SI.pdf,OECD90,"Aberystwyth, Wales",Temperate/Boreal-Humid,1  - Peer Reviewed,2010,,,Emissions Factor (% mass of fertilizer lost as N2O),0.0,t N2O-CO2-eq/ha/yr,,16.7979335372328,
