"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
McKinsey & Company. (2007). Costs and Potentials of Greenhouse Gas Abatement in Germany.,https://www.mckinsey.com/~/media/McKinsey/dotcom/client_service/Sustainability/cost%20curve%20PDFs/costs_and_potentials_of_greenhouse_gas_full_report.ashx,OECD90,Germany,3 - For Profit,2007,,0.095,percent,,,,,True
"H.-M. Henning, V. Bürger, L. Kranzl, W. Schulz, J. Steinbach, J. Kockat, 2013. Development of an Integrated Heat and Cooling Strategy (Phase 2) target system for the building sector in 2050, Fraunhofer ISE, Fraunhofer ISI, IREES, Öko-Institut, Bremer Energy Institute, Vienna University of Technology on behalf of the Federal Ministry for the Environment, Nature Conservation and Nuclear Safety (BMU) (in German)",,OECD90,Germany,2 - Public Sector/ Multilateral Agency,2012,,0.076,percent,,,,,True
"Felix Chr. Matthes; Julia Busche; Ulrike Döring; Lukas Emele; Sabine Gores; Ralph O. Harthan, Hauke Hermann; Wolfram Jörß; Charlotte Loreck; Margarethe Scheffler , 2013. Policy Scenarios for climate protection VI, Greenhouse gas emission scenarios up to the year 2030 (In German), for the German Federal Ministry of the Environment",https://www.umweltbundesamt.de/sites/default/files/medien/461/publikationen/4412.pdf,OECD90,Germany,2 - Public Sector/ Multilateral Agency,2013,,0.08,percent,,,,,True
"Steinbach, J., & Staniaszek, D. (2015). Discount rates in energy system analysis Discussion Paper. BPIE: Berlin, Germany.",http://bpie.eu/wp-content/uploads/2015/10/Discount_rates_in_energy_system-discussion_paper_2015_ISI_BPIE.pdf,World,,4 - Independently Verified,2013,,0.06,percent,,,,,True
"Steinbach, J., & Staniaszek, D. (2015). Discount rates in energy system analysis Discussion Paper. BPIE: Berlin, Germany.",http://bpie.eu/wp-content/uploads/2015/10/Discount_rates_in_energy_system-discussion_paper_2015_ISI_BPIE.pdf,World,,4 - Independently Verified,2013,,0.15,percent,,,,,True
McKinsey & Company. (2007). Costs and Potentials of Greenhouse Gas Abatement in Germany.,https://www.mckinsey.com/~/media/McKinsey/dotcom/client_service/Sustainability/cost%20curve%20PDFs/costs_and_potentials_of_greenhouse_gas_full_report.ashx,OECD90,Germany,3 - For Profit,2007,,0.095,percent,,,0.012875,Commercial,
"H.-M. Henning, V. Bürger, L. Kranzl, W. Schulz, J. Steinbach, J. Kockat, 2013. Development of an Integrated Heat and Cooling Strategy (Phase 2) target system for the building sector in 2050, Fraunhofer ISE, Fraunhofer ISI, IREES, Öko-Institut, Bremer Energy Institute, Vienna University of Technology on behalf of the Federal Ministry for the Environment, Nature Conservation and Nuclear Safety (BMU) (in German)",,OECD90,Germany,2 - Public Sector/ Multilateral Agency,2012,,0.076,percent,,,0.012875,Commercial,
"Felix Chr. Matthes; Julia Busche; Ulrike Döring; Lukas Emele; Sabine Gores; Ralph O. Harthan, Hauke Hermann; Wolfram Jörß; Charlotte Loreck; Margarethe Scheffler , 2013. Policy Scenarios for climate protection VI, Greenhouse gas emission scenarios up to the year 2030 (In German), for the German Federal Ministry of the Environment",https://www.umweltbundesamt.de/sites/default/files/medien/461/publikationen/4412.pdf,OECD90,Germany,2 - Public Sector/ Multilateral Agency,2013,,0.08,percent,,,0.012875,Commercial,
"Steinbach, J., & Staniaszek, D. (2015). Discount rates in energy system analysis Discussion Paper. BPIE: Berlin, Germany.",http://bpie.eu/wp-content/uploads/2015/10/Discount_rates_in_energy_system-discussion_paper_2015_ISI_BPIE.pdf,World,,4 - Independently Verified,2013,,0.03,percent,,,0.22425,Consumer low,
"Steinbach, J., & Staniaszek, D. (2015). Discount rates in energy system analysis Discussion Paper. BPIE: Berlin, Germany.",http://bpie.eu/wp-content/uploads/2015/10/Discount_rates_in_energy_system-discussion_paper_2015_ISI_BPIE.pdf,World,,4 - Independently Verified,2013,,0.06,percent,,,0.22425,Consumer high,
