"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Project Drawdown,,World,,,5 - Not Verified,2014,,,,,Million m2 of Comm.+Resid. Floor Area Equiv. for Cold Climates,,Project Drawdown assumption,
"Pavel & Blagoeva (2018) Competitive landscape of the EU’s insulation materials industry for energy-efficient buildings, EC JRC",http://publications.jrc.ec.europa.eu/repository/bitstream/JRC108692/kjna28816enn_final.pdf,OECD90,EU,,2 - Public Sector/ Multilateral Agency,2018,,,,,Million m2 of Comm.+Resid. Floor Area Equiv. for Cold Climates,,50% of European building pre-date 1960 - used to scale current adoption,
