"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"EIA 2016, Electric Power Monthly, Coal (2013)  (Table 6.7.A)",http://www.eia.gov/electricity/monthly/epm_table_grapher.cfm?t=epmt_6_07_a,USA,,,2 - Public Sector/ Multilateral Agency,2016,,,Capacity factor (%),0.0,TWh/TW/year,0.3869914976735052,see explanation for weighting methodology,
"EIA 2016, Electric Power Monthly, Coal (2014)  (Table 6.7.A) ",http://www.eia.gov/electricity/monthly/epm_table_grapher.cfm?t=epmt_6_07_a,USA,,,2 - Public Sector/ Multilateral Agency,2016,,,Capacity factor (%),0.0,TWh/TW/year,0.3869914976735052,see explanation for weighting methodology,
"EIA 2016, Electric Power Monthly, Coal (2015)  (Table 6.7.A) ",http://www.eia.gov/electricity/monthly/epm_table_grapher.cfm?t=epmt_6_07_a,USA,,,2 - Public Sector/ Multilateral Agency,2016,,,Capacity factor (%),0.0,TWh/TW/year,0.3869914976735052,see explanation for weighting methodology,
"EIA 2016, Electric Power Monthly, Natural Gas CCGT (2013)  (Table 6.7.A) ",http://www.eia.gov/electricity/monthly/epm_table_grapher.cfm?t=epmt_6_07_a,USA,,,2 - Public Sector/ Multilateral Agency,2016,,,Capacity factor (%),0.0,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"EIA 2016, Electric Power Monthly, Natural Gas CCGT (2013)  (Table 6.7.A) ",http://www.eia.gov/electricity/monthly/epm_table_grapher.cfm?t=epmt_6_07_a,USA,,,2 - Public Sector/ Multilateral Agency,2016,,,Capacity factor (%),0.0,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"EIA 2016, Electric Power Monthly, Natural Gas CCGT (2013)  (Table 6.7.A) ",http://www.eia.gov/electricity/monthly/epm_table_grapher.cfm?t=epmt_6_07_a,USA,,,2 - Public Sector/ Multilateral Agency,2016,,,Capacity factor (%),0.0,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"IEA ETP 2016, Natural Gas (in 2013)  (Ch. 2 Figure 2.14)",http://www.iea.org/etp/etp2016/secure/,OECD90,Australia,,2 - Public Sector/ Multilateral Agency,2016,,,Capacity factor (%),0.0,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"IEA ETP 2016, Natural Gas (in 2013)  (Ch. 2 Figure 2.14)",http://www.iea.org/etp/etp2016/secure/,USA,,,2 - Public Sector/ Multilateral Agency,2016,,,Capacity factor (%),0.0,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"IEA ETP 2016, Natural Gas (in 2013)  (Ch. 2 Figure 2.14)",http://www.iea.org/etp/etp2016/secure/,EU,Portugal,,2 - Public Sector/ Multilateral Agency,2016,,,Capacity factor (%),0.0,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"IEA ETP 2016, Natural Gas (in 2013)  (Ch. 2 Figure 2.14)",http://www.iea.org/etp/etp2016/secure/,OECD90,Japan,,2 - Public Sector/ Multilateral Agency,2016,,,Capacity factor (%),0.0,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"IEA ETP 2016, Natural Gas (in 2013)  (Ch. 2 Figure 2.14)",http://www.iea.org/etp/etp2016/secure/,EU,United Kingom,,2 - Public Sector/ Multilateral Agency,2016,,,Capacity factor (%),0.0,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"IEA ETP 2016, Natural Gas (in 2013)  (Ch. 2 Figure 2.14)",http://www.iea.org/etp/etp2016/secure/,EU,Italy,,2 - Public Sector/ Multilateral Agency,2016,,,Capacity factor (%),0.0,TWh/TW/year,0.2187748175594088,see explanation for weighting methodology,
"IEA ETP 2016, Coal (in 2013)",http://www.iea.org/etp/etp2016,World,,,2 - Public Sector/ Multilateral Agency,2016,,,Capacity factor (%),0.0,TWh/TW/year,0.3869914976735052,see explanation for weighting methodology,
