"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
MELISA MODEL,http://ecodesign-lightsources.eu/sites/ecodesign-lightsources.eu/files/attachments/LightSources%20Task3%20Final%2020151031.pdf,OECD90,EU,,,,,,lm/unit,,,, Retrofit - CFLi,
MELISA MODEL,http://ecodesign-lightsources.eu/sites/ecodesign-lightsources.eu/files/attachments/LightSources%20Task3%20Final%2020151031.pdf,OECD90,EU,,,,,,lm/unit,,,, Non-Retrofit - CFLni,True
