"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
US DOE 2016: http://energy.gov/sites/prod/files/2016/06/f32/ssl_rd-plan_%20jun2016_2.pdf,http://energy.gov/sites/prod/files/2016/06/f32/ssl_rd-plan_%20jun2016_2.pdf,OECD90,USA,,,2016,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0125,HID,
US DOE 2016: http://energy.gov/sites/prod/files/2016/06/f32/ssl_rd-plan_%20jun2016_2.pdf,http://energy.gov/sites/prod/files/2016/06/f32/ssl_rd-plan_%20jun2016_2.pdf,OECD90,USA,,,2016,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.10714285714285714,LFL,
US DOE 2016: http://energy.gov/sites/prod/files/2016/06/f32/ssl_rd-plan_%20jun2016_2.pdf,http://energy.gov/sites/prod/files/2016/06/f32/ssl_rd-plan_%20jun2016_2.pdf,OECD90,USA,,,2016,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0125,HID,
" VITO /MELISA model, All Sodium Lamps",,,,,,2015,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0125,HID,
" VITO, MELISA model, Metal Halide Lamps",,,,,,2015,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0125,HID,
"MCKinsey, 2011, Data for CFL (light source)",,World,,,,2011,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.011111111111111112,CFL,
"MCKinsey, 2011, Data for FL (light source)",,World,,,,2011,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.10714285714285714,LFL,
"US DOE, 2014, Data for LFL system (incl. ballast losses)",,OECD90,USA,,,2014,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.10714285714285714,LFL,
"US DOE, 2014, Data for CFL",,OECD90,USA,,,2014,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.011111111111111112,CFL,
"US DOE, 2014, Data for halogen lamp",,OECD90,USA,,,2014,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0013333333333333333,INCANDESCENT,
"US DOE, 2014, Data for incandescent lamp",,OECD90,USA,,,2014,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0013333333333333333,INCANDESCENT,
"IEA, 2006, incandescent lamp typical",,World,,,,2006,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0013333333333333333,INCANDESCENT,
"IEA, 2006, CFL typical",,World,,,,2006,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.011111111111111112,CFL,
"Incandescent lamp, http://ext.homedepot.com/shopping-tools/light-bulbs/bulbcomparison.html",http://ext.homedepot.com/shopping-tools/light-bulbs/bulbcomparison.html,OECD90,USA,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0013333333333333333,INCANDESCENT,
"Halogen lamp, http://ext.homedepot.com/shopping-tools/light-bulbs/bulbcomparison.html",http://ext.homedepot.com/shopping-tools/light-bulbs/bulbcomparison.html,OECD90,USA,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0013333333333333333,INCANDESCENT,
"CFL, http://ext.homedepot.com/shopping-tools/light-bulbs/bulbcomparison.html",http://ext.homedepot.com/shopping-tools/light-bulbs/bulbcomparison.html,OECD90,USA,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.011111111111111112,CFL,
"Incandescent lamp, http://www.premiumlight.eu/index.php?page=guide-common-lamp-types-6#h20",http://www.premiumlight.eu/index.php?page=guide-common-lamp-types-6#h20,OECD90,EU,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0013333333333333333,INCANDESCENT,
"Halogen lamp, http://www.premiumlight.eu/index.php?page=guide-common-lamp-types-6#h20",http://www.premiumlight.eu/index.php?page=guide-common-lamp-types-6#h20,OECD90,EU,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0013333333333333333,INCANDESCENT,
"CFL, http://www.premiumlight.eu/index.php?page=guide-common-lamp-types-6#h20",http://www.premiumlight.eu/index.php?page=guide-common-lamp-types-6#h20,OECD90,EU,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.011111111111111112,CFL,
"Incandescent lamp, Book: S. Kitsinelis (2011) Light sources (table 3.1 & Appendix A)",,World,,,,2011,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0013333333333333333,INCANDESCENT,
"Halogen lamp, Book: S. Kitsinelis (2011) Light sources (table 3.1 & Appendix A)",,World,,,,2011,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0013333333333333333,INCANDESCENT,
"CFL, Book: S. Kitsinelis (2011) Light sources (table 3.1 & Appendix A)",,World,,,,2011,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.011111111111111112,CFL,
"Incandescent lamp, MELISA Mode",,OECD90,EU,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0013333333333333333,INCANDESCENT,
"Halogen lamp, MELISA Model",,OECD90,EU,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0013333333333333333,INCANDESCENT,
"CFL, MELISA Model ",,OECD90,EU,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.011111111111111112,CFL,
"LFL, T8 tri-phosphor MELISA Model ",,OECD90,EU,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.10714285714285714,LFL,
"Using Light emitting diodes, EERE; 2009",,,,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0013333333333333333,INCANDESCENT,
"Using Light emitting diodes, EERE; 2009",,,,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0013333333333333333,INCANDESCENT,
"Using Light emitting diodes, EERE; 2009",,,,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.011111111111111112,CFL,
"Using Light emitting diodes, EERE; 2009",,,,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.10714285714285714,LFL,
"Using Light emitting diodes, EERE; 2009",,,,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0125,HID,
"IEA 2006, MH lamp (assumed with ballast)",,,,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0125,HID,
"IEA 2006, CMH lamp (assumed with ballast)",,,,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0125,HID,
"IEA 2006, HPS lamp (assumed with ballast)",,,,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0125,HID,
"IEA, 2006, incandescent lamp",,World,,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0013333333333333333,INCANDESCENT,
"IEA, 2006, halogen lamp",,World,,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.0013333333333333333,INCANDESCENT,
"IEA, 2006, CFL",,World,,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.011111111111111112,CFL,
"IEA, 2006, FL tube",,World,,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.10714285714285714,LFL,
"LFL, Book: S. Kitsinelis (2011) Light sources (table 3.1 & Appendix A)",,World,,,,,,,lm/W,7.0,TWh/Petalumen hours (Plmh),0.10714285714285714,LFL,
,,,,,,,,,lm/W,,TWh/Petalumen hours (Plmh),,,
