"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
IEA (2015),http://www.iea-biogas.net/country-reports.html,EU,EU,2 - Public Sector/ Multilateral Agency,2010,,4520.0,US$2010/KWh,4926.8,US$2014/kW,,,
IEA (2015),http://www.iea-biogas.net/country-reports.html,EU,EU,2 - Public Sector/ Multilateral Agency,2010,,9040.0,US$2010/KWh,9853.6,US$2014/kW,,,
"Alberta Govt. Agri and Forestry, (2008), Cost per KW for biogas plants (high)",http://www1.agric.gov.ab.ca/$department/deptdocs.nsf/all/afi11109/$file/Biogas_Overview.pdf?OpenElement,OECD90,Canada,2 - Public Sector/ Multilateral Agency,2008,,6000.0,CAD$/MW,6231.541800000001,US$2014/kW,,"Exchange rate used to convert from CAD$ to US$ = 0,944173",
"USD-EPA-DOE, (2015), Cost of biogas plant of 225 KW",https://www.epa.gov/sites/production/files/2015-12/documents/biogas-roadmap-progress-report.pdf,USA,USA,2 - Public Sector/ Multilateral Agency,2015,,1700000.0,US$2015 for 225 KW plant,7546.564444444444,US$2014/kW,,,
"Alberta Govt. Agri and Forestry, (2008), Cost per KW for biogas plants (low)",http://www1.agric.gov.ab.ca/$department/deptdocs.nsf/all/afi11109/$file/Biogas_Overview.pdf?OpenElement,OECD90,Canada,2 - Public Sector/ Multilateral Agency,2010,,4000.0,US$/KWh,4360.0,US$2014/kW,,,
"Biogas Association, (2013), Cost of small farm digester",http://www.biogasassociation.ca/bioExp/images/uploads/documents/2014/biogas_study/Canadian_Biogas_Study_Technical_Document_Dec_2013.pdf,OECD90,Canada,2 - Public Sector/ Multilateral Agency,2013,,4448919.0,US$ for 450 KW plant,10084.2164,US$2014/kW,,,
"Biogas Association, (2013), Cost of small farm digester",http://www.biogasassociation.ca/bioExp/images/uploads/documents/2014/biogas_study/Canadian_Biogas_Study_Technical_Document_Dec_2013.pdf,OECD90,Canada,2 - Public Sector/ Multilateral Agency,2013,,5751962.0,US$ for 920 KW plant,6377.175260869565,US$2014/kW,,,
"Biogas Association, (2013), Cost of small farm digester",http://www.biogasassociation.ca/bioExp/images/uploads/documents/2014/biogas_study/Canadian_Biogas_Study_Technical_Document_Dec_2013.pdf,OECD90,Canada,2 - Public Sector/ Multilateral Agency,2013,,8200289.0,US$ for 1.4 MW plant,5974.496271428571,US$2014/kW,,,
"Agostini et al, (2016),",http://www.sciencedirect.com/science/article/pii/S0961953416300435,EU,Italy,1  - Peer Reviewed,2015,,5700.0,€2014/kWh,7567.224773805,US$2014/kW,,"Conversion rate used €/$ - 1,329165",
"Energynet (2012) (plant size of 300 tonnes per day), digest a mixture of animal slurry and industrial organic waste",http://www.energinet.dk/SiteCollectionDocuments/Danske%20dokumenter/Forskning/Technology_data_for_energy_plants.pdf,EU,Denmark,2 - Public Sector/ Multilateral Agency,2009,,5.5,M€2011/1.5 MW,5617.2435,US$2014/kW,,"Conversion rate used €/$ - 1,392705",
JRC (2013) (internal combustion biogas plant),http://publications.jrc.ec.europa.eu/repository/handle/JRC85804,EU,,2 - Public Sector/ Multilateral Agency,2013,,1745.0,€2010/kW,2362.6143414,US$2014/kW,,"Conversion rate used €/$ - 1,327386",
"Energynet (2012) (plant size of 550 tonnes per day), digest a mixture of animal slurry and industrial organic waste",http://www.energinet.dk/SiteCollectionDocuments/Danske%20dokumenter/Forskning/Technology_data_for_energy_plants.pdf,EU,Denmark,2 - Public Sector/ Multilateral Agency,2009,,7.8,M€2011/2.4 MW,4978.920375000001,US$2014/kW,,"Conversion rate used €/$ - 1,392705",
"Energynet (2012) (plant size of 800 tonnes per day), digest a mixture of animal slurry and industrial organic waste",http://www.energinet.dk/SiteCollectionDocuments/Danske%20dokumenter/Forskning/Technology_data_for_energy_plants.pdf,EU,Denmark,2 - Public Sector/ Multilateral Agency,2009,,9.5,M€2011/3 MW,4851.25575,US$2014/kW,,"Conversion rate used €/$ - 1,392705",
BIOGASIN project (2011) (150kWe size),http://www.biogasin.org/files/pdf/WP3/D.3.7_IWES_EN.pdf,EU,Germany,3 - For Profit,2011,,4000.0,€2010/kW,5575.0212,US$2014/kW,,"Conversion rate used €/$ - 1,327386",
BIOGASIN project (2011) (500kWe size),http://www.biogasin.org/files/pdf/WP3/D.3.7_IWES_EN.pdf,EU,Germany,3 - For Profit,2011,,3000.0,€2010/kW,4181.2659,US$2014/kW,,"Conversion rate used €/$ - 1,327386",
Karellas et al. 2010 (table 11) biogas plant based on organic wastes,http://www.sciencedirect.com/science/article/pii/S1364032109002822,World,,1  - Peer Reviewed,2010,,4639.0,€2009/kW,7051.2020648,US$2014/kW,,"Conversion rate used €/$ - 1,39448",
Karellas et al. 2010 (table 12) biogas plant based on 3 feedstocks,http://www.sciencedirect.com/science/article/pii/S1364032109002822,World,,1  - Peer Reviewed,2010,,1640.0,€2009/kW,2492.772448,US$2014/kW,,"Conversion rate used €/$ - 1,39448",
Walla and Schneeberger (2008) 500kWe (table 2),http://www.sciencedirect.com/science/article/pii/S0961953407002103,World,,1  - Peer Reviewed,2008,,3703.044,€2007/kW,5582.1655275408,US$2014/kW,,"Conversion rate used €/$ - 1,370412",
"Suscon, (2001), Low Average Cost with NOX control ",http://www.suscon.org/cowpower/biomethaneSourcebook/Chapter_8.pdf,World,,2 - Public Sector/ Multilateral Agency,2001,,5400.0,$2001/kW,7236.0,US$2014/kW,,,
"Suscon, (2001), High Average Cost with NOX control ",http://www.suscon.org/cowpower/biomethaneSourcebook/Chapter_8.pdf,World,,2 - Public Sector/ Multilateral Agency,2001,,7000.0,$2001/kW,9380.0,US$2014/kW,,,
