"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Financial Times,https://www.ft.com/content/1dd2c860-1fb3-11e5-ab0f-6bb9974f25d0,OECD90,UK,,5 - Not Verified,2016,,,,,US2014$/km of HSR track / Whole Runway,,"Heathrow runway - above the normal range, removed at GBP17.6 billion",True
"Njuguna, Esther","http://ardent.mit.edu/airports/ASP_exercises/ASP%202013%20reports%20for%20posting/ASP%20Njuguna_Ethiopia,%20Kenya,%20South%20Africa%20Report%20.pdf",Middle East and Africa,Kenya,,5 - Not Verified,2013,,,2013 USD/runway,0.0,US2014$/km of HSR track / Whole Runway,,,
The Journal (Ireland),http://www.thejournal.ie/dublin-airport-new-runway-2702975-Apr2016/,OECD90,Republic of Ireland,,5 - Not Verified,2016,,,Eur/runway,0.0,US2014$/km of HSR track / Whole Runway,,,
Florida DOT,http://www.fdot.gov/planning/policy/costs/airports.pdf,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2016,,,US$2016/runway,0.0,US2014$/km of HSR track / Whole Runway,,assume value applies to 2014 construction,
Centre for Aviation,http://centreforaviation.com/analysis/new-runways-for-tokyo-haneda-and-narita-airports-would-allow-japan-to-catch-up-to-other-asian-hubs-171788,OECD90,Japan,,5 - Not Verified,2014,,,,,US2014$/km of HSR track / Whole Runway,,Japanese airport - far above the normal range at 5.84 billion USD. Removed.,True
Centre for Aviation,http://centreforaviation.com/analysis/new-runways-for-tokyo-haneda-and-narita-airports-would-allow-japan-to-catch-up-to-other-asian-hubs-171788,OECD90,Japan,,5 - Not Verified,2014,,,US$2014/runway,0.0,US2014$/km of HSR track / Whole Runway,,,
Hochstrasser & Matter (2013) Airport Investments in Brazil,http://www.s-ge.com/sites/default/files/private_files/BBK_Brazil_Airport_Report_2013.pdf,Latin America,Brazil,,5 - Not Verified,2013,,,Brazilian Reais2013/runway,0.0,US2014$/km of HSR track / Whole Runway,,,
Daily News Egypt (2016) PM opens “L05 runway” in Cairo,http://www.dailynewsegypt.com/2016/02/15/pm-opens-l05-runway-in-cairo-airport-after-renovation-at-cost-of-egp-235m/,Middle East and Africa,Egypt,,5 - Not Verified,2016,,,EgyptPound,0.0,US2014$/km of HSR track / Whole Runway,,assume value applies to 2014 construction,
