"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Project Drawdown Analysis of Several Sources that present Infrastructure and Rolling Stock costs separately,(See Tables Below),OECD90,Europe: Italy,,,2017,,,,7.0,US2014$/billion passenger-km,,,
Project Drawdown Analysis of Several Sources that present Infrastructure and Rolling Stock costs separately,(See Tables Below),OECD90,Europe: France,,,2017,,,,7.0,US2014$/billion passenger-km,,,
Project Drawdown Analysis of Several Sources that present Infrastructure and Rolling Stock costs separately,(See Tables Below),OECD90,Europe: Spain,,,2017,,,,7.0,US2014$/billion passenger-km,,,
Project Drawdown Analysis of Several Sources that present Infrastructure and Rolling Stock costs separately,(See Tables Below),OECD90,Europe: Germany,,,2017,,,,7.0,US2014$/billion passenger-km,,,
Project Drawdown Analysis of Several Sources that present Infrastructure and Rolling Stock costs separately,(See Tables Below),OECD90,Europe: Average,,,2017,,,,240252917.17736349,US2014$/billion passenger-km,,,
Central Japan Railway Financial Report,http://english.jr-central.co.jp/company/ir/annualreport/_pdf/annualreport2013.pdf,OECD90,Japan,,3 - For Profit,2013,,,,,US2014$/billion passenger-km,,"Removed since value of Yen840,174 million for 51.674 b pkms returns an order of magnitude above other values, likely includes other costs",1.0
Jianhong Wu (ITF),http://www.itf-oecd.org/sites/default/files/docs/dp201328.pdf,China,Beijing-Tianjin,,5 - Not Verified,2013,,,2013 CNY/pass-km,0.0,US2014$/billion passenger-km,,,
Jianhong Wu (ITF),http://www.itf-oecd.org/sites/default/files/docs/dp201328.pdf,China,Wuhan-Guangzhou,,5 - Not Verified,2013,,,2013 CNY/pass-km,0.0,US2014$/billion passenger-km,,,
Jianhong Wu (ITF),http://www.itf-oecd.org/sites/default/files/docs/dp201328.pdf,China,Zhengzhou-Xi'an,,5 - Not Verified,2013,,,2013 CNY/pass-km,0.0,US2014$/billion passenger-km,,,
Jianhong Wu (ITF),http://www.itf-oecd.org/sites/default/files/docs/dp201328.pdf,China,Jian-Qingdao,,5 - Not Verified,2013,,,2013 CNY/pass-km,0.0,US2014$/billion passenger-km,,,
Raturi & Verma (2017),https://ac.els-cdn.com/S2352146517305719/1-s2.0-S2352146517305719-main.pdf?_tid=7960a36d-65e6-4faf-b3f2-c260f12e9e1f&acdnat=1521803970_46d6d5edc8e270d11605d78600358b44,Asia (Sans Japan),India,,1  - Peer Reviewed,2017,,,rupee/seat-km,0.0,US2014$/billion passenger-km,,Assumed to have 75% load factor,
Tao et al (2011),http://www.ppml.url.tw/EPPM_Journal/volumns/01_01_July_2011/ID_004.pdf,Asia (Sans Japan),Guangzhou-Hong Kong,,1  - Peer Reviewed,2011,,,USD/seat/yr,0.0,US2014$/billion passenger-km,,"Assumed to have 75% load factor, and 500,000km per year (www.itf-oecd.org/sites/default/files/docs/dp200816.pdf claims E uropean trains are 300,000-500,000km /yr, the upper end is chosen for China due to larger country area)",
