"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Drawdown Team assumptions based on review of aircraft model data,,World,,5 - Not Verified,2016,,0.8,Load Factor,8e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
Association of European Airlines,http://www.aea.be/statistics.html,OECD90,Europe,2 - Public Sector/ Multilateral Agency,2016,,0.805,Load Factor,8.05e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
IATA,http://www.iata.org/pressroom/pr/Pages/2016-03-08-01.aspx,World,International Flights,2 - Public Sector/ Multilateral Agency,2016,,0.788,Load Factor,7.880000000000001e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
IATA,http://www.iata.org/pressroom/pr/Pages/2016-03-08-01.aspx,OECD90,USA - Domestic Flights,2 - Public Sector/ Multilateral Agency,2016,,0.81,Load Factor,8.100000000000001e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
IATA,http://www.iata.org/pressroom/pr/Pages/2016-03-08-01.aspx,Eastern Europe,Russia - Domestic Flights,2 - Public Sector/ Multilateral Agency,2016,,0.684,Load Factor,6.84e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
IATA,http://www.iata.org/pressroom/pr/Pages/2016-03-08-01.aspx,Asia (Sans Japan),India - Domestic Flights,2 - Public Sector/ Multilateral Agency,2016,,0.847,Load Factor,8.47e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
IATA,http://www.iata.org/pressroom/pr/Pages/2016-03-08-01.aspx,Asia (Sans Japan),China - Domestic Flights,2 - Public Sector/ Multilateral Agency,2016,,0.791,Load Factor,7.910000000000001e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
IATA,http://www.iata.org/pressroom/pr/Pages/2016-03-08-01.aspx,OECD90,Australia - Domestic Flights,2 - Public Sector/ Multilateral Agency,2016,,0.769,Load Factor,7.69e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
IATA,http://www.iata.org/pressroom/pr/Pages/2016-03-08-01.aspx,OECD90,Japan - Domestic Flights,2 - Public Sector/ Multilateral Agency,2016,,0.647,Load Factor,6.47e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
IATA,http://www.iata.org/pressroom/pr/Pages/2016-03-08-01.aspx,Latin America,Brazil - Domestic Flights,2 - Public Sector/ Multilateral Agency,2016,,0.833,Load Factor,8.329999999999999e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
ICAO,http://www.icao.int/Newsroom/NewsDoc2015/COM.72.15.EN.pdf,Middle East and Africa,Africa,2 - Public Sector/ Multilateral Agency,2015,,0.689,Load Factor,6.889999999999999e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
ICAO,http://www.icao.int/Newsroom/NewsDoc2015/COM.72.15.EN.pdf,OECD90,USA,2 - Public Sector/ Multilateral Agency,2015,,0.835,Load Factor,8.35e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
ICAO,http://www.icao.int/Newsroom/NewsDoc2015/COM.72.15.EN.pdf,World,,2 - Public Sector/ Multilateral Agency,2015,,0.802,Load Factor,8.02e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
Association of Asia Pacific Airlines,http://www.aapairlines.org/resource_centre/AAPA_PR_Issue15_SepTrafficResults_22Oct15.pdf,Asia (Sans Japan),,2 - Public Sector/ Multilateral Agency,2015,,0.772,Load Factor,7.72e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
Oliver Wyman,http://www.oliverwyman.com/content/dam/oliver-wyman/global/en/2016/jan/oliver-wyman-airline-economic-analysis-2015-2016.pdf,OECD90,USA,3 - For Profit,2016,,0.869,Load Factor,8.69e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
"Goldstein (2018) Meet The Most Crowded Airlines: Load Factor Hits All-Time High, Forbes ",https://www.forbes.com/sites/michaelgoldstein/2018/07/09/meet-the-most-crowded-airlines-load-factor-hits-all-time-high/#3d61dbf54fbd,World,,3 - For Profit,2018,,0.817,Load Factor,8.17e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,True
IATA (2019) Healthy Passenger Demand Continues in 2018 with Another Record Load Factor,https://www.iata.org/pressroom/pr/Pages/2019-02-07-01.aspx,World,,2 - Public Sector/ Multilateral Agency,2018,,0.804,Load Factor,8.04e-10,billion passenger-km/HSR: km of track OR Air: Available Seat-km (ASK)/year,,,
