"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"UIC, Amtrak (2014, 2016)",Raw Adoption Data'!H18,OECD90,,,2 - Public Sector/ Multilateral Agency,2015,,,billion pkms,,billion passenger-km,,,
UIC (2016),Raw Adoption Data'!H24,Eastern Europe,,,2 - Public Sector/ Multilateral Agency,2015,,,billion pkms,,billion passenger-km,,,
UIC (2016),Raw Adoption Data'!H35,Asia (Sans Japan),,,2 - Public Sector/ Multilateral Agency,2015,,,billion pkms,,billion passenger-km,,,
UIC (2016),Raw Adoption Data'!H41,Middle East and Africa,,,2 - Public Sector/ Multilateral Agency,2015,,,billion pkms,,billion passenger-km,,,
UIC (2016),Raw Adoption Data'!H46,Latin America,,,2 - Public Sector/ Multilateral Agency,2015,,,billion pkms,,billion passenger-km,,,
UIC (2016),Raw Adoption Data'!H47,China,,,2 - Public Sector/ Multilateral Agency,2015,,,billion pkms,,billion passenger-km,,,
UIC (2016),Raw Adoption Data'!H48,India,,,2 - Public Sector/ Multilateral Agency,2015,,,billion pkms,,billion passenger-km,,,
UIC (2016),Raw Adoption Data'!H49,EU,,,2 - Public Sector/ Multilateral Agency,2015,,,billion pkms,,billion passenger-km,,,
"UIC, Amtrak (2014, 2016)",Raw Adoption Data'!H50,USA,,,2 - Public Sector/ Multilateral Agency,2015,,,billion pkms,,billion passenger-km,,,
"UIC, Amtrak (2014, 2016)",Raw Adoption Data',World,,,2 - Public Sector/ Multilateral Agency,2015,,,billion pkms,,billion passenger-km,,,
