"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Koeller et al. (2010) Evaluation of Potential Best Management Practices- Distribution System Pressure Management,https://calwep.org/Portals/0/Distribution%20System%20Pressure%20Management.pdf?ver=2014-01-07-110225-710,OECD90,,,5 - Not Verified,2010,,,year,,years,,See 'Lifetime Capacity Estimates' Sheet,
,,,,,,,,,,,years,,See 'Lifetime Capacity Estimates' Sheet,
,,,,,,,,,,,years,,See 'Lifetime Capacity Estimates' Sheet,
,,,,,,,,,,,years,,See 'Lifetime Capacity Estimates' Sheet,
