"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Davis, M., Alexander, M., & Duvall, M. (2013). Total cost of ownership model for current plug-in electric vehicles. Electric Power Research Institute.",http://www.epri.com/abstracts/Pages/ProductAbstract.aspx?ProductId=000000003002001728,OECD90,"CA, USA/ Chevy Volt",,3 - For Profit,2012,,,$2012 over lifetime,0.0,US2014$/passenger-km,,,
"Davis, M., Alexander, M., & Duvall, M. (2013). Total cost of ownership model for current plug-in electric vehicles. Electric Power Research Institute.",http://www.epri.com/abstracts/Pages/ProductAbstract.aspx?ProductId=000000003002001728,OECD90,"CA, USA/ Lexus CT200h",,3 - For Profit,2012,,,$2012 over lifetime,0.0,US2014$/passenger-km,,,
"Davis, M., Alexander, M., & Duvall, M. (2013). Total cost of ownership model for current plug-in electric vehicles. Electric Power Research Institute.",http://www.epri.com/abstracts/Pages/ProductAbstract.aspx?ProductId=000000003002001728,OECD90,"CA, USA/ Toyota Prius",,3 - For Profit,2012,,,$2012 over lifetime,0.0,US2014$/passenger-km,,,
EPRI (2014) Total Cost of Ownership for Current Plug-in Electric Vehicles: Update to Model 2013 and 2014 Model Year Vehicles. Report 3002004054,http://www.epri.com/abstracts/Pages/ProductAbstract.aspx?productId=000000003002004054,OECD90,USA - 2013 C-Max Hybrid,,3 - For Profit,2014,,,$2013 over lifetime,0.0,US2014$/passenger-km,,,
EPRI (2014) Total Cost of Ownership for Current Plug-in Electric Vehicles: Update to Model 2013 and 2014 Model Year Vehicles. Report 3002004054,http://www.epri.com/abstracts/Pages/ProductAbstract.aspx?productId=000000003002004054,OECD90,USA - 2013 Toyota Prius,,3 - For Profit,2014,,,$2013 over lifetime,0.0,US2014$/passenger-km,,,
UNEP (2009) Hybrid Electric Vehicles: An overview of current technology and its application in developing and transitional countries,https://www.fiafoundation.org/transport/gfei/autotool/approaches/technology/Hybrid%20Electric%20Vehicles%20final%20cs2.pdf,World,Developing Countries ,,2 - Public Sector/ Multilateral Agency,2009,,,$2009 over lifetime,0.0,US2014$/passenger-km,,,
