"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
ITDP-UCDavis (2015) A Global High Shift Cycling Scenario,https://www.itdp.org/a-global-high-shift-cycling-scenario/,World,,5 - Not Verified,2015,,1523.491464812742,Billion pkm,,billion pass-km,,,
Drawdown Team Estimations: See 'Mobility Output',Mobility Output,World,,5 - Not Verified,2014,,1439.6789654296535,Billion pkm,,billion pass-km,,,
ITDP-UCDavis (2015) A Global High Shift Cycling Scenario,https://www.itdp.org/a-global-high-shift-cycling-scenario/,OECD90,,5 - Not Verified,2015,,205.85584501120192,Billion pkm,,billion pass-km,,,
ITDP-UCDavis (2015) A Global High Shift Cycling Scenario,https://www.itdp.org/a-global-high-shift-cycling-scenario/,Eastern Europe,,5 - Not Verified,2015,,57.71269810953001,Billion pkm,,billion pass-km,,,
ITDP-UCDavis (2015) A Global High Shift Cycling Scenario,https://www.itdp.org/a-global-high-shift-cycling-scenario/,Asia (Sans Japan),China,5 - Not Verified,2015,,310.14334483044007,Billion pkm,,billion pass-km,,,
ITDP-UCDavis (2015) A Global High Shift Cycling Scenario,https://www.itdp.org/a-global-high-shift-cycling-scenario/,Asia (Sans Japan),India,5 - Not Verified,2015,,180.29053359808,Billion pkm,,billion pass-km,,,
ITF Transport Outlook 2021,https://www.itf-oecd.org/itf-transport-outlook-2021,World,,,2021,,2210.3409159219655,Billion pkm,,billion pass-km,,,
ITF Transport Outlook 2022,https://www.itf-oecd.org/itf-transport-outlook-2022,OECD90,,,2021,,229.40011129214685,Billion pkm,,billion pass-km,,,
ITF Transport Outlook 2023,https://www.itf-oecd.org/itf-transport-outlook-2023,Eastern Europe,,,2021,,113.79777678989765,Billion pkm,,billion pass-km,,,
ITF Transport Outlook 2024,https://www.itf-oecd.org/itf-transport-outlook-2024,Asia (Sans Japan),,,2021,,1079.1532968276597,Billion pkm,,billion pass-km,,,
ITF Transport Outlook 2025,https://www.itf-oecd.org/itf-transport-outlook-2025,Middle East and Africa,,,2021,,432.18652673672466,Billion pkm,,billion pass-km,,,
ITF Transport Outlook 2026,https://www.itf-oecd.org/itf-transport-outlook-2026,Latin America,,,2021,,292.9535687326321,Billion pkm,,billion pass-km,,,
