"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Yang, Y., & Diez-Roux, A. V. (2012). Walking distance by trip purpose and population subgroups. American journal of preventive medicine, 43(1), 11-19.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377942/,OECD90,USA,,1  - Peer Reviewed,2012,,,miles/trip,0.0,billion pass-km/trip/year,,,
"OECD, 1998. ""Safety of Vulnerable Road Users"" DSTI/DOT/RTR/RS7(98)1/FINAL",https://rosap.ntl.bts.gov/view/dot/34110,OECD90,Australia,,2 - Public Sector/ Multilateral Agency,1998,,,km/trip,0.0,billion pass-km/trip/year,,,
"OECD, 1998. ""Safety of Vulnerable Road Users"" DSTI/DOT/RTR/RS7(98)1/FINAL",https://rosap.ntl.bts.gov/view/dot/34110,OECD90,Denmark,,2 - Public Sector/ Multilateral Agency,1998,,,km/trip,0.0,billion pass-km/trip/year,,,
"OECD, 1998. ""Safety of Vulnerable Road Users"" DSTI/DOT/RTR/RS7(98)1/FINAL",https://rosap.ntl.bts.gov/view/dot/34110,OECD90,Finland,,2 - Public Sector/ Multilateral Agency,1998,,,km/trip,0.0,billion pass-km/trip/year,,,
"OECD, 1998. ""Safety of Vulnerable Road Users"" DSTI/DOT/RTR/RS7(98)1/FINAL",https://rosap.ntl.bts.gov/view/dot/34110,OECD90,Great Britain,,2 - Public Sector/ Multilateral Agency,1998,,,km/trip,0.0,billion pass-km/trip/year,,,
"OECD, 1998. ""Safety of Vulnerable Road Users"" DSTI/DOT/RTR/RS7(98)1/FINAL",https://rosap.ntl.bts.gov/view/dot/34110,OECD90,Netherlands,,2 - Public Sector/ Multilateral Agency,1998,,,km/trip,0.0,billion pass-km/trip/year,,,
"OECD, 1998. ""Safety of Vulnerable Road Users"" DSTI/DOT/RTR/RS7(98)1/FINAL",https://rosap.ntl.bts.gov/view/dot/34110,OECD90,Sweden,,2 - Public Sector/ Multilateral Agency,1998,,,km/trip,0.0,billion pass-km/trip/year,,,
"OECD, 1998. ""Safety of Vulnerable Road Users"" DSTI/DOT/RTR/RS7(98)1/FINAL",https://rosap.ntl.bts.gov/view/dot/34110,OECD90,Switzerland,,2 - Public Sector/ Multilateral Agency,1998,,,km/trip,0.0,billion pass-km/trip/year,,,
"OECD, 1998. ""Safety of Vulnerable Road Users"" DSTI/DOT/RTR/RS7(98)1/FINAL",https://rosap.ntl.bts.gov/view/dot/34110,OECD90,Japan,,2 - Public Sector/ Multilateral Agency,1998,,,km/trip,0.0,billion pass-km/trip/year,,,
"Marquet, Bedoya, Miralles-Guasch ""Local accessibility inequalities and willingness to walk in Latin American cities. Findings from Medellín, Colombia""",http://www.tandfonline.com/doi/abs/10.1080/15568318.2016.1230804?journalCode=ujst20,Latin America,Colombia,,1  - Peer Reviewed,2016,,,minutes,0.0,billion pass-km/trip/year,,Assuming 5km/h walking speed,
