VMA number,Title on xls,Fixed Mean,Fixed High,Fixed Low
1,Current Adoption,7.0,7.0,7.0
14,t CO2 Reduced per Land Unit,44.991441214679725,119.12854005739058,-29.14565762803113
15,t N2O-CO2-eq Reduced per Land Unit,2.9446999999999997,5.547410416085508,0.34198958391449175
16,t CH4-CO2-eq Reduced per Land Unit,-0.01827368421052632,0.02585226998646543,-0.06239963840751807
19,Sequestration Rates,1.4064086184506628,2.945529420569808,-0.13271218366848214
20,Growth Rate of Land Degradation,0.005066408791939759,0.0171848605899338,-0.00705204300605428
22,t C storage in Protected Landtype,1188.0288461538462,1376.155037936817,999.9026543708752
26,Peatland area in 1990,0.0,0.0,0.0
27,Peatland area in 2008,0.0,0.0,0.0
28,Degraded Peatland Area in 1990,0.0,0.0,0.0
29,Degraded Peatland Area in 2008,0.0,0.0,0.0
